unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
1455,20,20,"[2495, 2496, 2501, 2518, 2551, 2559, 2584, 2588, 2615, 2677, 2766, 2771, 2786, 2806, 2824, 2853, 2876, 2886, 2888, 2941, 2944, 2958, 2983, 2985, 3099, 3134, 3150, 3160, 3162, 3166, 3168, 3188, 3204, 3250, 3334, 3370, 3376, 3382, 3390, 3429, 3439, 3440, 3448, 3453, 3458, 3468, 3475, 3509, 3514, 3518, 3522, 3566, 3578, 3678, 3715, 3722, 3779, 3810, 3909, 3935, 3938, 3947, 3976, 3979, 4012, 4035, 4054, 4060, 4061, 4065, 4068, 4071, 4079, 4088, 4090, 4097, 4145, 4147, 4322, 4323, 4346, 4379, 4397, 4465]","[0, 12, 269, 313, 518, 532, 627, 683, 784, 847, 880, 953, 977, 982, 1046, 1126, 1162, 1177, 1190, 1271, 1293, 1404, 1414, 1496, 1586, 1620, 1748, 1771, 2073, 2075, 2112, 2122, 2147, 2157, 2182, 2202, 2246, 2265, 2268, 2311, 2399, 2494, 2495, 2526, 2559, 2588, 2771, 2786, 2806, 2824, 2921, 2983, 2985, 3012, 3166, 3188, 3249, 3250, 3257, 3334, 3370, 3376, 3412, 3440, 3468, 3509, 3522, 3671, 3779, 3810, 3847, 3909, 3938, 3947, 3976, 4012, 4035, 4060, 4065, 4068, 4071, 4097, 4323, 4465]"
484,50,53,"[13, 21, 27, 72, 79, 110, 152, 173, 179, 197, 233, 243, 264, 296, 325, 326, 330, 340, 342, 365, 366, 377, 381, 405, 429, 432, 448, 465, 476, 481, 530, 548, 566, 609, 614, 617, 656, 687, 698, 710, 711, 717, 740, 756, 813, 832, 857, 882, 903, 920, 922, 941, 944, 945, 949, 956, 963, 964, 988, 1011, 1025, 1044, 1094, 1146, 1147, 1191, 1238, 1273, 1325, 1375, 1376, 1397, 1438, 1499, 1510, 1540, 1544, 1555, 1583, 1602, 1659, 1673, 1685, 1701, 1715, 1744, 1769, 1784, 1794, 1799, 1803, 1807, 1810, 1816, 1897, 1900, 1916, 1919, 1935, 1954, 1979, 1994, 2024, 2049, 2066, 2070, 2077, 2086, 2101, 2111]","[1, 13, 110, 264, 330, 340, 365, 376, 377, 381, 437, 543, 566, 614, 656, 666, 687, 698, 710, 740, 832, 920, 944, 963, 1132, 1147, 1191, 1249, 1273, 1418, 1425, 1650, 1715, 1749, 1769, 1794, 1803, 1919, 1979, 2024, 2086, 2101, 2114, 2128, 2159, 2342, 2381, 2397, 2500, 2521, 2558, 2648, 2653, 2723, 2753, 2858, 2974, 3037, 3049, 3068, 3084, 3145, 3227, 3307, 3481, 3544, 3549, 3622, 3707, 3716, 3944, 4004, 4018, 4020, 4055, 4099, 4250, 4353, 4402, 4447, 4480, 4490, 4516]"
5,46,5,"[3040, 3043, 3057, 3058, 3108, 3137, 3182, 3192, 3206, 3235, 3242, 3246, 3258, 3309, 3319, 3328, 3331, 3337, 3340, 3362, 3367, 3368, 3371, 3405, 3416, 3417, 3436, 3472, 3492, 3502, 3526, 3532, 3537, 3561, 3565, 3569, 3607, 3611, 3617, 3634, 3728, 3739, 3742, 3752, 3760, 3768, 3791, 3805, 3828, 3834, 3842, 3851, 3869, 3893, 3899, 3942, 3954, 3956, 3961, 3986, 3989, 4009, 4023, 4036, 4037, 4041, 4072, 4083, 4107, 4109, 4170, 4221, 4239, 4269, 4297, 4316, 4351, 4377, 4381, 4384, 4404, 4405, 4416, 4427, 4457, 4458, 4478, 4488, 4542, 4544, 4561]","[2, 11, 23, 99, 112, 119, 120, 127, 138, 158, 178, 259, 334, 387, 454, 575, 605, 667, 796, 961, 1030, 1090, 1143, 1196, 1207, 1254, 1276, 1391, 1633, 1718, 1852, 1893, 1933, 1972, 2059, 2155, 2335, 2440, 2513, 2616, 2622, 2704]"
211,30,30,"[3, 103, 166, 175, 191, 210, 266, 267, 275, 297, 317, 333, 364, 373, 388, 390, 401, 494, 520, 578, 625, 714, 751, 806, 841, 843, 849, 878, 967, 985, 1035]","[3, 103, 166, 175, 225, 266, 390, 494, 520, 563, 581, 606, 625, 685, 751, 814, 823, 1172, 1307, 1470, 1505, 1580, 1590, 1610, 1623, 1665, 1806, 2045, 2069, 2092, 2170, 2250, 2252, 2314, 2348, 2366, 2418, 2441, 2473, 2498, 2590, 2592, 2602]"
1410,45,36,"[51, 154, 250, 252, 268, 314, 324, 358, 378, 397, 415, 417, 461, 462, 472, 480, 547, 553, 574, 594, 633, 659, 677, 683, 686, 695, 739, 762, 778, 799, 808, 812, 824, 842, 860, 867, 901, 953, 969, 989, 1007, 1010, 1038, 1048, 1049, 1064, 1067, 1080, 1111, 1115, 1144, 1164, 1169, 1186, 1205, 1257, 1269, 1274, 1296, 1313, 1342, 1369, 1427, 1451, 1462, 1476, 1483, 1562, 1620, 1626, 1642, 1643, 1654, 1668, 1669, 1682, 1702, 1736, 1739, 1753, 1774, 1849, 1853, 1866, 1870, 1883, 1889, 1890, 1941, 1958, 1967, 1985, 1989, 2018, 2043, 2053, 2056, 2061, 2083, 2090, 2146, 2156]","[4, 25, 252, 344, 397, 553, 792, 824, 1038, 1115, 1419, 1427, 1554, 1614, 1704, 1875, 1976, 1985, 2221, 2523, 2600, 2821, 2842, 3293, 3590, 3719, 3737, 4256]"
529,24,42,"[47, 57, 75, 76, 117, 170, 182, 195, 209, 308, 354, 451, 474, 498, 521, 529, 538, 584, 634, 699, 747, 764, 807, 850, 869, 877, 975, 979, 1009, 1061, 1071, 1121, 1133, 1200, 1234, 1331, 1333, 1347, 1361, 1396, 1444, 1498, 1526, 1548, 1549, 1589, 1622, 1638, 1671, 1687, 1691, 1711, 1722, 1779, 1812, 1867, 1894, 1908, 1932, 2029, 2057, 2105, 2161, 2185, 2207, 2208, 2267, 2310, 2344, 2372, 2395, 2461, 2471, 2613, 2737, 2752, 2770, 2794, 2813, 2825, 2830, 2840, 2846, 2916, 2965, 2999, 3081, 3115, 3191, 3223, 3225, 3296, 3310, 3335, 3346, 3395, 3406, 3508, 3619, 3723, 3799, 3801, 3822, 3836, 3848, 3904, 3924, 3953, 3995, 4002, 4095, 4134, 4153, 4167, 4196, 4224, 4246, 4253, 4299, 4364, 4371, 4378, 4394, 4466, 4471, 4506]","[5, 46, 50, 134, 135, 184, 246, 306, 357, 385, 389, 411, 545, 571, 755, 856, 957, 1036, 1058, 1089, 1165, 1228, 1290, 1318, 1353, 1355, 1399, 1403, 1426, 1475, 1503, 1536, 1575, 1713, 1728, 1805, 1888, 1938, 1963, 1999, 2023, 2190, 2262, 2496, 2612, 2615, 2631, 2769, 2775, 2862, 2939, 2981, 2987, 3042, 3050, 3061, 3062, 3071, 3090, 3131, 3155, 3439, 3477, 3519, 3535, 3552, 3554, 3625, 3678, 3712, 3793, 3809, 3838, 3871, 3929, 4142, 4195, 4237, 4271, 4340, 4420, 4436, 4455, 4479]"
1363,41,41,"[6, 36, 48, 63, 94, 102, 126, 142, 145, 194, 203, 206, 227, 289, 291, 337, 352, 363, 367, 431, 478, 499, 511, 526, 533, 552, 558, 569, 588, 652, 662, 665, 689, 727, 734, 741, 757, 817, 853, 872, 886, 962, 974, 993, 994, 1015, 1019, 1054, 1056, 1065, 1096, 1097, 1168, 1171, 1240, 1343, 1384, 1422, 1423, 1429, 1431, 1434, 1436, 1464, 1530]","[6, 8, 145, 194, 206, 289, 291, 511, 526, 558, 569, 588, 665, 727, 853, 872, 993, 1019, 1054, 1422, 1429, 1436, 1530, 1584, 1636, 1874, 1884, 1917, 1942, 1957, 1991, 1993, 2005, 2030, 2032, 2048, 2115, 2116, 2196, 2203, 2237, 2274, 2299, 2352, 2379, 2409, 2522, 2524, 2533, 2607, 2628, 2651, 2690, 2738, 2744, 2750, 2756, 2925, 2931, 2949, 3027, 3044, 3122, 3147, 3152, 3153, 3173, 3216, 3383, 3409, 3657, 3777, 3830, 3891, 3895, 3959, 3992, 4116, 4232, 4294, 4307, 4439, 4444, 4502]"
1478,20,52,"[0, 12, 155, 216, 217, 246, 269, 306, 313, 389, 419, 441, 487, 513, 516, 518, 532, 627, 636, 708, 773, 784, 847, 868, 876, 880, 939, 947, 977, 982, 1046, 1068, 1074, 1076, 1104, 1141, 1162, 1177, 1190, 1194, 1229, 1271, 1285, 1323, 1403, 1404, 1414, 1426, 1478, 1490, 1496, 1586, 1617, 1635, 1656, 1692, 1710, 1748, 1760, 1771, 1830, 1857, 1914, 2023, 2033, 2047, 2062, 2073, 2075, 2112, 2122, 2147, 2182, 2202, 2230, 2231, 2243, 2246, 2265, 2268, 2311, 2338, 2346, 2446]","[7, 39, 40, 106, 133, 187, 228, 253, 328, 380, 408, 436, 514, 516, 555, 570, 692, 704, 769, 781, 1204, 1258, 1270, 1323, 1393, 1446, 1472, 1487, 1512, 1535, 1634, 1694, 1708, 1720, 1742, 1788, 1881, 1905, 1922, 1974, 1997, 2195, 2210, 2258, 2343, 2378, 2384, 2479, 2543, 2595, 2619, 2667, 2700, 2727, 2836, 3017, 3018, 3097, 3148, 3218, 3228, 3232, 3396, 3407, 3448, 3491, 3498, 3557, 3564, 3631, 3765, 3867, 4003, 4008, 4013, 4028, 4115, 4283, 4313, 4358, 4431, 4437, 4493, 4495, 4539]"
188,30,31,"[1042, 1105, 1112, 1116, 1125, 1136, 1172, 1218, 1251, 1305, 1319, 1367, 1374, 1383, 1447, 1460, 1470, 1505, 1523, 1580, 1590, 1610, 1623, 1641, 1686, 1758, 1797, 1806, 1837, 1854, 1860]","[9, 17, 59, 307, 400, 503, 508, 565, 577, 679, 716, 721, 746, 765, 770, 777, 788, 862, 923, 927, 928, 966, 991, 1041, 1077, 1215, 1241, 1244, 1250, 1253, 1277, 1455, 1469, 1477, 1489, 1563, 1615, 1640, 1869, 1871, 1901, 1907, 1973, 2094, 2104, 2292, 2350, 2371, 2416, 2555, 2569, 2606, 2927, 2947, 3002, 3130, 3170, 3181, 3196, 3231, 3341, 3399, 3423, 3450, 3629, 3644, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3890, 3892, 4001, 4143, 4152, 4272, 4357, 4501, 4515, 4535, 4553]"
325,30,30,"[1872, 1903, 2031, 2071, 2120, 2136, 2149, 2170, 2178, 2283, 2285, 2345, 2366, 2441, 2498, 2592, 2601, 2625, 2689, 2706, 2729, 2735, 2962, 2996, 3028, 3030, 3059, 3139, 3205, 3289, 3425]","[10, 237, 238, 404, 457, 1453, 1695, 2537, 2625, 2627, 2629, 2678, 2760, 2774, 2796, 2856, 2870, 2902, 2962, 2966, 3261, 3294, 3501, 3542, 3609, 3702, 3814, 3821, 3825, 3864, 3877, 3922, 3994, 3998, 4059, 4137, 4155, 4236, 4304, 4521, 4551, 4552, 4568]"
