unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
73,40,40,"[91, 245, 730, 884, 893, 919, 1120, 1203, 1208, 1283, 1292, 1514, 1847, 2183]","[165, 285, 382, 593, 722, 1072, 1286, 1856, 1960, 2575, 2665, 2669, 2975, 3198, 3476, 3618, 3813, 3824, 4131, 4321, 4386]"
74,21,21,"[30, 59, 86, 111, 302, 323, 348, 493, 508, 550, 565, 577, 613, 663, 679, 716, 721, 765, 770, 777, 862, 894, 923, 948, 966, 991, 1077, 1114, 1127, 1160, 1161, 1215, 1237, 1253, 1256, 1455, 1469, 1477, 1489, 1581, 1582, 1608, 1727, 1798, 1869, 1871, 1886, 1896, 1906, 1907, 1934, 2013, 2081, 2087, 2104, 2153, 2244, 2298, 2350, 2555, 2569, 2596, 2642, 2731, 2895, 2927, 3002, 3146, 3149, 3170, 3181, 3196, 3236, 3326, 3341, 3399, 3426, 3445, 3629, 3644, 3667, 3677, 3725, 3732, 3817, 3820, 3845, 3853, 3854, 3902, 3974, 3983, 4001, 4017, 4030, 4033, 4143, 4152, 4254, 4272, 4329, 4357, 4412, 4501, 4515, 4553]","[14, 86, 111, 231, 273, 302, 323, 348, 446, 550, 562, 613, 645, 663, 706, 894, 948, 1002, 1091, 1114, 1127, 1134, 1161, 1181, 1237, 1239, 1541, 1581, 1582, 1608, 1619, 1684, 1886, 1902, 1906, 1926, 1934, 1964, 2013, 2148, 2153, 2192, 2236, 2435, 2457, 2557, 2596, 2636, 2642, 2654, 2655, 2731, 2782, 2818, 2895, 3025, 3072, 3091, 3108, 3146, 3149, 3215, 3236, 3239, 3326, 3426, 3445, 3530, 3607, 3667, 3677, 3739, 3791, 3805, 3853, 3854, 3902, 3903, 4017, 4030, 4033, 4254, 4320, 4329]"
75,16,16,"[65, 199, 201, 205, 256, 290, 315, 407, 425, 470, 486, 517, 595, 678, 697, 776, 791, 821, 831, 913, 929, 968, 983, 1018, 1023, 1057, 1291, 1304, 1320, 1326, 1327, 1370, 1382, 1410, 1463, 1468, 1502, 1601, 1609, 1725, 1743, 1778, 1911, 1986, 2009, 2011, 2055, 2089, 2096, 2239, 2300, 2306, 2321, 2324, 2373, 2391, 2398, 2402, 2405, 2429, 2433, 2475, 2505, 2517, 2534, 2797, 2820, 2885, 2928, 2932, 2948, 2967, 2971, 3045, 3100, 3111, 3133, 3165, 3167, 3189, 3200, 3237, 3247, 3295, 3298, 3320, 3343, 3432, 3576, 3645, 3670, 3709, 3762, 3915, 3932, 3955, 3964, 3969, 4064, 4067, 4085, 4138, 4165, 4202, 4234, 4286, 4331, 4339, 4363, 4372, 4382, 4433, 4454, 4492, 4557]","[33, 55, 143, 193, 215, 219, 222, 242, 263, 318, 467, 583, 612, 616, 647, 671, 691, 712, 752, 763, 900, 1122, 1261, 1368, 1381, 1409, 1445, 1466, 1564, 1568, 1612, 1689, 1693, 1701, 1717, 1751, 1813, 1915, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2154, 2186, 2189, 2199, 2200, 2240, 2284, 2295, 2300, 2313, 2394, 2437, 2464, 2531, 2730, 2785, 2859, 2899, 3067, 3075, 3106, 3124, 3127, 3361, 3454, 3516, 3620, 3857, 3883, 3885, 3906, 4192, 4209, 4247, 4337, 4338, 4344, 4401, 4428, 4449, 4566]"
96,3,3,"[87, 144, 347, 483, 582, 611, 848, 907, 912, 973, 1008, 1021, 1081]","[394, 866, 1069, 1401, 1452, 1506, 1574, 1731, 1892, 2015, 2040, 2109, 2140, 2204, 2304, 2535, 2646, 2822, 2884, 2903, 3211, 3355, 3388, 3991, 4113, 4122, 4166, 4227]"
97,43,6,[],"[2064, 2163, 2287, 2298, 2303, 2459, 2542, 2546, 2740, 2779, 2784, 2810, 2854, 2874, 3000, 3057, 3058, 3063, 3185, 3260, 3331, 3337, 3413, 3416, 3526, 3569, 3692, 3760, 3828, 3834, 3845, 3893, 3899, 3961, 3986, 4005, 4037, 4041, 4351, 4405, 4458, 4537, 4542]"
98,27,26,"[80, 386, 580]","[205, 831, 968, 1291, 1327, 1382, 1550, 1911, 2055, 2798, 3161, 3284, 3359, 3377, 3479, 3510, 3513, 3581, 3645, 3653, 3663, 3699, 3724, 3826, 3898, 3950, 3955, 4058, 4087, 4118, 4165, 4174, 4194, 4206, 4327, 4347, 4443, 4460, 4461, 4475, 4492]"
119,3,9,"[3031, 3217, 3222, 3403, 3433, 3455, 3473, 3521, 3540, 3560, 3618, 3673]","[147, 439, 742, 858, 1334, 1400, 1627, 1817, 1913, 2234, 2368, 2484, 2605, 2790, 2887, 2911, 3046, 3086, 3256, 3366, 3405, 3517, 3971, 4141, 4150, 4316, 4374, 4377]"
120,31,43,"[9, 10, 17, 211, 225, 237, 307, 400, 457, 563, 581, 606, 685, 746, 788, 814, 823, 927, 928, 955, 1041, 1098, 1157, 1220, 1241, 1244, 1250, 1277, 1448, 1563, 1615, 1640, 1665, 1901, 1973, 2045, 2058, 2069, 2092, 2094, 2124, 2250, 2252, 2292, 2314, 2348, 2371]","[15, 177, 196, 213, 391, 510, 560, 603, 639, 673, 885, 1022, 1102, 1226, 1406, 1479, 1802, 1951, 2002, 2080, 2480, 2507, 2574, 2732, 2805, 2831, 2839, 2850, 3206, 3309, 3328, 3362, 3417, 3436, 3502, 3752, 4107, 4170, 4221]"
121,48,1,"[270, 384, 675, 1595, 1822, 1904]","[157, 201, 580, 736, 863, 1052, 1463, 1517, 1743, 1778, 1909, 2402, 2505, 2517, 2680, 2801, 2928, 2967, 3133, 3210, 3237, 3298, 3313, 3762, 4138, 4234, 4363, 4454, 4557]"
141,2,40,[],"[62, 587, 628, 643, 669, 938, 1299, 1312, 1996, 2503, 2823, 3112, 3171, 3373, 3391, 3571, 3693, 3916, 4000, 4219, 4287]"
142,3,8,"[2099, 2144, 2529, 2585, 2643, 2669, 2675, 2697, 2883, 2938, 2976, 3007, 3015]","[128, 220, 254, 369, 827, 890, 1083, 1371, 1639, 2257, 2583, 2714, 2751, 2803, 2848, 3066, 3079, 3125, 3283, 3438, 3650, 3753, 3868, 3923, 4044, 4197, 4545, 4564]"
143,30,30,"[1872, 1903, 2031, 2071, 2120, 2136, 2149, 2170, 2178, 2283, 2285, 2345, 2366, 2441, 2498, 2592, 2601, 2625, 2689, 2706, 2729, 2735, 2962, 2996, 3028, 3030, 3059, 3139, 3205, 3289, 3425, 3478, 3495, 3501, 3529, 3615, 3639, 3661, 3669, 3787, 3821, 3825, 3873, 3886, 3945, 3998, 4052, 4057, 4162, 4173, 4302, 4303, 4356, 4369, 4406, 4408, 4435, 4440, 4482, 4484, 4565]","[3, 10, 103, 166, 175, 225, 237, 238, 266, 390, 404, 457, 494, 520, 563, 581, 606, 625, 685, 751, 814, 823, 1172, 1307, 1453, 1470, 1505, 1580, 1590, 1610, 1623, 1665, 1695, 1806, 2045, 2069, 2092, 2170, 2250, 2252, 3609, 4521]"
144,28,28,"[2528, 2556, 2587]","[447, 1522, 2060, 2129, 2131, 3926, 4025]"
164,23,23,"[22, 32, 56, 62, 115, 139, 159, 165, 285, 362, 559, 587, 593, 628, 643, 669, 684, 722, 859, 904, 938, 1039, 1053, 1072, 1154, 1199, 1210, 1224, 1232, 1275, 1286, 1297, 1299, 1303, 1306, 1312, 1435, 1497, 1521, 1533, 1567, 1765, 1775, 1790, 1792, 1815, 1819, 1843, 1950, 1953, 1960, 1996, 2079, 2106, 2121, 2158, 2171, 2174, 2272]","[22, 146, 469, 793, 1297, 1306, 1481, 1533, 1775, 1792, 1819, 1859, 1950, 1953, 2106, 2566, 2582, 2663, 2707, 3022, 3269, 3280, 3311, 3761, 3819, 3827, 4330, 4383]"
165,9,9,"[3172, 3199, 3220, 3256, 3262, 3329, 3352, 3360, 3366, 3411, 3456, 3470, 3517, 3539, 3633, 3647, 3650, 3710, 3753, 3759, 3786, 3868, 3923, 3930, 3967, 3971, 3985, 4024, 4044, 4077, 4141, 4150, 4166, 4197, 4210, 4218, 4289, 4325, 4367, 4374, 4398, 4409, 4438, 4442, 4511, 4524, 4527, 4545, 4564]","[131, 181, 204, 353, 395, 504, 534, 803, 1085, 1130, 1213, 1265, 1266, 1492, 1587, 1629, 1707, 2187, 2326, 2580, 2652, 2910, 3092, 3172, 3329, 3340, 3930, 3967, 4367]"
166,27,19,"[851, 1027, 1517, 1520]","[191, 210, 267, 317, 333, 364, 388, 578, 849, 878, 985, 1035, 1112, 1116, 1125, 1136, 1218, 1251, 1367, 1374, 1447, 1460, 1488, 1523, 1641, 1758, 1837, 1860, 1903, 1940, 2071, 2120, 2136, 2149, 2151, 2285, 2345, 2601, 2666, 2689, 2735, 2996, 3054, 3205]"
167,28,28,"[1284, 1398, 1557, 1624]","[384, 1557, 2423, 2945, 3763, 4086, 4092, 4181]"
187,7,8,"[2222, 2707, 3300]","[78, 632, 761, 1139, 1227, 1433, 1777, 1787, 2010, 2331, 2340, 2541, 2659, 2715, 3007, 3262, 3352, 3411, 3427, 3456, 3621, 4210, 4257, 4289, 4325, 4511, 4527]"
188,9,9,"[1433, 1452, 1485, 1492, 1538, 1574, 1598, 1662, 1680, 1690, 1700, 1724, 1787, 1817, 1820, 1913, 2010, 2059, 2093, 2234, 2331, 2340, 2368, 2488, 2535, 2541, 2583, 2640, 2652, 2699, 2714, 2715, 2751, 2790, 2808, 2884, 2903, 2910, 2911, 2913, 2950, 3046, 3066, 3079, 3086, 3089, 3092, 3125]","[58, 207, 279, 293, 320, 523, 546, 597, 648, 829, 1029, 1060, 1079, 1225, 1485, 1662, 1690, 2093, 2470, 2488, 2640, 2699, 2808, 3539, 3710, 3786, 4024, 4109, 4218]"
189,27,48,"[3926, 4049, 4157]","[183, 690, 707, 787, 1027, 1252, 1359, 1532, 1603, 1688, 1772, 2632, 2780, 2807, 2816, 3118, 3358, 3462, 3884, 3920, 4049, 4157]"
210,49,39,"[81, 84, 146, 168, 236, 247, 257, 310, 424, 469, 471, 519, 542, 793, 818, 1000, 1003, 1006]","[16, 34, 81, 190, 234, 255, 257, 309, 491, 582, 754, 898, 904, 987, 1183, 1298, 1352, 1449, 1495, 1507, 1571, 1606, 1649, 1879, 1936, 2003, 2121, 2278, 2491, 2512, 2536, 3074, 3351, 3570, 3575, 3595, 3626, 3687, 3839, 4093, 4110, 4251, 4563]"
211,43,43,[],"[43, 70, 88, 104, 188, 200, 258, 280, 299, 604, 825, 887, 943, 970, 1159, 1197, 1301, 1891, 1955, 2167, 2276, 2393, 2482, 2572, 2573, 2764, 2864, 2978, 2991, 3040, 3242, 3246, 3258, 3319, 3367, 3368, 3532, 3537, 3561, 3768, 3851, 3989, 4072, 4384, 4427]"
212,28,48,"[3016, 3087, 3190]","[80, 265, 433, 729, 782, 783, 1272, 1372, 1442, 2271, 2593, 2626, 2773, 2819, 3285, 3982, 4096, 4204, 4305, 4362, 4549]"
232,7,7,"[676, 1093]","[56, 94, 337, 367, 533, 684, 689, 1000, 1171, 1434, 1663, 1783, 1843, 1876, 2022, 2067, 2177, 2509, 2514, 2960, 3156, 3254, 3499, 3500, 4392, 4417, 4525, 4536]"
233,12,46,"[1030, 1196, 1276, 1718, 1777, 1852]","[161, 218, 301, 350, 383, 464, 537, 564, 589, 631, 701, 800, 815, 816, 836, 902, 934, 950, 1075, 1088, 1152, 1245, 1332, 1366, 1570, 1600, 1637, 1677, 1719, 1726, 1791, 1823, 2074, 2143, 2247, 2255, 2256, 2316, 2361, 2467, 2483, 2485, 2506]"
234,31,31,"[2416, 2418, 2473, 2537, 2590, 2602, 2606, 2678, 2760, 2774, 2796, 2856, 2870, 2880, 2889, 2902, 2937, 2947, 2966, 3130, 3132, 3231, 3259, 3261, 3294, 3423, 3435, 3450, 3487, 3542, 3551, 3689, 3774, 3781, 3814, 3864, 3877, 3890, 3892, 3970, 3990, 3994, 4059, 4137, 4155, 4304, 4535, 4551, 4552, 4568]","[9, 17, 59, 307, 400, 503, 508, 565, 577, 679, 716, 721, 746, 765, 770, 777, 788, 862, 923, 927, 928, 966, 991, 1041, 1077, 1215, 1241, 1244, 1250, 1253, 1277, 1455, 1469, 1477, 1489, 1563, 1615, 1640, 1869, 1871, 1901, 1907, 1973, 2094, 2104, 2292, 2350, 2371, 2416, 2555, 2569, 2606, 2927, 2947, 3002, 3130, 3170, 3181, 3196, 3231, 3341, 3399, 3423, 3450, 3629, 3644, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3890, 3892, 4001, 4143, 4152, 4272, 4357, 4501, 4515, 4535, 4553]"
235,28,28,"[1785, 1808, 2060]","[61, 790, 2317, 2852, 2972, 3601, 4119]"
255,41,41,"[6, 36, 48, 63, 94, 102, 126, 142, 145, 194, 203, 206, 227, 289, 291, 337, 352, 363, 367, 431, 478, 499, 511, 526, 533, 552, 558, 569, 588, 652, 662, 665, 689, 727, 734, 741, 757, 817, 853, 872, 886, 962, 974, 993, 994, 1015, 1019, 1054, 1056, 1065, 1096, 1097, 1168, 1171, 1240, 1343, 1384, 1422, 1423, 1429, 1431, 1434, 1436, 1464, 1530, 1537, 1572, 1577, 1584, 1591, 1636, 1663, 1674, 1697, 1747, 1783, 1838, 1874, 1884, 1917, 1921, 1931, 1942, 1943, 1957, 1991, 1993, 2005, 2008, 2022, 2030, 2032, 2039, 2065, 2067, 2082, 2084, 2085, 2115, 2133, 2138, 2168, 2196, 2206, 2224, 2237, 2286, 2299, 2352, 2357, 2379, 2409, 2445, 2509, 2514, 2522, 2524, 2533, 2582, 2607, 2609, 2671, 2690, 2738, 2744, 2750, 2756, 2777, 2873, 2896, 2922, 2925, 2931, 2949, 2960, 3011, 3027, 3041, 3080, 3083, 3105, 3122, 3128, 3129, 3147, 3153, 3159, 3164, 3173, 3216, 3254, 3383, 3409, 3443, 3499, 3547, 3573, 3598, 3603, 3606, 3646, 3657, 3775, 3777, 3830, 3870, 3887, 3891, 3895, 3900, 3959, 3992, 4016, 4043, 4121, 4146, 4203, 4232, 4252, 4260, 4307, 4308, 4326, 4333, 4354, 4392, 4417, 4439, 4474, 4476, 4502, 4532, 4543]","[6, 8, 145, 194, 206, 289, 291, 511, 526, 558, 569, 588, 665, 727, 853, 872, 993, 1019, 1054, 1422, 1429, 1436, 1530, 1584, 1636, 1874, 1884, 1917, 1942, 1957, 1991, 1993, 2005, 2030, 2032, 2048, 2115, 2116, 2196, 2203, 2237, 2274, 2299, 2352, 2379, 2409, 2522, 2524, 2533, 2607, 2628, 2651, 2690, 2738, 2744, 2750, 2756, 2925, 2931, 2949, 3027, 3044, 3122, 3147, 3152, 3153, 3173, 3216, 3383, 3409, 3657, 3777, 3830, 3891, 3895, 3959, 3992, 4116, 4232, 4294, 4307, 4439, 4444, 4502]"
256,12,40,"[2, 99, 138, 158, 220, 454, 491, 605, 946]","[149, 630, 907, 1053, 1199, 1435, 1521, 1545, 1567, 1761, 2272, 2289, 2792, 2871, 3248, 3397, 3455, 3457, 3494, 3745, 4359]"
257,30,30,"[3, 103, 166, 175, 191, 210, 266, 267, 275, 297, 317, 333, 364, 373, 388, 390, 401, 494, 520, 578, 625, 714, 751, 806, 841, 843, 849, 878, 967, 985, 1035, 1042, 1105, 1112, 1116, 1125, 1136, 1172, 1218, 1251, 1305, 1319, 1367, 1374, 1383, 1447, 1460, 1470, 1505, 1523, 1580, 1590, 1610, 1623, 1641, 1686, 1758, 1797, 1806, 1837, 1854, 1860]","[2314, 2348, 2366, 2418, 2441, 2473, 2498, 2537, 2590, 2592, 2602, 2625, 2627, 2629, 2678, 2760, 2774, 2796, 2856, 2870, 2902, 2962, 2966, 3261, 3294, 3501, 3542, 3702, 3814, 3821, 3825, 3864, 3877, 3922, 3994, 3998, 4059, 4137, 4155, 4236, 4304, 4551, 4552, 4568]"
258,28,28,"[229, 261, 438, 447]","[261, 908, 1284, 1624, 2376, 2644, 3901, 3911, 3977]"
278,49,23,"[3460, 3500, 3567, 3575, 3584, 3686, 3711, 3718, 3784, 3819, 3840, 3841, 3896, 3957, 3958, 3966, 4031, 4076, 4265, 4336, 4383, 4414, 4453, 4456, 4489, 4496, 4525, 4536, 4541, 4563]","[63, 115, 159, 236, 424, 542, 676, 859, 1039, 1210, 1537, 1801, 2222, 2387, 2454, 2647, 2873, 2904, 2988, 3083, 3274, 3300, 3662, 3718, 4076, 4203, 4265, 4489]"
279,6,46,"[3072, 3091, 3215, 3239, 3530, 3692, 3903, 4075, 4320, 4537]","[1553, 2565, 2733, 2755, 2799, 2817, 2828, 2890, 2943, 3001, 3005, 3038, 3043, 3137, 3182, 3235, 3472, 3492, 3611, 3613, 3617, 3634, 3728, 3742, 3747, 3769, 3842, 3869, 3942, 3954, 3956, 4036, 4083, 4269, 4297, 4381, 4404, 4416, 4488, 4544, 4561]"
280,27,28,"[3175, 3210, 3313, 3393, 3726]","[54, 229, 1595, 1750, 2226, 2739, 2776, 3354, 3700]"
301,51,38,"[2302, 2305, 2322, 2325, 2327, 2335, 2358, 2385, 2386, 2390, 2404, 2438, 2442, 2512, 2513, 2530, 2540, 2577, 2621, 2624, 2641, 2682, 2688, 2702, 2758, 2781, 2789, 2814, 2833, 2837, 2849, 2868, 2869, 2900, 2906, 2909, 2919, 2924, 2933, 2956, 2957, 2994, 3036, 3064, 3074, 3076, 3103, 3154, 3197, 3203, 3212, 3226, 3234, 3243, 3272, 3276, 3279, 3305, 3314, 3321, 3347, 3350, 3351, 3378, 3394, 3414, 3434, 3444, 3482, 3483, 3556, 3570, 3574, 3580, 3592, 3595, 3599, 3626, 3641, 3664, 3687, 3691, 3694, 3748, 3758, 3764, 3770, 3792, 3797, 3804, 3829, 3839, 3879, 3882, 3894, 3914, 3997, 4029, 4045, 4047, 4078, 4084, 4093, 4106, 4108, 4110, 4112, 4123, 4129, 4132, 4161, 4171, 4172, 4177, 4199, 4217, 4225, 4235, 4251, 4264, 4266, 4300, 4309, 4343, 4360, 4376, 4385, 4415, 4445, 4448, 4470, 4512, 4514, 4558]","[160, 164, 230, 332, 452, 623, 638, 644, 797, 833, 875, 924, 952, 960, 965, 1050, 1123, 1140, 1149, 1166, 1206, 1223, 1324, 1339, 1349, 1385, 1412, 1424, 1454, 1579, 1679, 1712, 1768, 1789, 1831, 1918, 1952, 1970, 1982, 1998, 2001, 2004, 2107]"
302,6,33,"[1484, 1541, 1619, 1684, 1887, 1926, 2148, 2236, 2410, 2435, 2654, 2768, 2874, 3000, 3025]","[30, 53, 74, 208, 211, 214, 239, 277, 298, 484, 749, 760, 780, 785, 955, 971, 1095, 1098, 1156, 1157, 1160, 1202, 1220, 1256, 1308, 1364, 1379, 1448, 1484, 1519, 1723, 1727, 1798, 1961, 1977, 2006, 2044, 2058, 2081, 2087, 2124, 2175, 2244, 2359, 2410, 2476, 2547, 2649, 2716, 2768, 2795, 2809, 2880, 2889, 2892, 2937, 3132, 3135, 3233, 3259, 3322, 3330, 3364, 3435, 3480, 3487, 3551, 3614, 3635, 3636, 3695, 3751, 3790, 3852, 3970, 3974, 3983, 3990, 4075, 4103, 4191, 4222, 4389, 4412, 4499]"
303,28,28,"[2129, 2376, 2423]","[349, 851, 951, 1520, 2741, 2917, 3016, 4040]"
324,11,3,"[52, 82, 83, 153, 161, 172, 202, 271, 284, 319, 322, 329, 359, 371, 412, 458, 466, 544, 557, 589, 653, 661, 670, 680, 681, 701, 726, 766, 768, 854, 931, 932, 950, 995, 999, 1020, 1073, 1143, 1175, 1302, 1310, 1311, 1314, 1341, 1366, 1373, 1474, 1500, 1511, 1539, 1547, 1592, 1597, 1599, 1621, 1628, 1633, 1677, 1681, 1698, 1706, 1759, 1767, 1811, 1925, 1962, 1980, 1983, 2019, 2050, 2074, 2078, 2088, 2139, 2145]","[42, 361, 540, 682, 848, 861, 973, 1176, 1480, 1645, 1680, 1814, 1848, 2099, 2118, 2126, 2325, 2353, 2672, 2697, 2938, 2950, 3379, 3647, 3731, 3876, 4066, 4398]"
325,33,4,"[3316, 3330, 3364, 3480, 3507, 3546, 3563, 3609, 3612, 3614, 3702, 3706, 3729, 3743, 3751, 3790, 3808, 3922, 4063, 4098, 4100, 4103, 4120, 4226, 4236, 4295, 4462, 4469, 4521]","[28, 38, 45, 251, 278, 311, 339, 351, 360, 398, 428, 442, 444, 475, 522, 556, 561, 572, 629, 650, 720, 774, 819, 828, 881, 889, 915, 918, 1013, 1024, 1099, 1179, 1193, 1231, 1330, 1443, 1467, 1494, 1593, 1780, 2027, 2076, 2102, 2125, 2180, 2214, 2279, 2362, 2389, 2407, 2424, 2497, 2560, 2562, 2610, 2620, 2761, 2835, 2877, 3096, 3193, 3312, 3316, 3424, 3559, 3652, 3655, 3672, 3704, 3729, 3744, 3808, 3816, 3907, 3908, 3965, 4063, 4098, 4100, 4120, 4226, 4341, 4462, 4469, 4473]"
326,28,28,"[672, 908, 959, 1119]","[675, 733, 1119, 1757, 2793, 3660, 3726, 3987]"
