unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
73,40,40,"[91, 245, 884, 893, 919, 1120, 1203, 1208, 1283, 1292, 1514, 1847, 2183, 2332, 3221, 3637, 3638, 3690, 3807, 3815, 3912, 4184, 4211, 4280, 4413, 4422, 4510]","[149, 165, 628, 643, 669, 907, 1199, 1224, 1242, 1299, 1312, 1521, 1545, 1567, 1705, 1761, 1856, 1960, 1996, 2272, 2297, 2307, 2493, 2575, 2823, 2975, 3112, 3198, 3222, 3248, 3397, 3433, 3455, 3465, 3494, 3571, 3618, 3813, 4287, 4321, 4386, 4519]"
74,9,31,"[3470, 3517, 3539, 3633, 3650, 3710, 3753, 3759, 3786, 3868, 3930, 3967, 3971, 4024, 4044, 4072, 4077, 4109, 4141, 4150, 4197, 4210, 4218, 4289, 4316, 4325, 4367, 4374, 4377, 4409, 4438, 4442, 4511, 4527, 4545, 4564]","[2094, 2104, 2292, 2350, 2371, 2416, 2555, 2569, 2606, 2927, 2947, 3002, 3130, 3170, 3181, 3196, 3231, 3341, 3399, 3423, 3450, 3629, 3644, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3890, 3892, 4001, 4143, 4152, 4272, 4357, 4501, 4515, 4535, 4553]"
75,16,16,"[2324, 2391, 2398, 2402, 2405, 2429, 2431, 2433, 2450, 2475, 2505, 2516, 2517, 2531, 2534, 2686, 2745, 2797, 2820, 2899, 2928, 2932, 2948, 2967, 2971, 3045, 3067, 3100, 3111, 3133, 3165, 3167, 3189, 3200, 3237, 3247, 3295, 3298, 3320, 3343, 3401, 3432, 3576, 3645, 3670, 3701, 3709, 3762, 3811, 3883, 3915, 3932, 3955, 3964, 3969, 4064, 4067, 4085, 4138, 4165, 4202, 4234, 4286, 4331, 4339, 4363, 4372, 4382, 4433, 4446, 4454, 4492, 4557]","[33, 55, 143, 193, 215, 219, 222, 242, 263, 318, 467, 583, 612, 616, 647, 671, 691, 712, 752, 763, 900, 1122, 1261, 1368, 1381, 1409, 1445, 1466, 1564, 1568, 1612, 1689, 1693, 1701, 1717, 1751, 1813, 1915, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2154, 2186, 2189, 2199, 2200, 2240, 2284, 2295, 2300, 2313, 2394, 2437, 2464, 2531, 2730, 2785, 2859, 2899, 3067, 3075, 3106, 3124, 3127, 3361, 3454, 3516, 3620, 3857, 3883, 3885, 3906, 4192, 4209, 4247, 4337, 4338, 4344, 4401, 4428, 4449, 4566]"
76,48,48,"[2589, 2644, 2705, 2710, 2741, 2793, 2812, 2945, 3010, 3016, 3085, 3087, 3190, 3601, 3602]","[265, 292, 433, 782, 787, 1372, 1772, 2012, 2253, 2271, 2591, 2819, 2907, 3285, 3605, 3624, 3697, 3975, 4050, 4182, 4204, 4562]"
96,3,3,"[1192, 1242, 1262, 1315, 1317, 1338, 1357, 1402, 1428, 1440, 1486, 1545, 1630, 1639, 1645]","[618, 682, 779, 848, 861, 1031, 1148, 1176, 1480, 1493, 1598, 1645, 1680, 1814, 1848, 2052, 2353, 2428, 2672, 2675, 2950, 3015, 3470, 3473, 3647, 3876, 3985, 4066]"
97,9,9,"[42, 58, 78, 104, 127, 128, 131, 147, 200, 204, 207, 258, 299, 320, 353, 361, 369, 395, 439, 546, 597, 632, 648, 667, 682, 742, 750, 761, 796, 803, 829, 858, 887, 934]","[58, 207, 279, 293, 320, 523, 546, 597, 648, 829, 858, 1060, 1079, 1130, 1225, 1485, 1662, 1690, 2093, 2234, 2488, 2605, 2640, 2808, 3329, 3405, 3539, 3971, 4024]"
98,27,27,[1596],"[101, 256, 275, 294, 341, 402, 407, 425, 443, 595, 697, 714, 718, 776, 806, 841, 843, 910, 929, 967, 972, 1018, 1042, 1057, 1185, 1305, 1320, 1340, 1383, 1410, 1502, 1609, 1725, 1797, 1821, 1854, 1872, 2089, 2178, 2225, 2283]"
119,3,8,"[3560, 3618, 3673, 3813, 3933, 3988, 3999, 4015, 4190, 4193, 4200, 4227, 4262, 4430, 4567]","[632, 761, 946, 1005, 1371, 1639, 1777, 1787, 2010, 2257, 2659, 2714, 2848, 3031, 3262, 3283, 3411, 3456, 4077, 4210, 4325, 4409, 4442, 4527, 4564]"
120,21,21,"[9, 17, 30, 59, 86, 111, 302, 307, 323, 348, 400, 493, 508, 550, 563, 565, 577, 613, 663, 679, 716, 721, 746, 765, 770, 777, 788, 862, 894, 923, 927, 928, 948, 966, 991, 1041, 1077, 1098, 1114, 1127, 1160, 1161, 1215, 1237, 1241, 1244, 1250, 1253, 1256, 1277, 1448, 1455, 1469, 1477, 1489, 1563, 1581, 1582, 1608, 1615, 1640, 1727, 1798, 1869, 1871, 1886, 1896, 1901, 1906, 1907, 1934, 1973, 2013, 2081, 2087, 2094]","[14, 86, 111, 231, 273, 302, 323, 348, 446, 550, 562, 613, 645, 663, 706, 894, 948, 1002, 1091, 1114, 1127, 1134, 1161, 1181, 1237, 1239, 1541, 1581, 1582, 1608, 1619, 1684, 1886, 1902, 1906, 1926, 1934, 1964, 2013, 2148, 2153, 2192, 2236, 2435, 2457, 2557, 2596, 2636, 2642, 2654, 2655, 2731, 2782, 2818, 2895, 3025, 3072, 3091, 3108, 3146, 3149, 3215, 3236, 3239, 3326, 3426, 3445, 3530, 3607, 3667, 3677, 3739, 3791, 3805, 3853, 3854, 3902, 3903, 4017, 4030, 4033, 4254, 4320, 4329]"
121,1,1,"[80, 851, 1027, 1517, 1520, 1750, 2816, 2917, 3313, 3726, 3926, 4049, 4157]","[65, 157, 201, 223, 315, 479, 486, 580, 1023, 1052, 1304, 1326, 1370, 1463, 1743, 1909, 1986, 2475, 2487, 2505, 2680, 2797, 2928, 2948, 2971, 3045, 3047, 3100, 3111, 3133, 3165, 3175, 3189, 3210, 3247, 3298, 3320, 3343, 3393, 3670, 3762, 3969, 4138, 4234, 4286, 4363, 4454, 4557]"
142,8,8,"[2109, 2204, 2353, 2428, 2535, 2822, 2884, 2903, 2911, 3125, 3199, 3211, 3379, 3647, 3837, 3923, 3985, 4113, 4166, 4375, 4398, 4524]","[254, 827, 890, 1262, 1433, 1820, 1946, 2331, 2541, 2585, 2751, 2803, 2976, 3079, 3089, 3093, 3179, 3199, 3220, 3427, 3540, 3621, 3633, 3673, 3753, 3759, 3905, 3923, 4438]"
143,30,31,"[3478, 3495, 3501, 3529, 3615, 3639, 3661, 3669, 3787, 3821, 3825, 3873, 3886, 3945, 3998, 4052, 4057, 4162, 4173, 4302, 4303, 4356, 4369, 4406, 4408, 4435, 4440, 4482, 4484, 4565]","[9, 17, 59, 307, 400, 503, 508, 565, 577, 679, 716, 721, 746, 765, 770, 777, 788, 862, 923, 927, 928, 966, 991, 1041, 1077, 1215, 1241, 1244, 1250, 1253, 1277, 1455, 1469, 1477, 1489, 1563, 1615, 1640, 1869, 1871, 1901, 1907, 1973]"
144,48,48,"[3660, 3700, 3763, 3901, 3911, 3952, 3977, 3987, 4086, 4092, 4181, 4278, 4298, 4390, 4396]","[95, 368, 707, 709, 729, 794, 834, 844, 1027, 1359, 2626, 2632, 2773, 2780, 2807, 3118, 3238, 3297, 3982, 4049, 4096, 4157, 4500]"
164,23,2,"[1299, 1775, 1815, 2079, 2158, 2174]","[87, 91, 730, 893, 1137, 1158, 1275, 1939, 2643, 3221, 3560, 4190, 4430]"
165,3,5,"[2697, 2883, 2938, 2976, 3007, 3015, 3031, 3217, 3222, 3403, 3433, 3455, 3473, 3521, 3540]","[11, 99, 138, 796, 1143, 1196, 1207, 1391, 1852, 2155, 2440, 2513, 2622, 2919, 2953, 2956, 2990, 3321, 3371, 3489, 3849, 4009, 4343, 4457, 4478, 4534]"
166,30,19,"[1872, 1903, 2031, 2071, 2120, 2136, 2149, 2170, 2178, 2283, 2285, 2345, 2366, 2441, 2498, 2592, 2601, 2625, 2689, 2706, 2729, 2735, 2962, 2996, 3028, 3030, 3059, 3139, 3205, 3289, 3425]","[191, 317, 578, 1016, 1112, 1136, 1251, 1374, 1460, 1523, 1837, 1903, 1940, 2151, 2285, 2323, 2449, 2601, 2729, 2879, 3474, 3546, 3706, 3873, 4057, 4173, 4440, 4531, 4565]"
167,28,28,[],"[349, 951, 1757, 1764, 1785, 2793, 3085]"
187,23,23,"[32, 362, 587, 1154, 1232, 1275]","[63, 159, 236, 424, 542, 559, 676, 1039, 1096, 1297, 1533, 1605, 1678, 1801, 1859, 2171, 2663, 3014, 3083, 3300, 3460, 3662, 3718, 3761, 3819, 4031, 4076, 4203, 4265]"
188,9,9,"[1005, 1029, 1060, 1079, 1083, 1085, 1130, 1159, 1213, 1227, 1266, 1334, 1371, 1400, 1452, 1485, 1492, 1538, 1574, 1627, 1662, 1690, 1707, 1787, 1817, 1820, 1913, 1955, 2010, 2059, 2093, 2234, 2316, 2326, 2331, 2340, 2368, 2470]","[147, 181, 504, 742, 1029, 1265, 1334, 1400, 1627, 1629, 1817, 1913, 2187, 2470, 2484, 2699, 2790, 2887, 3046, 3086, 3172, 3517, 3710, 3786, 4109, 4150, 4218, 4316, 4377]"
189,27,1,[],"[290, 297, 373, 386, 401, 517, 678, 736, 791, 863, 913, 1105, 1319, 1394, 1517, 1596, 1686, 1778, 2009, 2031, 2096, 2324, 2391, 2398, 2402, 2433, 2517, 2801, 2967, 3030, 3116, 3167, 3237, 3313, 3478, 3495, 3964, 4382]"
190,28,28,[],"[672, 908, 1624, 1808, 2060, 3087, 3911, 4396]"
210,49,49,[],"[1465, 1504, 1577, 1786, 2008, 2138, 2206, 2224, 2241, 2286, 2296, 2357, 2406, 2414, 2445, 2694, 2765, 2844, 2922, 3011, 3105, 3164, 3241, 3384, 3443, 3567, 3580, 3598, 3641, 3775, 3841, 3870, 3887, 3896, 3958, 4252, 4326, 4333, 4354, 4414, 4474, 4496]"
211,43,43,[],"[604, 2482, 2507, 2572, 2573, 2574, 2732, 2764, 2805, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3206, 3242, 3246, 3258, 3309, 3319, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3532, 3537, 3561, 3752, 3768, 3851, 3989, 4072, 4107, 4170, 4221, 4384, 4427]"
212,28,28,[],"[61, 851, 1750, 2739, 2852, 3700, 3926, 4025]"
232,7,7,"[22, 56, 62, 84, 115, 146, 159, 236, 247, 285, 469, 519, 559, 643, 669, 676, 684, 793, 859, 938, 1000, 1039, 1072, 1093, 1210, 1297, 1303, 1306, 1413, 1533, 1551, 1632, 1651]","[56, 203, 367, 684, 1000, 1056, 1423, 1663, 1783, 1843, 1921, 2067, 2177, 2609, 2960, 3156, 3254, 3500, 4392, 4417, 4456, 4541]"
233,12,23,"[2, 11, 99, 138, 158, 161, 172, 220, 322, 329, 359, 371, 454, 464, 491, 537, 544, 589, 605, 701, 768, 800, 854, 932, 946, 950, 995, 999, 1020, 1030, 1073, 1143, 1196, 1276, 1302, 1310, 1311, 1314, 1366, 1373, 1500, 1539, 1592, 1633, 1677, 1681, 1698, 1718, 1759, 1777, 1811, 1852, 1962, 1983, 2050, 2074, 2078, 2088, 2139, 2201, 2216, 2228, 2247, 2257, 2354, 2361, 2383]","[22, 115, 146, 469, 793, 1093, 1306, 1413, 1775, 1950, 1953, 2106, 2222, 2481, 2566, 2582, 2873, 2904, 3274, 3280, 3311, 3584, 3827, 3966, 4330, 4336, 4383, 4532]"
234,21,43,"[2104, 2153, 2244, 2292, 2298, 2314, 2350, 2371, 2416, 2555, 2569, 2590, 2596, 2606, 2642, 2678, 2731, 2760, 2870, 2895, 2927, 2947, 3002, 3130, 3146, 3149, 3170, 3181, 3196, 3231, 3236, 3294, 3326, 3341, 3399, 3423, 3426, 3435, 3445, 3450, 3629, 3644, 3667, 3677, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3845, 3853, 3854, 3890, 3892, 3902, 3970, 3974, 3983, 4001, 4017, 4030, 4033, 4143, 4152, 4254, 4272, 4304, 4329, 4357, 4412, 4501, 4515, 4535, 4553]","[15, 43, 70, 88, 104, 177, 188, 196, 200, 213, 258, 280, 299, 391, 510, 560, 603, 639, 673, 825, 885, 887, 943, 970, 1022, 1102, 1159, 1197, 1226, 1301, 1406, 1479, 1802, 1891, 1951, 1955, 2002, 2080, 2167, 2276, 2393, 2480]"
235,28,28,[],"[733, 2644, 2776, 3441, 3726, 3806, 3901, 4119]"
255,7,41,"[3207, 3269, 3274, 3280, 3300, 3308, 3311, 3349, 3357, 3373, 3431, 3460, 3465, 3500, 3584, 3662, 3761, 3827, 3916, 4076, 4265, 4330, 4336, 4383, 4453, 4456, 4472, 4487, 4525, 4536, 4541, 4550]","[6, 145, 194, 206, 289, 291, 511, 526, 558, 569, 588, 665, 727, 853, 872, 993, 1019, 1054, 1422, 1429, 1436, 1530, 1584, 1636, 1874, 1884, 1917, 1942, 1957, 1991, 1993, 2005, 2030, 2032, 2115, 2196, 2237, 2299, 2352, 2379, 2409, 3122]"
256,46,46,"[15, 43, 70, 88, 177, 188, 196, 231, 280, 391, 396, 446, 510, 515, 560, 603, 639, 673, 702, 706, 815, 816, 825, 885, 940, 943, 970, 981, 1022, 1091, 1102, 1197, 1226, 1239, 1301, 1406, 1479, 1802, 1823, 1891, 1951, 2002, 2080, 2167, 2192, 2276, 2393, 2457, 2467]","[161, 218, 301, 350, 383, 464, 537, 564, 589, 631, 701, 800, 815, 816, 836, 902, 934, 950, 1075, 1088, 1152, 1245, 1332, 1366, 1553, 1570, 1600, 1637, 1677, 1719, 1726, 1791, 1823, 2074, 2143, 2247, 2255, 2256, 2316, 2361, 2467, 2483, 2485]"
257,30,30,"[1042, 1105, 1112, 1116, 1125, 1136, 1172, 1218, 1251, 1305, 1319, 1367, 1374, 1383, 1447, 1460, 1470, 1505, 1523, 1580, 1590, 1610, 1623, 1641, 1686, 1758, 1797, 1806, 1837, 1854, 1860]","[3, 10, 103, 166, 175, 225, 237, 238, 266, 390, 404, 457, 494, 520, 563, 581, 606, 625, 685, 751, 814, 823, 1172, 1307, 1453, 1470, 1505, 1580, 1590, 1610, 1623, 1665, 1695, 1806, 2045, 2069, 2092, 2170, 2537, 2627, 3609, 3702, 4521]"
258,28,28,[],"[384, 675, 2131, 2226, 2376, 2423, 3010, 3763]"
278,41,7,"[2896, 2922, 2925, 2931, 2949, 2960, 3011, 3027, 3041, 3080, 3083, 3105, 3122, 3128, 3129, 3147, 3153, 3159, 3164, 3173, 3216, 3254, 3383, 3409, 3443, 3499, 3547, 3573, 3598, 3603, 3606, 3646, 3657, 3775, 3777, 3830, 3870, 3887, 3891, 3895, 3900, 3959, 3992, 4016, 4043, 4121, 4146, 4203, 4232, 4252, 4260, 4307, 4308, 4326, 4333, 4354, 4392, 4417, 4439, 4474, 4476, 4502, 4532, 4543]","[48, 94, 337, 478, 519, 533, 652, 662, 689, 817, 1015, 1168, 1343, 1434, 1551, 1572, 1674, 1876, 1943, 2039, 2084, 2133, 2168, 2329, 2341, 2509, 2514, 3041, 3080, 3128, 3159, 3431, 3499, 3547, 3606, 3900, 4016, 4043, 4121, 4146, 4260, 4476, 4525, 4536]"
279,39,8,"[3457, 3476, 3494, 3571, 3575, 3640, 3686, 3718, 3731, 3745, 3785, 3819, 3824, 3843, 3874, 3876, 3966, 3991, 4000, 4031, 4066, 4122, 4131, 4321, 4342, 4359, 4386, 4489, 4519]","[78, 128, 220, 369, 600, 750, 846, 1004, 1083, 1139, 1227, 1538, 2340, 2583, 2715, 2913, 3007, 3066, 3125, 3352, 3438, 3650, 3868, 4044, 4197, 4257, 4289, 4511, 4545]"
280,30,30,"[3, 103, 166, 175, 191, 210, 266, 267, 275, 297, 317, 333, 364, 373, 388, 390, 401, 494, 520, 578, 625, 714, 751, 806, 841, 843, 849, 878, 967, 985, 1035]","[2250, 2252, 2314, 2348, 2366, 2418, 2441, 2473, 2498, 2590, 2592, 2602, 2625, 2629, 2678, 2760, 2774, 2796, 2856, 2870, 2902, 2962, 2966, 3261, 3294, 3501, 3542, 3814, 3821, 3825, 3864, 3877, 3922, 3994, 3998, 4059, 4137, 4155, 4236, 4304, 4551, 4552, 4568]"
281,28,28,[],"[438, 2587, 2589, 2705, 2812, 3190, 3952, 3977]"
301,18,18,"[2586, 2614, 2628, 2634, 2651, 2701, 2747, 2763, 2791, 2845, 2918, 2926, 2951, 2952, 2982, 2997, 3044, 3104, 3140, 3152, 3163, 3176, 3278, 3303, 3333, 3503, 3596, 3654, 3658, 3756, 3767, 3783, 3931, 3980, 4032, 4053, 4070, 4094, 4116, 4117, 4124, 4176, 4243, 4282, 4291, 4294, 4334, 4349, 4388, 4444, 4459, 4491, 4508, 4533, 4556]","[68, 71, 102, 186, 192, 336, 352, 413, 422, 449, 499, 552, 602, 637, 640, 654, 705, 735, 737, 958, 1065, 1086, 1131, 1240, 1282, 1380, 1384, 1527, 1543, 1576, 1613, 1616, 1652, 1697, 1746, 1756, 1858, 2036, 2082, 2194, 2249, 2388, 2427, 2453, 2456, 2504, 2586, 2614, 2634, 2671, 2747, 2763, 2777, 2791, 2926, 2951, 2952, 2982, 2997, 3104, 3129, 3163, 3176, 3278, 3303, 3333, 3503, 3536, 3573, 3596, 3603, 3646, 3654, 3658, 3683, 3756, 3783, 4032, 4094, 4117, 4124, 4243, 4349, 4388, 4543, 4556]"
302,46,46,"[2480, 2482, 2507, 2546, 2572, 2574, 2655, 2732, 2764, 2779, 2782, 2805, 2818, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3108, 3137, 3206, 3242, 3258, 3309, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3526, 3532, 3537, 3561, 3607, 3739, 3752, 3768, 3791, 3851, 3893, 3899, 3989, 4036, 4107, 4170, 4221, 4384, 4404, 4427]","[2506, 2565, 2733, 2755, 2799, 2817, 2828, 2890, 2943, 3001, 3005, 3038, 3043, 3137, 3182, 3235, 3472, 3492, 3611, 3613, 3617, 3634, 3728, 3742, 3747, 3769, 3842, 3869, 3942, 3954, 3956, 4036, 4083, 4269, 4297, 4381, 4404, 4416, 4488, 4544, 4561]"
303,19,19,[],"[210, 267, 333, 364, 388, 849, 878, 1125, 1218, 1367, 1641, 1758, 1860, 2149, 2345, 2689, 2735, 2996, 3425, 3529, 3615, 3639, 3661, 3886, 3945, 4162, 4302, 4356, 4406]"
