unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
302,12,5,"[1649, 1675, 1677, 1681, 1698, 1729, 1759, 1811, 1832, 1841, 1862, 1893, 1933, 1947, 1948, 1962, 1972, 1975, 1983, 2042, 2046, 2050, 2068, 2074, 2078, 2088, 2103, 2130, 2139, 2150, 2201, 2216, 2227, 2228, 2247, 2264, 2302, 2322, 2327, 2335, 2354, 2358, 2361, 2383, 2386, 2436, 2442, 2502, 2506, 2508, 2512, 2513, 2527, 2530, 2577, 2621, 2630, 2662, 2682, 2688, 2702, 2704, 2712, 2717, 2781, 2789, 2799, 2814, 2817, 2828, 2837, 2868, 2900, 2906, 2909, 2919, 2933, 2956, 2957, 2994, 3001, 3036, 3064, 3074]","[11, 112, 119, 127, 158, 178, 259, 575, 1207, 1276, 1633, 2059, 2335, 2953, 2956, 3203, 3267, 3483, 3489, 3579, 3665, 3764, 3829, 3849, 3879, 4045, 4046, 4217]"
234,21,21,"[30, 59, 86, 111, 302, 323, 348, 493, 508, 550, 565, 577, 613, 663, 679, 716, 721, 765, 770, 777, 862, 894, 923, 948, 966, 991, 1077, 1114, 1127, 1160, 1161, 1215, 1237, 1253, 1256, 1455, 1469, 1477, 1489, 1581, 1582, 1608, 1727, 1798, 1869, 1871, 1886, 1896, 1906, 1907, 1934, 2013, 2081, 2087]","[14, 86, 111, 231, 273, 302, 323, 348, 446, 550, 562, 613, 645, 663, 706, 894, 948, 1002, 1091, 1114, 1127, 1134, 1161, 1181, 1237, 1239, 1541, 1581, 1582, 1608, 1619, 1684, 1886, 1902, 1906, 1926, 1934, 1964, 2013, 2148, 2153]"
143,43,43,"[2457, 2467, 2480, 2482, 2507, 2546, 2572, 2574, 2654, 2655, 2732, 2764, 2779, 2782, 2805, 2818, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3072, 3091, 3108, 3137, 3206, 3215, 3242, 3258, 3309, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3526, 3532, 3537, 3561, 3607, 3739, 3752, 3768, 3791, 3851, 3893, 3899, 3903, 3989, 4036, 4107, 4170, 4221, 4320, 4384, 4404, 4427]","[15, 43, 70, 88, 104, 177, 188, 196, 200, 213, 258, 280, 299, 391, 510, 560, 603, 604, 639, 673, 825, 885, 887, 943, 970, 1022, 1102, 1159, 1197, 1226, 1301, 1406, 1479, 1802, 1891, 1951, 1955, 2002, 2080, 2167, 2276, 2393, 2480, 2482, 2507, 2572, 2573, 2574, 2732, 2764, 2805, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3206, 3242, 3246, 3258, 3309, 3319, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3532, 3537, 3561, 3752, 3768, 3851, 3989, 4072, 4107, 4170, 4221, 4384, 4427]"
1569,46,39,"[31, 35, 104, 109, 124, 141, 200, 204, 218, 258, 260, 299, 301, 305, 350, 392, 409, 410, 551, 674, 803, 829, 836, 855, 887, 902, 934, 1014, 1029, 1047, 1152, 1159, 1245, 1259, 1332, 1518, 1553, 1600, 1627, 1637, 1703, 1707, 1719, 1726, 1791, 1873, 1885, 1902, 1910, 1955, 1964, 1965, 2064, 2143, 2163, 2255, 2256, 2287, 2316, 2326, 2334, 2444, 2459, 2470]","[16, 34, 96, 100, 122, 190, 234, 255, 309, 403, 420, 491, 582, 738, 754, 798, 987, 998, 1183, 1298, 1352, 1449, 1495, 1507, 1559, 1571, 1606, 1630, 1649, 1879, 1936, 1948, 2042, 2150, 2227, 2278, 2491, 2499, 2789, 2994, 3074, 3804]"
484,17,17,"[18, 46, 262, 477, 525, 635, 845, 930, 1198, 1696, 1728, 1805, 1850, 1895, 2681, 2746, 3052, 3288, 3554, 3642, 3812, 3921, 4081, 4111, 4133, 4547]","[18, 169, 180, 216, 262, 393, 477, 487, 513, 525, 635, 708, 731, 845, 1104, 1141, 1145, 1194, 1198, 1278, 1322, 1344, 1420, 1490, 1617, 1618, 1696, 1710, 1760, 1844, 1850, 1857, 1895, 2016, 2230, 2231, 2243, 2245, 2260, 2269, 2338, 2370, 2551, 2677, 2681, 2746, 2826, 2853, 2866, 2881, 2944, 3051, 3052, 3099, 3162, 3168, 3194, 3204, 3264, 3288, 3382, 3390, 3453, 3475, 3497, 3518, 3566, 3642, 3648, 3860, 3921, 3934, 3935, 3941, 3979, 4042, 4081, 4088, 4198, 4346, 4379, 4397, 4451, 4547]"
393,10,10,"[19, 26, 66, 69, 90, 97, 98, 105, 118, 129, 156, 162, 268, 272, 282, 283, 300, 314, 324, 358, 378, 415, 426, 430, 461, 462, 473, 492, 524, 528, 539, 547, 567, 576, 579, 585, 590, 592, 594, 626, 633, 646, 677, 683, 693, 694, 725, 739, 758, 772, 775, 778, 789, 795, 801, 805, 808, 810, 811, 812, 842, 860, 867, 871, 874, 879, 895, 917, 953, 990, 1007, 1010, 1048, 1049, 1059, 1064, 1100, 1110, 1117, 1126, 1142, 1144, 1153, 1167, 1182, 1184, 1188, 1201, 1221, 1243, 1257, 1267, 1269, 1274, 1280, 1288, 1293, 1296, 1336, 1346, 1348, 1351, 1354, 1356, 1377, 1441, 1450, 1451, 1471, 1473, 1483, 1491, 1508, 1525, 1534, 1552, 1558, 1562, 1569, 1585, 1607, 1620, 1625, 1642, 1668, 1682, 1702, 1735, 1737, 1738, 1739, 1740, 1774, 1776, 1795, 1809, 1818, 1826, 1829, 1834, 1835, 1846, 1849, 1851, 1853, 1855, 1861, 1878, 1882, 1889, 1937, 1941, 1958, 1967, 1978, 1981, 2014, 2025, 2037, 2043, 2061]","[19, 26, 97, 118, 162, 282, 378, 415, 461, 473, 567, 576, 592, 693, 772, 801, 805, 871, 874, 879, 990, 1100, 1117, 1142, 1182, 1201, 1243, 1274, 1280, 1356, 1450, 1569, 1585, 1607, 1642, 1668, 1738, 1826, 1849, 1855, 2025, 2090, 2223, 2238, 2248, 2273, 2293, 2539, 2713, 2722, 2788, 2829, 2923, 2963, 2973, 2977, 3056, 3069, 3169, 3245, 3286, 3348, 3380, 3389, 3421, 3461, 3511, 3656, 3741, 3746, 3780, 3897, 3937, 3939, 3963, 3996, 4139, 4178, 4208, 4258, 4281, 4410, 4526, 4538]"
417,16,26,"[65, 199, 201, 205, 256, 263, 290, 315, 402, 407, 425, 470, 486, 517, 595, 671, 678, 697, 718, 776, 791, 821, 831, 913, 929, 968, 983, 1018, 1023, 1057, 1291, 1304, 1320, 1326, 1327, 1370, 1382, 1410, 1463, 1468, 1502, 1601, 1609, 1725, 1743, 1778, 1911, 1959, 1986, 2009, 2011, 2051, 2055, 2089, 2096, 2189, 2239, 2300, 2306, 2321]","[20, 372, 406, 470, 748, 831, 983, 1233, 1291, 1327, 1382, 2055, 2184, 2425, 2798, 2979, 3161, 3284, 3359, 3513, 3645, 3699, 3955, 4165, 4206, 4327, 4460, 4461]"
1525,42,37,"[2117, 2190, 2262, 2281, 2312, 2349, 2355, 2356, 2365, 2401, 2412, 2434, 2448, 2455, 2478, 2490, 2520, 2612, 2631, 2639, 2650, 2668, 2711, 2725, 2762, 2769, 2775, 2832, 2834, 2862, 2872, 2875, 2939, 2981, 2987, 3024, 3029, 3042, 3050, 3061, 3062, 3070, 3071, 3090, 3101, 3131, 3155, 3224, 3277, 3449, 3451, 3466, 3477, 3504, 3519, 3535, 3552, 3558, 3572, 3625, 3712, 3714, 3736, 3771, 3776, 3793, 3796, 3809, 3836, 3838, 3871, 3929, 4102, 4142, 4148, 4163, 4195, 4220, 4237, 4271, 4293, 4335, 4340, 4350, 4368, 4380, 4387, 4391, 4420, 4425, 4436, 4455, 4479]","[21, 27, 173, 224, 325, 326, 366, 405, 432, 448, 465, 548, 903, 941, 1025, 1044, 1209, 1238, 1325, 1337, 1375, 1397, 1482, 1499, 1544, 1555, 1583, 1602, 1604, 1657, 1673, 1685, 1744, 1784, 1810, 1900, 1935, 1954, 2066, 2070, 2098, 2211, 2232, 2281, 2349, 2396, 2401, 2448, 2478, 2490, 2510, 2520, 2599, 2611, 2639, 2664, 2711, 2749, 2762, 2875, 2959, 2968, 3101, 3277, 3318, 3356, 3422, 3449, 3534, 3572, 3730, 3772, 3796, 3844, 3889, 4102, 4136, 4245, 4275, 4293, 4335, 4391, 4441, 4452, 4555]"
256,12,23,"[11, 16, 23, 34, 64, 89, 100, 112, 119, 120, 123, 161, 172, 178, 190, 234, 287, 295, 322, 329, 334, 346, 355, 359, 371, 387, 464, 490, 509, 537, 541, 544, 575, 589, 657, 660, 668, 701, 738, 753, 754, 768, 800, 822, 854, 864, 888, 905, 914, 932, 950, 961, 987, 995, 999, 1020, 1034, 1062, 1073, 1090, 1143, 1183, 1207, 1254, 1263, 1279, 1302, 1310, 1311, 1314, 1366, 1373, 1391, 1421, 1432, 1449, 1500, 1501, 1539, 1556, 1559, 1565, 1571, 1592, 1606, 1633]","[22, 63, 115, 146, 236, 424, 469, 793, 1039, 1481, 1605, 1775, 1790, 1950, 2106, 2222, 2582, 2873, 2904, 3083, 3274, 3311, 3827, 4203, 4265, 4330, 4336, 4383, 4532]"
167,48,48,"[3660, 3700, 3763, 3901, 3911, 3952, 3977, 3987, 4086, 4092, 4181, 4182, 4278, 4298, 4390, 4396, 4434]","[24, 265, 433, 707, 787, 1027, 1252, 1359, 1752, 2127, 2271, 2328, 2632, 2780, 3118, 3238, 3297, 3884, 3975, 3982, 4157, 4362]"
394,4,4,"[1494, 1564, 1568, 1593, 1612, 1650, 1689, 1695, 1749, 1754, 1780, 1796, 1813, 1821, 1940, 1944, 1949, 1966, 1969, 2026, 2142, 2151, 2186, 2199, 2213, 2214, 2225, 2279, 2284, 2313, 2323, 2382, 2389, 2394, 2437, 2449, 2452, 2458, 2464, 2521, 2560, 2562, 2598, 2603, 2610, 2620, 2627, 2629, 2635, 2666, 2827, 2835, 2859, 2861, 2879]","[28, 38, 45, 251, 278, 311, 339, 351, 360, 398, 428, 442, 444, 475, 522, 556, 561, 572, 629, 650, 720, 774, 819, 828, 881, 889, 915, 918, 1013, 1024, 1099, 1179, 1193, 1231, 1330, 1443, 1467, 1494, 1593, 1780, 2027, 2076, 2102, 2125, 2180, 2214, 2279, 2362, 2389, 2407, 2424, 2497, 2560, 2562, 2610, 2620, 2761, 2835, 2877, 3096, 3193, 3312, 3316, 3424, 3559, 3652, 3655, 3672, 3704, 3729, 3744, 3808, 3816, 3907, 3908, 3965, 4063, 4098, 4100, 4120, 4226, 4341, 4462, 4469, 4473]"
1571,24,15,"[2965, 2999, 3081, 3115, 3191, 3223, 3225, 3296, 3310, 3335, 3346, 3395, 3406, 3508, 3619, 3723, 3799, 3801, 3822, 3848, 3904, 3924, 3953, 3995, 4002, 4095, 4134, 4153, 4167, 4196, 4224, 4246, 4253, 4299, 4364, 4371, 4378, 4394, 4466, 4471, 4506]","[29, 174, 249, 414, 500, 502, 688, 835, 892, 899, 1045, 1138, 1289, 1309, 1388, 1408, 1646, 1763, 1863, 2038, 2259, 2360, 2363, 2364, 2432, 2743, 2841, 2878, 2930, 3006, 3268, 3271, 3520, 3527, 3550, 3604, 3978, 4128, 4248, 4310, 4352, 4467]"
371,4,33,"[3039, 3053, 3054, 3096, 3124, 3255, 3316, 3332, 3344, 3361, 3381, 3454, 3474, 3507, 3516, 3546, 3563, 3609, 3612, 3614, 3632, 3676, 3702, 3704, 3706, 3729, 3743, 3808, 3857, 3906, 3918, 3922, 3960, 3965, 4063, 4073, 4098, 4100, 4120, 4175, 4192, 4209, 4214, 4226, 4236, 4247, 4267, 4295, 4337, 4338, 4344, 4401, 4449, 4462, 4521, 4531, 4559]","[30, 53, 74, 208, 211, 214, 239, 277, 298, 484, 749, 760, 780, 785, 955, 971, 1095, 1098, 1156, 1157, 1160, 1202, 1220, 1256, 1308, 1364, 1379, 1448, 1484, 1519, 1723, 1727, 1798, 1961, 1977, 2006, 2044, 2058, 2081, 2087, 2124, 2175, 2244, 2359, 2410, 2476, 2547, 2649, 2716, 2768, 2795, 2809, 2880, 2889, 2892, 2937, 3132, 3135, 3233, 3259, 3322, 3330, 3364, 3435, 3480, 3487, 3551, 3614, 3635, 3636, 3695, 3751, 3790, 3852, 3970, 3974, 3983, 3990, 4075, 4103, 4191, 4222, 4389, 4412, 4499]"
52,33,6,"[28, 53, 208, 277, 780, 785, 1156, 1202, 1723, 1961, 1977, 2006, 2044, 2175, 2359, 2476, 2649, 2716, 2809, 2892, 3330, 3364, 3480, 3751, 3790, 4103, 4469]","[31, 35, 109, 124, 141, 260, 286, 305, 392, 396, 409, 410, 493, 496, 515, 531, 551, 621, 674, 702, 855, 926, 940, 981, 1014, 1047, 1259, 1518, 1873, 1885, 1887, 1896, 1910, 1965, 2064, 2163, 2217, 2287, 2298, 2303, 2334]"
96,40,40,"[32, 91, 245, 362, 587, 730, 884, 893, 919, 1008, 1120, 1154, 1158, 1203, 1208, 1232, 1275, 1283, 1292, 1299, 1338, 1402]","[32, 62, 139, 587, 722, 938, 1072, 1242, 1286, 1312, 1435, 1545, 1770, 2503, 2871, 3171, 3373, 3391, 3433, 3455, 3618, 3693, 3824, 3916, 4000, 4131, 4219, 4386]"
462,53,16,"[13, 33, 55, 60, 110, 136, 152, 215, 318, 327, 330, 340, 376, 381, 427, 437, 467, 468, 488, 543, 583, 591, 610, 616, 656, 666, 710, 740, 745, 752, 763, 892, 909, 910, 920, 944, 978, 997, 1217, 1249, 1273, 1335, 1360, 1395, 1409, 1466, 1566, 1588, 1611, 1647]","[33, 55, 143, 193, 215, 219, 222, 242, 263, 318, 467, 583, 612, 616, 647, 671, 691, 712, 752, 763, 900, 1122, 1261, 1368, 1381, 1409, 1445, 1466, 1564, 1568, 1612, 1689, 1693, 1701, 1717, 1751, 1813, 1915, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2154, 2186, 2189, 2199, 2200, 2240, 2284, 2295, 2300, 2313, 2394, 2437, 2464, 2531, 2730, 2785, 2859, 2899, 3067, 3075, 3106, 3124, 3127, 3361, 3454, 3516, 3620, 3857, 3883, 3885, 3906, 4192, 4209, 4247, 4337, 4338, 4344, 4401, 4428, 4449, 4566]"
