unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
325,30,43,"[1903, 3825]","[15, 213, 391, 1479, 2507, 2732, 2831, 3362, 3417, 3436, 4107, 4170]"
1545,3,39,"[1315, 1317, 1338, 1357, 1402, 1428, 1440, 1486, 1545, 1630, 1639, 1645, 1705, 1761, 1770, 1848, 1856, 1939, 1987]","[16, 34, 96, 122, 255, 257, 309, 310, 403, 420, 491, 582, 738, 754, 798, 904, 987, 998, 1298, 1352, 1449, 1495, 1507, 1606, 1630, 1879, 1936, 2121, 2227, 2235, 2278, 2491, 2499, 2512, 2536, 2935, 2994, 3088, 3095, 3570, 3575, 3595]"
1433,36,17,"[51, 250, 252, 397, 417, 553, 574, 659, 686, 695, 762, 799, 824, 901, 989, 1038, 1067, 1080, 1115, 1164, 1169, 1186, 1205, 1313, 1342, 1369, 1427, 1462]","[18, 169, 180, 216, 262, 393, 477, 487, 513, 525, 635, 708, 731, 845, 1104, 1141, 1145, 1194, 1198, 1278, 1322, 1344, 1420, 1490, 1617, 1618, 1696, 1710, 1760, 1844, 1850, 1857, 1895, 2016, 2231, 2243, 2245, 2260, 2269, 2338, 2370, 2551]"
369,44,10,"[68, 154, 192, 413, 422, 449, 527, 596, 620, 637, 653, 654, 737, 896, 935, 958, 969, 1086, 1111, 1131, 1380, 1386, 1474, 1476, 1527, 1560, 1643, 1648, 1652, 1654, 1736, 1746, 1756, 1793, 1833, 1858, 1866, 2036, 2053, 2054, 2123, 2194, 2249, 2315, 2388]","[19, 26, 97, 118, 162, 282, 378, 415, 461, 473, 567, 576, 592, 693, 772, 801, 805, 871, 874, 879, 990, 1100, 1117, 1142, 1182, 1201, 1243, 1274, 1280, 1356, 1450, 1569, 1585, 1607, 1642, 1668, 1738, 1826, 1849, 1855, 2025, 2090, 2223, 2238, 2248, 2273, 2293, 2539, 2713, 2722, 2788, 2829, 2923, 2963, 2973, 2977, 3056, 3069, 3169, 3245, 3286, 3348, 3380, 3389, 3421, 3461, 3511, 3656, 3741, 3746, 3780, 3897, 3937, 3939, 3963, 3996, 4139, 4178, 4208, 4258, 4281, 4410, 4526, 4538]"
98,26,26,"[24, 37, 54, 61, 95, 113, 157, 183, 221, 223, 265, 281, 292, 349, 368, 406, 433, 463, 479, 607, 642, 690, 707, 709, 729, 733, 736, 782, 783, 787, 790, 794, 834, 844, 852, 863, 906, 951, 1052, 1214, 1233, 1252, 1272, 1359, 1372, 1394, 1442, 1459, 1522, 1532, 1603, 1688, 1752, 1757, 1764, 1772, 2012, 2127, 2229, 2253, 2271, 2328, 2425, 2487, 2538, 2563, 2591, 2593, 2626, 2632, 2739, 2773, 2776, 2780, 2801, 2807, 2819, 2852, 2857, 2907, 2940, 2972, 2979, 3047, 3114, 3116, 3118, 3238, 3275, 3285, 3297, 3354, 3358, 3441, 3462, 3512, 3597, 3605, 3624, 3653, 3697, 3806, 3884, 3898, 3920, 3950, 3975, 3982, 4025, 4040, 4050, 4096, 4119, 4182, 4204, 4249, 4305, 4347, 4362, 4366, 4424, 4434, 4443, 4460, 4461, 4475, 4500, 4549, 4562]","[20, 37, 73, 93, 205, 221, 276, 456, 485, 495, 601, 821, 831, 870, 1291, 1327, 1382, 1550, 1734, 1911, 1945, 2055, 2184, 2291, 2597, 2623, 2709, 2798, 2901, 3161, 3284, 3353, 3510, 3513, 3581, 3663, 3724, 3826, 4058, 4087, 4165, 4206, 4492]"
1524,50,37,"[2639, 2648, 2664, 2692, 2711, 2723, 2749, 2753, 2759, 2787, 2800, 2834, 2858, 2872, 2897, 2905, 2954, 2955, 2959, 2968, 2986, 3032, 3037, 3049, 3101, 3158, 3219, 3281, 3318, 3324, 3356, 3374, 3415, 3422, 3449, 3515, 3534, 3544]","[21, 27, 173, 224, 325, 326, 366, 405, 432, 448, 465, 548, 903, 941, 1025, 1044, 1209, 1238, 1325, 1337, 1375, 1397, 1482, 1499, 1544, 1555, 1583, 1602, 1604, 1657, 1673, 1685, 1744, 1784, 1810, 1900, 2478, 2490, 2520, 3101, 3449, 4102, 4391]"
1431,39,23,"[3457, 3476, 3494, 3571, 3575, 3640, 3686, 3718, 3731, 3745, 3785, 3819, 3824, 3843, 3874, 3876, 3966, 3991, 4000, 4031, 4066, 4122, 4131, 4321, 4342, 4359, 4386, 4489, 4519]","[22, 63, 115, 146, 159, 236, 363, 424, 469, 542, 559, 676, 734, 793, 859, 1039, 1096, 1413, 1481, 1537, 1605, 1721, 1801, 2209, 2387, 2454, 2582, 2873, 3014, 3083, 3207, 3280, 3357, 3584, 3718, 3819, 3966, 4203, 4265, 4336, 4489, 4532]"
508,48,48,"[3190, 3601, 3602, 3660, 3700, 3763, 3901, 3911, 3952]","[24, 292, 433, 463, 690, 707, 782, 906, 1372, 1752, 2012, 2127, 2229, 2271, 2328, 2538, 2563, 2780, 2819, 2940, 3462, 3605, 3884, 3975, 4182, 4249, 4362, 4366, 4434]"
483,36,36,"[3055, 3113, 3121, 3183, 3208, 3213, 3315, 3336, 3338, 3400, 3459, 3590, 3737, 3973, 4026, 4105, 4168, 4230, 4256, 4261, 4311, 4317, 4361, 4517]","[25, 252, 417, 553, 574, 686, 1038, 1205, 1313, 1342, 1554, 1753, 1870, 2156, 2219, 2221, 2275, 2443, 2523, 2842, 2847, 3400, 3420, 3590, 3737, 4026, 4361, 4517]"
393,25,4,"[7, 38, 39, 40, 74, 106, 116, 133, 167, 171, 187, 214, 228, 239, 241, 253, 298, 328, 370, 380, 408, 418, 434, 436, 455, 484, 489, 514, 522, 531, 549, 555, 570, 619, 692, 696, 700, 704, 724, 728, 743, 760, 769, 781, 786, 809, 837, 918, 976, 1013, 1051, 1078, 1082, 1095, 1173, 1204, 1248, 1270, 1287, 1308, 1329, 1364, 1393, 1443, 1446, 1472, 1487, 1515, 1519, 1535, 1561, 1578, 1634, 1655, 1667, 1694, 1708, 1716, 1720, 1742, 1766, 1865, 1868, 1881, 1905, 1920, 1922, 1930, 1974, 1984, 1988, 1997, 2027, 2076, 2095, 2100, 2102, 2125, 2141, 2169, 2180, 2181, 2195, 2210, 2233, 2258, 2303, 2343, 2378, 2384, 2392, 2403, 2415, 2460, 2477, 2547, 2548, 2557, 2595, 2667, 2696, 2700, 2727, 2772, 2795, 2836, 2838, 2867, 2942, 2961, 2993, 3017, 3018, 3023, 3077, 3097, 3098, 3120, 3135, 3136, 3138, 3143, 3148, 3151, 3185, 3193, 3218, 3228, 3232, 3233, 3240, 3260, 3266, 3273, 3287, 3322, 3339, 3342, 3396, 3407, 3410, 3488, 3491, 3498, 3543, 3557, 3564, 3594, 3600, 3608, 3631, 3635, 3636, 3652, 3655, 3672, 3685, 3695, 3721, 3765, 3778, 3795, 3816, 3818, 3832, 3850, 3852, 3865, 3867, 3880, 3907, 3940, 3993, 4003, 4008, 4010, 4013, 4021, 4028, 4069, 4114, 4115, 4127, 4135, 4187, 4191, 4222, 4228, 4240, 4241, 4277, 4279, 4283, 4290, 4313, 4332, 4358, 4389, 4419, 4431, 4437, 4450, 4493, 4499, 4539, 4548]","[28, 38, 45, 251, 278, 311, 339, 351, 360, 398, 428, 442, 444, 475, 522, 556, 561, 572, 629, 650, 720, 774, 819, 828, 881, 889, 915, 918, 1013, 1024, 1099, 1179, 1193, 1231, 1330, 1443, 1467, 1494, 1593, 1780, 2027, 2076, 2102, 2125, 2180, 2214, 2279, 2362, 2389, 2407, 2424, 2497, 2560, 2562, 2610, 2620, 2761, 2835, 2877, 3096, 3193, 3312, 3316, 3424, 3559, 3652, 3655, 3672, 3704, 3729, 3744, 3808, 3816, 3907, 3908, 3965, 4063, 4098, 4100, 4120, 4226, 4341, 4462, 4469, 4473]"
1570,0,15,"[49, 125, 137, 140, 148, 170, 174, 185, 195, 198, 244, 308, 316, 321, 335, 338, 343, 354, 414, 421, 459, 474, 535, 554, 658, 688, 744, 747, 764, 850, 877, 883, 897, 899, 979, 984, 986, 996, 1017, 1028, 1045, 1061, 1084, 1087, 1113, 1124, 1133, 1138, 1151, 1178, 1180, 1200, 1219, 1222, 1268, 1289, 1309, 1331, 1333, 1365, 1408, 1430, 1444, 1458, 1548, 1549, 1594, 1666, 1672, 1683, 1691, 1730, 1732, 1755, 1762, 1763, 1804, 1812, 1827, 1880]","[29, 72, 152, 174, 249, 296, 414, 427, 500, 502, 617, 622, 688, 813, 835, 882, 892, 899, 956, 1011, 1045, 1094, 1138, 1146, 1178, 1289, 1309, 1388, 1408, 1438, 1588, 1659, 1816, 2111, 2787, 2800, 2955, 3219, 3515, 3586, 4130, 4319, 4324, 4486]"
302,6,33,"[1477, 1484, 1489, 1518, 1541, 1581, 1582, 1608, 1619, 1684, 1798, 1869, 1871, 1873, 1885, 1886, 1887, 1896, 1902, 1906, 1907, 1910, 1926, 1934, 1964, 1965, 2013, 2064, 2087, 2104, 2148, 2153, 2236, 2298, 2410, 2435, 2459, 2542, 2555, 2569, 2596, 2636, 2642, 2654, 2731, 2768, 2784, 2810, 2854, 2874, 2895, 2927, 3000, 3002, 3025, 3057, 3058]","[30, 53, 74, 208, 211, 214, 239, 277, 298, 484, 749, 760, 780, 785, 955, 971, 1095, 1098, 1156, 1157, 1160, 1202, 1220, 1256, 1308, 1364, 1379, 1448, 1484, 1519, 1723, 1727, 1798, 1961, 1977, 2006, 2044, 2058, 2081, 2087, 2124, 2175, 2244, 2359, 2410, 2476, 2547, 2649, 2716, 2768, 2795, 2809, 2880, 2889, 2892, 2937, 3132, 3135, 3233, 3259, 3322, 3330, 3364, 3435, 3480, 3487, 3551, 3614, 3635, 3636, 3695, 3751, 3790, 3852, 3970, 3974, 3983, 3990, 4075, 4103, 4191, 4222, 4389, 4412, 4499]"
74,6,6,"[14, 30, 31, 59, 86, 109, 111, 124, 141, 213, 260, 273, 286, 302, 305, 323, 348, 392, 410, 493, 496, 503, 508, 550, 562, 565, 577, 613, 645, 663, 679, 716, 721, 749, 765, 770, 777, 855, 862, 894, 923, 948, 966, 1002, 1014, 1047, 1077, 1114, 1127, 1134, 1161, 1181, 1215, 1237, 1253, 1256, 1455, 1469]","[31, 35, 109, 124, 141, 260, 286, 305, 392, 396, 409, 410, 493, 496, 515, 531, 551, 621, 674, 702, 855, 926, 940, 981, 1014, 1047, 1259, 1518, 1873, 1885, 1887, 1896, 1910, 1965, 2064, 2163, 2217, 2287, 2298, 2303, 2334]"
119,8,40,"[394, 540, 618, 715, 942, 1031, 1069, 1480, 1493, 1731, 1814, 1892, 2109, 2204, 2353, 2428, 2822, 3211, 3379, 3837, 4113, 4375]","[32, 285, 382, 587, 593, 630, 669, 722, 938, 1053, 1299, 1545, 1567, 1705, 2297, 2669, 2871, 2975, 3112, 3419, 3433, 3455, 3457, 3813, 4000, 4287, 4321]"
416,34,16,"[1, 45, 101, 143, 176, 193, 219, 222, 242, 251, 263, 274, 312, 345, 360, 399, 402, 416, 443, 445, 475, 482, 512, 586, 612, 647, 650, 671, 691, 712, 718, 723, 804, 826, 828, 900, 915, 933, 1012, 1016, 1099, 1122, 1132, 1163, 1231, 1235, 1255, 1261, 1321, 1340, 1368, 1381, 1418, 1425, 1445, 1494, 1564, 1568, 1612, 1650, 1658, 1689, 1749, 1754, 1780, 1796, 1813, 1828, 1898, 1912, 1929, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2134, 2142, 2159, 2186, 2189, 2199, 2213, 2215, 2279]","[33, 55, 143, 193, 215, 219, 222, 242, 263, 318, 467, 583, 612, 616, 647, 671, 691, 712, 752, 763, 900, 1122, 1261, 1368, 1381, 1409, 1445, 1466, 1564, 1568, 1612, 1689, 1693, 1701, 1717, 1751, 1813, 1915, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2154, 2186, 2189, 2199, 2200, 2240, 2284, 2295, 2300, 2313, 2394, 2437, 2464, 2531, 2730, 2785, 2859, 2899, 3067, 3075, 3106, 3124, 3127, 3361, 3454, 3516, 3620, 3857, 3883, 3885, 3906, 4192, 4209, 4247, 4337, 4338, 4344, 4401, 4428, 4449, 4566]"
255,49,49,"[2235, 2237, 2241, 2278, 2286, 2308, 2329, 2341, 2352, 2357, 2445, 2509, 2514, 2578, 2582, 2609, 2663, 2873, 2896, 2904, 2914, 2922, 2931, 2949, 2960, 3011, 3022, 3041, 3080, 3083, 3105, 3122, 3128, 3147, 3156, 3159, 3164, 3180, 3207, 3216, 3254, 3269, 3280, 3349, 3357, 3409, 3431, 3443, 3460, 3499, 3500, 3547, 3567, 3584, 3598, 3606, 3657, 3711, 3775, 3777, 3784, 3830, 3870, 3887, 3891, 3895, 3900, 3957, 3992, 4016, 4043, 4076, 4121, 4146, 4203, 4252, 4260, 4265, 4308, 4326, 4333, 4336, 4354, 4383, 4392, 4417, 4439, 4453, 4456, 4474, 4476, 4525, 4532, 4536, 4541, 4563]","[36, 126, 142, 151, 431, 450, 471, 568, 741, 757, 886, 962, 974, 1003, 1006, 1097, 1101, 1108, 1230, 1281, 1431, 1456, 1464, 1465, 1504, 1577, 1591, 1747, 1781, 1786, 2008, 2017, 2065, 2085, 2138, 2188, 2206, 2224, 2241, 2286, 2296, 2357, 2406, 2414, 2445, 2474, 2694, 2765, 2844, 2845, 2896, 2918, 2922, 3011, 3035, 3076, 3105, 3164, 3226, 3241, 3384, 3443, 3567, 3580, 3598, 3641, 3775, 3840, 3841, 3870, 3887, 3896, 3931, 3958, 4252, 4326, 4333, 4334, 4354, 4414, 4459, 4474, 4496]"
1522,3,3,"[2034, 2099, 2144, 2529, 2585, 2643, 2669, 2675, 2697, 2883, 2938, 2976, 3007, 3015, 3031, 3217, 3222, 3403, 3433]","[41, 394, 715, 779, 942, 1031, 1069, 1148, 1176, 1187, 1461, 1493, 1598, 1700, 1724, 2052, 2140, 2675, 2684, 2822, 3015, 3470, 3473, 3837, 3843, 3985, 4122, 4375, 4524]"
324,5,3,"[2485, 2565, 2605, 2733, 2755, 2887, 2953, 3005, 3182, 3235, 3492, 3570, 3595, 4084, 4093, 4251, 4297, 4309, 4416, 4457]","[42, 361, 540, 682, 848, 861, 973, 1358, 1480, 1645, 1680, 1814, 1848, 2118, 2126, 2325, 2353, 2428, 2672, 2697, 2938, 2950, 3379, 3647, 3731, 3876, 4066, 4398]"
188,43,43,"[15, 43, 70, 88, 177, 188, 196, 231, 280, 391, 396, 446, 510, 515, 560, 603, 639, 673, 702, 706, 815, 816, 825, 885, 940, 943, 970, 981, 991, 1022, 1091, 1102, 1197, 1226, 1239, 1301, 1406, 1479, 1802, 1823, 1891, 1951, 2002, 2080, 2167, 2192, 2276, 2393, 2457, 2467, 2480, 2482, 2507, 2546, 2572, 2574, 2655, 2732, 2764, 2779, 2782, 2805, 2818, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3108, 3137, 3206, 3242, 3258, 3309, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3526, 3532, 3537, 3561, 3607, 3739, 3752, 3768, 3791, 3851, 3893, 3899, 3989, 4036, 4107, 4170, 4221, 4384, 4404, 4427]","[43, 70, 88, 196, 200, 258, 280, 560, 603, 673, 885, 887, 970, 1102, 1406, 1891, 1955, 2002, 2080, 2167, 2480, 2573, 2574, 2764, 2839, 2978, 2991, 3246, 3319, 3367, 3532, 3768, 3851, 4072, 4427]"
574,13,13,"[584, 634, 699, 807, 869, 975, 1009, 1071, 1121, 1234, 1347, 1361]","[47, 57, 75, 117, 182, 699, 807, 869, 1009, 1526, 1722, 2057, 2161, 2752, 2846, 3822, 4196, 4224, 4378, 4506]"
