unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
120,43,21,"[14, 15, 43, 70, 88, 177, 188, 196, 213, 231, 273, 280, 391, 396, 446, 503, 510, 515, 560, 562, 603, 639, 645, 673, 702, 706, 815, 816, 825, 885, 940, 943, 970, 981, 1002, 1022, 1091, 1102, 1134, 1197, 1226, 1239, 1301, 1406, 1479, 1541, 1684, 1802, 1823, 1891, 1926, 1951, 2002, 2080, 2148, 2167, 2192, 2236, 2276, 2393, 2435, 2457, 2467, 2480, 2482, 2507, 2546, 2572, 2574, 2654, 2655, 2732, 2764, 2779, 2782, 2805, 2818, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3072, 3091, 3108, 3137, 3206, 3215, 3242, 3258, 3309, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3526, 3532, 3537, 3561, 3607, 3739, 3752, 3768, 3791, 3851, 3893, 3899, 3903, 3989, 4036, 4107, 4170, 4221, 4320, 4384, 4404, 4427]","[14, 86, 111, 231, 273, 302, 323, 348, 446, 550, 562, 613, 645, 663, 706, 894, 948, 1002, 1091, 1114, 1127, 1134, 1161, 1181, 1237, 1239, 1541, 1581, 1582, 1608, 1619, 1684, 1886, 1902, 1906, 1926, 1934, 1964, 2013, 2148, 2153]"
51,8,43,"[1139, 1148, 1192, 1262, 1315, 1317, 1358, 1401, 1428, 1440, 1461, 1480, 1493, 1506, 1639, 1731, 1814, 1848, 1892, 2000, 2015]","[15, 43, 70, 88, 104, 177, 188, 196, 200, 213, 258, 280, 299, 391, 510, 560, 604, 639, 673, 825, 885, 887, 943, 970, 1022, 1102, 1159, 1197, 1226, 1301, 1406, 1479, 1802, 1891, 1951, 1955, 2002, 2080, 2167, 2276, 2393, 2480]"
1500,39,39,"[2387, 2454, 2481, 2491, 2499, 2503, 2536, 2566, 2575, 2665, 2669, 2684, 2707, 2792, 2823, 2871, 2883, 2975, 3014, 3088, 3095, 3112, 3198, 3222, 3248, 3300, 3391, 3397, 3419, 3433, 3455, 3457, 3473, 3476, 3494, 3571, 3575, 3618, 3640, 3686, 3718, 3731, 3745, 3813, 3819, 3824, 3874, 3876, 3966, 3999, 4000, 4031, 4066, 4122, 4131, 4190, 4227, 4321, 4342, 4359, 4386, 4489, 4519, 4567]","[16, 34, 81, 96, 100, 122, 168, 190, 234, 255, 257, 309, 310, 403, 420, 491, 582, 738, 754, 798, 818, 898, 904, 987, 998, 1183, 1298, 1352, 1405, 1449, 1495, 1507, 1559, 1571, 1606, 1630, 1649, 1879, 1936, 1948, 2003, 2042, 2121]"
484,17,17,"[5, 18, 46, 50, 134, 135, 184, 235, 262, 357, 385, 411, 477, 525, 545, 571, 635, 755, 845, 856, 930, 957, 1036, 1058, 1089, 1165, 1198, 1228, 1290, 1318, 1353, 1355, 1399, 1475, 1503, 1536, 1575, 1696, 1713, 1728, 1805, 1850, 1888, 1895, 1938, 1963, 1999, 2190, 2262, 2312, 2612, 2631, 2650, 2681, 2746, 2769, 2775, 2832, 2862, 2939, 2981, 2987, 3024, 3042, 3050, 3052, 3061, 3062, 3071, 3090, 3131, 3155, 3288, 3477, 3504, 3519, 3535, 3552, 3554, 3558, 3625, 3642, 3712, 3736, 3793, 3809, 3812, 3838, 3871, 3921, 3929, 4081, 4111, 4133, 4142, 4195, 4237, 4271, 4420, 4436, 4455, 4479, 4547]","[18, 169, 180, 216, 262, 393, 477, 487, 513, 525, 635, 708, 731, 845, 1104, 1141, 1145, 1194, 1198, 1278, 1322, 1344, 1420, 1490, 1617, 1618, 1696, 1710, 1760, 1844, 1850, 1857, 1895, 2016, 2230, 2231, 2243, 2245, 2260, 2269, 2338, 2370, 2551, 2677, 2681, 2746, 2826, 2853, 2866, 2881, 2944, 3051, 3052, 3099, 3162, 3168, 3194, 3204, 3264, 3288, 3382, 3390, 3453, 3475, 3497, 3518, 3566, 3642, 3648, 3860, 3921, 3934, 3935, 3941, 3979, 4042, 4081, 4088, 4198, 4346, 4379, 4397, 4451, 4547]"
1501,10,10,"[2090, 2157, 2164, 2173, 2179, 2191, 2223, 2238, 2248, 2273, 2293, 2301, 2320, 2336, 2339, 2374, 2399, 2400, 2408, 2413, 2421, 2422, 2430, 2439, 2462, 2463, 2468, 2472, 2492, 2494, 2511, 2526, 2539, 2552, 2553, 2564, 2576, 2581, 2618, 2633, 2645, 2691, 2695, 2713, 2718, 2719, 2722, 2736, 2742, 2767, 2778, 2783, 2788, 2802, 2829, 2855, 2891, 2912, 2921, 2923, 2946, 2963, 2969, 2970, 2973, 2977, 2980, 2998, 3012, 3026, 3048, 3056, 3065, 3069, 3073, 3107, 3119, 3123, 3169, 3186, 3195, 3229, 3245, 3249, 3253, 3257, 3265, 3270, 3286, 3299, 3302, 3317, 3348, 3365, 3380, 3389, 3404, 3412, 3421, 3442, 3461, 3484, 3485, 3486, 3496, 3506, 3511, 3531, 3553, 3562, 3568, 3585, 3588, 3666, 3671, 3708, 3720, 3741, 3746, 3755, 3780, 3788, 3800, 3846, 3847, 3856, 3858, 3897, 3917, 3937, 3939, 3943, 3948, 3963, 3996, 4014, 4019, 4038, 4080, 4154, 4159, 4178, 4189, 4208, 4255, 4258, 4281, 4285, 4288, 4312, 4345, 4365, 4395, 4399, 4410, 4411, 4481, 4483, 4526, 4538]","[19, 26, 97, 118, 162, 282, 378, 415, 461, 473, 567, 576, 592, 693, 772, 801, 805, 871, 874, 879, 990, 1100, 1117, 1142, 1182, 1201, 1243, 1274, 1280, 1356, 1450, 1569, 1585, 1607, 1642, 1668, 1738, 1826, 1849, 1855, 2025, 2090, 2223, 2238, 2248, 2273, 2293, 2539, 2713, 2722, 2788, 2829, 2923, 2963, 2973, 2977, 3056, 3069, 3169, 3245, 3286, 3348, 3380, 3389, 3421, 3461, 3511, 3656, 3741, 3746, 3780, 3897, 3937, 3939, 3963, 3996, 4139, 4178, 4208, 4258, 4281, 4410, 4526, 4538]"
30,26,26,"[3118, 3238, 3275, 3285, 3297, 3354, 3358, 3441, 3462, 3512, 3597, 3605, 3624, 3653, 3697, 3806, 3884, 3898, 3920, 3950, 3975, 3982, 4025, 4040, 4050, 4096, 4119, 4182, 4204, 4249, 4305, 4347, 4362, 4366, 4424, 4434, 4443, 4460, 4461, 4475, 4500, 4549, 4562]","[20, 37, 73, 93, 205, 221, 276, 372, 406, 456, 470, 485, 495, 505, 601, 607, 748, 821, 831, 870, 911, 968, 983, 1118, 1214, 1216, 1233, 1291, 1327, 1382, 1459, 1468, 1529, 1550, 1734, 1911, 2055, 2798, 2901, 3161, 3284, 3581, 4165, 4492]"
1479,37,37,"[2066, 2086, 2098, 2108, 2111, 2117, 2211, 2232, 2259, 2342, 2355, 2356, 2363, 2365, 2396, 2401, 2432, 2510, 2571, 2599, 2611, 2661, 2664, 2725, 2749, 2762, 2787, 2800, 2875, 2930, 2955, 2959, 2968, 3006, 3029, 3037, 3070, 3202, 3219, 3271, 3277, 3318, 3356, 3374, 3422, 3490, 3515, 3520, 3534, 3550, 3586, 3730, 3772, 3844, 3889, 4130, 4136, 4148, 4163, 4220, 4245, 4275, 4293, 4319, 4324, 4340, 4352, 4407, 4425, 4441, 4452, 4467, 4486, 4546, 4555]","[21, 27, 173, 224, 325, 326, 366, 405, 432, 448, 465, 548, 903, 941, 1025, 1044, 1209, 1238, 1325, 1337, 1375, 1397, 1482, 1499, 1544, 1555, 1583, 1602, 1604, 1657, 1673, 1685, 1744, 1784, 1810, 1900, 1935, 1954, 2066, 2070, 2098, 2211, 2232, 2281, 2349, 2396, 2401, 2448, 2478, 2490, 2510, 2520, 2599, 2611, 2639, 2664, 2711, 2749, 2762, 2875, 2959, 2968, 3101, 3277, 3318, 3356, 3422, 3449, 3534, 3572, 3730, 3772, 3796, 3844, 3889, 4102, 4136, 4245, 4275, 4293, 4335, 4391, 4441, 4452, 4555]"
164,23,23,"[1533, 1765, 1775, 1792, 1815, 1843, 1950, 1953, 1960, 1996, 2079, 2106, 2121, 2158, 2171, 2174, 2294, 2297, 2307, 2375, 2647, 2860, 2988]","[22, 159, 469, 559, 793, 1039, 1303, 1533, 1765, 1775, 1790, 1792, 1950, 2106, 2988, 3274, 3311, 3662, 3761, 3827, 4330]"
440,48,48,"[229, 261, 270, 384, 438, 447, 672, 675, 908, 959, 1119, 1284, 1398, 1557]","[24, 292, 368, 690, 707, 729, 794, 834, 844, 1027, 1603, 2632, 2773, 2807, 2907, 3238, 3297, 3358, 3624, 3697, 3982, 4157, 4500]"
371,4,4,"[45, 101, 143, 176, 193, 219, 222, 238, 242, 251, 278, 294, 304, 311, 339, 341, 351, 360, 404, 442, 443, 475, 482, 561, 612, 629, 647, 650, 691, 712, 774, 889, 900, 915, 971, 972, 1016, 1099, 1122, 1128, 1179, 1185, 1193, 1231, 1261, 1307, 1340, 1368, 1379, 1381, 1445, 1453, 1467, 1488, 1494, 1564, 1568, 1593, 1612, 1650, 1689, 1695, 1749, 1754, 1780, 1796, 1813, 1821, 1940, 1944, 1949, 1966, 1969, 2026, 2089, 2142, 2151, 2186, 2199, 2213, 2214, 2225, 2279, 2284, 2313, 2323, 2373, 2382, 2389, 2394, 2437, 2449, 2452, 2458, 2464, 2521, 2560, 2562, 2598, 2603, 2610, 2620, 2627, 2629, 2635, 2666, 2827, 2835, 2859, 2861, 2879, 2885, 3039, 3053, 3054, 3096, 3124, 3255, 3316, 3332, 3344, 3361, 3381, 3454, 3474, 3507, 3516, 3546, 3563, 3609, 3612, 3614, 3632, 3676, 3702, 3704, 3706, 3729, 3743, 3808, 3857, 3906, 3918, 3922, 3960, 3965, 4063, 4073, 4098, 4100, 4120, 4175, 4192, 4209, 4214, 4226, 4236, 4247, 4267, 4295, 4337, 4338, 4344, 4401, 4449, 4462, 4521, 4531, 4559]","[28, 38, 45, 251, 278, 311, 339, 351, 360, 398, 428, 442, 444, 475, 522, 556, 561, 572, 629, 650, 720, 774, 819, 828, 881, 889, 915, 918, 1013, 1024, 1099, 1179, 1193, 1231, 1330, 1443, 1467, 1494, 1593, 1780, 2027, 2076, 2102, 2125, 2180, 2214, 2279, 2362, 2389, 2407, 2424, 2497, 2560, 2562, 2610, 2620, 2761, 2835, 2877, 3096, 3193, 3312, 3316, 3424, 3559, 3652, 3655, 3672, 3704, 3729, 3744, 3808, 3816, 3907, 3908, 3965, 4063, 4098, 4100, 4120, 4226, 4341, 4462, 4469, 4473]"
