unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
73,3,40,"[144, 347, 483, 611, 848, 1081, 1139, 1192, 1262, 1315, 1317, 1428, 1440]","[149, 165, 593, 643, 938, 1199, 1286, 1856, 1960, 1996, 2000, 2272, 2823, 3171, 3397, 3455, 3457, 3571, 3680, 3745, 4219, 4519]"
74,6,43,"[14, 30, 59, 86, 111, 213, 273, 286, 302, 323, 348, 493, 496, 503, 508, 550, 562, 565, 577, 613, 645, 663, 679, 716, 721, 749, 765, 770, 777, 862, 894, 923, 948, 966, 1002, 1077, 1114, 1127, 1134, 1161, 1181, 1215, 1237, 1253, 1256, 1455, 1469, 1477, 1484, 1489, 1541, 1581, 1582, 1608, 1619, 1684, 1798, 1869, 1871, 1886, 1887, 1896, 1906, 1907, 1926, 1934, 2013, 2087, 2104, 2148, 2153, 2236, 2298, 2410, 2435, 2555, 2569, 2596, 2642, 2654, 2731, 2768, 2874, 2895, 2927, 3000, 3002, 3025, 3072, 3091, 3146, 3149, 3170, 3181, 3196, 3215, 3236, 3239, 3326, 3341, 3399, 3426, 3445, 3530, 3629, 3644, 3667, 3677, 3692, 3725, 3732, 3817, 3820, 3845, 3853, 3854, 3902, 3903, 3974, 3983, 4001, 4017, 4030, 4033, 4075, 4143, 4152, 4254, 4272, 4320, 4329, 4357, 4412, 4501, 4515, 4537, 4553]","[15, 43, 70, 88, 104, 177, 188, 196, 200, 213, 258, 280, 299, 391, 510, 560, 603, 604, 639, 673, 825, 885, 887, 943, 970, 1022, 1102, 1159, 1197, 1226, 1301, 1406, 1479, 1802, 1891, 1951, 1955, 2002, 2080, 2167, 2276, 2393]"
75,14,26,"[20, 37, 67, 73, 93, 95, 113, 199, 205, 221, 226, 256, 276, 292, 368, 372, 406, 435, 456, 470, 479, 485, 495, 505, 601, 607, 641, 649, 713, 748, 794, 802, 821, 831, 834, 844, 870, 911, 916, 968, 983, 1001, 1052, 1107, 1109, 1118, 1212, 1214, 1216, 1233, 1291, 1320, 1327, 1382, 1459, 1463, 1468, 1502, 1516, 1529, 1550, 1601, 1661, 1734, 1743, 1836, 1864, 1911, 1945, 1986, 1992, 2011, 2020, 2055, 2184, 2198, 2239, 2254, 2291, 2306, 2321, 2369, 2425, 2475]","[20, 37, 73, 93, 205, 221, 276, 372, 406, 456, 470, 485, 495, 505, 601, 607, 748, 821, 831, 870, 911, 968, 983, 1118, 1214, 1216, 1233, 1291, 1327, 1382, 1459, 1468, 1529, 1550, 1734, 1836, 1911, 1945, 2011, 2055, 2184, 2198, 2239, 2291]"
96,8,3,[],"[42, 540, 618, 682, 779, 848, 861, 1031, 1176, 1187, 1480, 1506, 1598, 1680, 1814, 1848, 2325, 2353, 2675, 2938, 2950, 3015, 3379, 3470, 3473, 3647, 3985, 4066]"
97,33,21,"[3, 10, 28, 53, 166, 175, 208, 211, 225, 237, 238, 266, 277, 278, 304, 311, 317, 333, 339, 351, 390, 404, 442, 457, 494, 520, 561, 578, 581, 606, 629, 685, 751, 774, 780, 785, 814, 823, 889, 955, 971, 1116, 1128, 1156, 1157, 1160, 1179, 1193, 1202, 1218, 1220, 1251, 1307, 1379, 1453, 1467, 1470, 1488, 1505, 1580, 1590, 1593, 1623, 1665, 1695, 1723, 1727, 1758, 1940, 1961, 1977, 2006, 2044, 2045, 2058, 2069, 2071, 2081, 2092, 2124, 2136, 2151, 2170, 2175, 2214, 2244, 2250, 2252, 2323, 2348]","[14, 86, 111, 231, 273, 302, 323, 348, 446, 550, 562, 613, 645, 663, 706, 894, 948, 1002, 1091, 1114, 1127, 1134, 1161, 1181, 1237, 1239, 1541, 1581, 1582, 1608, 1619, 1684, 1886, 1902, 1906, 1926, 1934, 1964, 2013, 2148, 2153, 2192, 2236, 2435, 2457, 2557, 2596, 2636, 2642, 2654, 2655, 2731, 2782, 2818, 2895, 3025, 3072, 3091, 3108, 3146, 3149, 3215, 3236, 3239, 3326, 3426, 3445, 3530, 3607, 3667, 3677, 3739, 3791, 3805, 3853, 3854, 3902, 3903, 4017, 4030, 4033, 4254, 4320, 4329]"
98,26,1,"[852, 863, 951, 1252, 1272, 1372, 1442, 1522, 1532, 1603, 1688, 1752, 1757, 1764, 1772, 2012, 2127, 2229, 2253, 2271, 2328, 2538]","[65, 201, 297, 386, 580, 736, 1052, 1370, 1463, 1517, 1743, 1778, 2475, 2505, 2680, 2797, 2928, 2967, 3045, 3133, 3247, 3298, 3313, 3670, 3762, 4138, 4286, 4363, 4454, 4557]"
118,2,2,[],"[362, 884, 919, 1120, 1208, 1283, 1292, 1815, 1847, 2158, 2174, 2294, 2332, 3690, 3823, 3912, 4184, 4211, 4413, 4418, 4510, 4522]"
119,8,9,[],"[147, 207, 293, 320, 439, 546, 597, 648, 742, 858, 1029, 1060, 1130, 1225, 1334, 1400, 1627, 1629, 1662, 1817, 2093, 2234, 2368, 2470, 2484, 2605, 2699, 2887, 2911, 3086, 3405, 3517, 3539, 3710, 3786, 3971, 4024, 4109, 4141, 4150, 4218, 4316, 4377]"
120,31,19,"[9, 17, 103, 307, 400, 563, 625, 746, 788, 927, 928, 1041, 1098, 1172, 1241, 1244, 1250, 1277, 1448, 1563, 1610, 1615, 1640, 1806, 1901, 1973, 2094, 2292, 2314, 2371]","[191, 210, 267, 304, 317, 333, 364, 388, 482, 578, 1016, 1128, 1447, 1460, 1488, 1796, 1903, 1940, 2142, 2151, 2213, 2285, 2323, 2449, 2603, 2666, 2729, 2879, 3054, 3381, 3474, 3507, 3546, 3563, 3612, 3632, 3676, 3706, 3743, 4057, 4295, 4531, 4559]"
121,48,48,"[229, 261, 270, 384, 438, 447, 672, 675, 782, 787, 906, 908, 959, 1119, 1284, 1398, 1557]","[113, 183, 281, 368, 433, 729, 782, 783, 787, 834, 1372, 1442, 2591, 2593, 2626, 2773, 2807, 2940, 3118, 3238, 3275, 3285, 3462, 4050, 4204, 4366, 4500, 4562]"
141,23,40,"[2294, 2297, 2307, 2375, 2647, 2860, 2988, 3171, 3274, 3308, 3311, 3373, 3465, 3662, 3680, 3693, 3761, 3823, 3827, 3916, 4219, 4287, 4330, 4370, 4418, 4472, 4487, 4522, 4550]","[382, 628, 630, 669, 907, 1053, 1299, 1435, 1545, 1567, 1761, 2289, 2665, 2871, 3112, 3373, 3494, 3916, 4287, 4359]"
142,43,43,[],"[2480, 2482, 2507, 2572, 2573, 2574, 2732, 2764, 2805, 2831, 2839, 2850, 2864, 2978, 2991, 3040, 3206, 3242, 3246, 3258, 3309, 3319, 3328, 3362, 3367, 3368, 3417, 3436, 3502, 3532, 3537, 3561, 3752, 3768, 3851, 3989, 4072, 4107, 4170, 4221, 4384, 4427]"
143,27,30,"[2517, 2632, 2680, 2797, 2801, 2807, 2816, 2917, 2948, 2967, 2971, 3100, 3111, 3118, 3165, 3167, 3175, 3189, 3210, 3237, 3295, 3298, 3313, 3343, 3393, 3432, 3709, 3726, 3915, 3926, 3964, 3969, 4049, 4138, 4157, 4202, 4234, 4331, 4339, 4382, 4433, 4557]","[3, 10, 103, 166, 175, 225, 237, 238, 266, 390, 404, 457, 494, 520, 563, 581, 606, 625, 685, 751, 814, 823, 1172, 1307, 1453, 1470, 1505, 1580, 1590, 1610, 1623, 1665, 1695, 1806, 2045, 2069, 2092, 2170, 2250, 2252, 2314, 4521]"
144,28,28,[],"[1757, 2945, 3354, 3441, 3601, 3602, 3660]"
164,3,23,"[3015, 3031, 3403, 3521, 3540, 3560, 3673, 3933, 3988, 4015, 4430]","[63, 159, 424, 542, 559, 1533, 1605, 1678, 1721, 1765, 1790, 1801, 1859, 1953, 2171, 2481, 2582, 2873, 3014, 3460, 3584, 3662, 3718, 3761, 3819, 4031, 4203, 4336, 4489]"
165,9,31,"[2488, 2535, 2541, 2583, 2640, 2652, 2699, 2714, 2715, 2751, 2790, 2808, 2884, 2903, 2910, 2911, 2913, 2950, 3046, 3066, 3079, 3086, 3089, 3092, 3125, 3172, 3199, 3220, 3256, 3262, 3329, 3352, 3360, 3366, 3411, 3456, 3470, 3517, 3539, 3633, 3647, 3650, 3710, 3753, 3759, 3786, 3868, 3923, 3930, 3967, 3971, 3985, 4024, 4044, 4077, 4141, 4150, 4166, 4197, 4210, 4218, 4289, 4325, 4367, 4374, 4398, 4409, 4438, 4442, 4511, 4524, 4527, 4545, 4564]","[9, 17, 59, 307, 400, 503, 508, 565, 577, 679, 716, 721, 746, 765, 770, 777, 788, 862, 923, 927, 928, 966, 991, 1041, 1077, 1215, 1241, 1244, 1250, 1253, 1277, 1455, 1469, 1477, 1489, 1563, 1615, 1640, 1869, 1871, 1901, 1907, 1973]"
166,1,1,[],"[157, 290, 373, 401, 479, 486, 678, 1023, 1105, 1319, 1394, 1596, 1686, 1909, 2009, 2391, 2398, 2517, 2948, 3030, 3116, 3175, 3189, 3210, 3237, 3343, 3495, 4382]"
167,28,28,[],"[261, 672, 1398, 2129, 2528, 2589, 3911, 3952]"
187,39,39,"[87, 139, 149, 165, 382, 542, 582, 593, 628, 630, 651, 676, 722, 730, 866, 904, 907, 912, 973, 1021, 1053, 1093, 1137, 1148, 1199, 1224, 1242, 1286, 1312, 1357, 1358, 1401, 1435, 1461, 1481, 1495, 1497, 1506, 1521, 1545, 1567, 1605, 1630, 1645, 1705, 1761, 1770, 1790, 1819, 1856, 1859, 1879, 1987, 2000, 2015, 2040, 2052, 2118, 2209, 2222, 2272, 2289, 2304, 2387, 2454, 2481, 2493, 2499, 2503, 2536, 2566, 2575, 2646, 2665, 2669, 2672, 2707, 2792, 2823, 2871, 2883, 2975, 3014, 3095, 3112, 3198, 3222, 3248, 3251, 3300, 3355, 3391, 3397, 3419, 3433, 3455, 3473, 3476, 3494, 3571, 3575, 3618, 3640, 3686, 3718, 3745, 3785, 3813, 3819, 3824, 3843, 3874, 3966, 3991, 3999, 4000, 4031, 4131, 4190, 4227, 4321, 4359, 4386, 4489, 4519, 4567]","[16, 96, 168, 234, 310, 582, 898, 904, 1298, 1507, 1559, 1571, 1879, 1936, 1948, 2278, 2491, 2789, 2868, 3074, 3095, 3711, 3839, 3894, 4093, 4177, 4309, 4563]"
188,43,31,[],"[2094, 2104, 2292, 2350, 2371, 2416, 2555, 2569, 2606, 2927, 2947, 3002, 3130, 3170, 3181, 3196, 3231, 3341, 3399, 3423, 3450, 3629, 3644, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3890, 3892, 4001, 4143, 4152, 4272, 4357, 4501, 4515, 4535, 4553]"
189,48,28,"[3660, 3700, 3763, 3901, 3911, 3952, 3977, 3987, 4086, 4092, 4181, 4182, 4278, 4298, 4390, 4396, 4434]","[447, 1522, 1595, 1750, 2776, 2793, 2917, 3726]"
209,7,7,"[1413, 1551, 1632, 1651, 1678, 1721, 1801, 1876, 2135, 2177]","[56, 84, 247, 367, 684, 994, 1000, 1663, 1838, 1843, 1876, 1921, 2022, 2067, 2135, 2177, 2609, 2960, 3156, 3349, 3431, 3500, 4308, 4392, 4417, 4456, 4487]"
210,5,5,"[2, 99, 122, 138, 158, 220, 255, 309, 394, 403, 454, 491, 540, 605, 618, 715, 942, 946, 1030, 1031, 1069, 1176, 1187, 1196, 1276, 1298, 1480, 1493, 1718, 1731, 1777, 1814, 1840, 1852, 1892, 2109, 2126, 2140, 2204, 2257, 2353, 2428, 2440]","[11, 23, 112, 127, 178, 259, 575, 667, 1207, 1852, 2059, 2335, 2440, 2953, 2956, 2990, 3203, 3267, 3345, 3483, 3592, 3665, 3764, 3829, 3849, 4045, 4046, 4217, 4514]"
211,31,33,"[2416, 2590, 2606, 2678, 2760, 2870, 2947, 3130, 3231, 3294, 3423, 3435, 3450, 3689, 3774, 3781, 3825, 3890, 3892, 3970, 4304, 4535]","[30, 53, 74, 208, 211, 214, 239, 277, 298, 484, 749, 760, 780, 785, 955, 971, 1095, 1098, 1156, 1157, 1160, 1202, 1220, 1256, 1308, 1364, 1379, 1448, 1484, 1519, 1723, 1727, 1798, 1961, 1977, 2006, 2044, 2058, 2081, 2087, 2124, 2175, 2244, 2359, 2410, 2476, 2547, 2649, 2716, 2768, 2795, 2809, 2880, 2889, 2892, 2937, 3132, 3135, 3233, 3259, 3322, 3330, 3364, 3435, 3480, 3487, 3551, 3614, 3635, 3636, 3695, 3751, 3790, 3852, 3970, 3974, 3983, 3990, 4075, 4103, 4191, 4222, 4389, 4412, 4499]"
212,28,28,[],"[270, 349, 790, 1764, 2739, 2972, 4025, 4040]"
232,7,7,"[84, 146, 236, 247, 469, 519, 793, 1000]","[203, 227, 337, 519, 533, 662, 689, 817, 1015, 1168, 1171, 1343, 1551, 1572, 1783, 1931, 2084, 2133, 2168, 2341, 3041, 3080, 4016, 4043, 4121, 4260, 4476, 4525]"
233,46,46,"[1518, 1553, 1570, 1587, 1600, 1627, 1629, 1637, 1703, 1707, 1719, 1726, 1791, 1802, 1823, 1873, 1885, 1891, 1902, 1910, 1951, 1955, 1964, 1965, 2002, 2064, 2080, 2143, 2155, 2163, 2167, 2187, 2192, 2255, 2256, 2276, 2287, 2316, 2326, 2334, 2393, 2444, 2457, 2459, 2467, 2470, 2480, 2482, 2483, 2484, 2485, 2506, 2507, 2542, 2546, 2565, 2572, 2573, 2574, 2580, 2605, 2636, 2655, 2704, 2732, 2733, 2740, 2755, 2764, 2779, 2782, 2784, 2799, 2805, 2810, 2817, 2818, 2828, 2831, 2839, 2850, 2854, 2864, 2887, 2890, 2943, 2953, 2978, 2991, 3005, 3038]","[2506, 2565, 2733, 2755, 2799, 2817, 2828, 2890, 2943, 3001, 3005, 3038, 3043, 3137, 3182, 3235, 3472, 3492, 3611, 3613, 3617, 3634, 3728, 3742, 3747, 3769, 3842, 3869, 3942, 3954, 3956, 4036, 4083, 4269, 4297, 4381, 4404, 4416, 4488, 4544, 4561]"
234,30,30,"[191, 1447, 1460, 1903]","[2348, 2366, 2418, 2441, 2473, 2498, 2537, 2590, 2592, 2602, 2625, 2627, 2629, 2678, 2760, 2774, 2796, 2856, 2870, 2902, 2962, 2966, 3261, 3294, 3501, 3542, 3609, 3702, 3814, 3821, 3825, 3864, 3877, 3922, 3994, 3998, 4059, 4137, 4155, 4236, 4304, 4551, 4552, 4568]"
235,28,28,[],"[384, 2060, 2411, 3087, 3901, 4086, 4092]"
255,41,39,"[2896, 2922, 2925, 2931, 2949, 2960, 3011, 3027, 3041, 3080, 3083, 3105, 3122, 3128, 3129, 3147, 3153, 3159, 3164, 3173, 3216, 3254, 3383, 3409, 3443, 3499, 3547, 3573, 3598, 3603, 3606, 3646, 3657, 3775, 3777, 3830, 3870, 3887, 3891, 3895, 3900, 3959, 3992, 4016, 4043, 4121, 4146, 4203, 4232, 4252, 4260, 4307, 4308, 4326, 4333, 4354, 4392, 4417, 4439, 4474, 4476, 4502, 4532, 4543]","[34, 81, 100, 122, 257, 420, 491, 998, 1183, 1405, 1606, 1649, 2042, 2150, 2499, 2512, 2914, 2935, 3570, 3687, 3784, 3792, 3804, 3957, 4084, 4110, 4558]"
256,46,8,"[11, 15, 31, 35, 43, 70, 88, 104, 109, 124, 141, 177, 181, 188, 196, 200, 204, 218, 231, 258, 259, 260, 279, 280, 293, 299, 301, 305, 350, 383, 391, 392, 396, 409, 410, 446, 464, 504, 510, 515, 523, 534, 537, 551, 560, 564, 603, 604, 631, 639, 673, 674, 702, 706, 800, 803, 815, 816, 825, 829, 836, 855, 885, 887, 902, 934, 940, 943, 970, 981, 1014, 1022, 1029, 1047, 1075, 1088, 1091, 1102, 1152, 1159, 1197, 1225, 1226, 1239, 1245, 1259, 1265, 1301, 1332, 1406, 1479]","[78, 128, 220, 369, 600, 632, 750, 761, 846, 1004, 1139, 1227, 1538, 1639, 1946, 2340, 2583, 2659, 2803, 2913, 2976, 3007, 3031, 3066, 3125, 3179, 3283, 3352, 3411, 3438, 3650, 3905, 4044, 4197, 4210, 4257, 4289, 4325, 4527, 4564]"
257,19,19,"[210, 267, 275, 294, 297, 341, 364, 373, 388, 401, 407, 425, 697, 714, 776, 806, 841, 843, 849, 878, 929, 967, 972, 985, 1018, 1035, 1042, 1057, 1105, 1112, 1125, 1136, 1185, 1305, 1319, 1367, 1374, 1383, 1523, 1609, 1641, 1686, 1725, 1797, 1821, 1837, 1854, 1860, 1872, 2031, 2120]","[849, 878, 985, 1035, 1112, 1116, 1125, 1136, 1218, 1251, 1367, 1374, 1523, 1641, 1758, 1837, 1860, 2071, 2120, 2136, 2149, 2345, 2601, 2689, 2735, 2996, 3205, 3425, 3529, 3615, 3639, 3661, 3873, 3886, 3945, 4162, 4173, 4302, 4356, 4406, 4408, 4440, 4565]"
258,28,28,[],"[959, 4278]"
278,51,41,"[2302, 2305, 2322, 2325, 2327, 2335, 2358, 2385, 2386, 2390, 2404, 2438, 2442, 2512, 2513, 2530, 2540, 2577, 2621, 2624, 2641, 2682, 2688, 2702, 2758, 2781, 2789, 2814, 2833, 2837, 2849, 2868, 2869, 2900, 2906, 2909, 2914, 2919, 2924, 2933, 2956, 2957, 2994, 3036, 3064, 3074, 3076, 3103, 3154, 3197, 3203, 3212, 3226, 3234, 3243, 3272, 3276, 3279, 3305, 3314, 3321, 3347, 3350, 3351, 3378, 3394, 3414, 3434, 3444, 3482, 3483, 3556, 3567, 3570, 3574, 3580, 3592, 3595, 3599, 3626, 3641, 3664, 3687, 3691, 3694, 3711, 3748, 3758, 3764, 3770, 3784, 3792, 3797, 3804, 3829, 3839, 3879, 3882, 3894, 3914, 3957, 3997, 4029, 4045, 4047, 4078, 4084, 4093, 4106, 4108, 4110, 4112, 4123, 4129, 4132, 4161, 4171, 4172, 4177, 4199, 4217, 4225, 4235, 4251, 4264, 4266, 4300, 4309, 4343, 4360, 4376, 4385, 4415, 4445, 4448, 4470, 4512, 4514, 4558, 4563]","[6, 8, 145, 194, 206, 289, 291, 511, 526, 558, 569, 588, 665, 727, 853, 872, 993, 1019, 1054, 1422, 1429, 1436, 1530, 1584, 1636, 1874, 1884, 1917, 1942, 1957, 1991, 1993, 2005, 2030, 2032, 2048, 2115, 2116, 2196, 2203, 2237, 2274]"
279,21,9,[],"[58, 131, 181, 204, 279, 353, 395, 504, 523, 534, 803, 829, 1079, 1085, 1213, 1265, 1266, 1485, 1492, 1587, 1690, 1707, 1913, 2187, 2326, 2488, 2580, 2640, 2652, 2790, 2808, 2910, 3046, 3092, 3172, 3256, 3329, 3340, 3366, 3930, 3967, 4367, 4374]"
280,28,28,[],"[61, 733, 851, 1624, 1904, 2852, 3806, 3926]"
301,12,38,[],"[160, 164, 230, 332, 452, 623, 638, 644, 797, 833, 875, 924, 952, 960, 965, 1050, 1123, 1140, 1149, 1166, 1206, 1223, 1324, 1339, 1349, 1385, 1412, 1424, 1454, 1579, 1679, 1712, 1768, 1789, 1831, 1918, 1952, 1970, 1982, 1998, 2001, 2004, 2107]"
302,35,6,"[38, 39, 40, 74, 77, 116, 189, 214, 239, 241, 253, 298, 331, 379, 380, 434, 444, 453, 484, 507, 522, 531, 555, 556, 572, 599, 621, 624, 655, 692, 724, 728, 743, 760, 771, 819, 918, 926, 980, 1024, 1037, 1078, 1095, 1155, 1308, 1362, 1364, 1411, 1446, 1487, 1513, 1515, 1519, 1535, 1578, 1634, 1782, 1824, 1868, 1881, 1905, 1984, 1997, 2091, 2100, 2102, 2125, 2141, 2160, 2180, 2195, 2217, 2233, 2251, 2303, 2318, 2362, 2415, 2497, 2547, 2557, 2595, 2608, 2660, 2700, 2708, 2727, 2748, 2795, 2815, 2836, 2867, 2984, 3003, 3018, 3063, 3098, 3120, 3135, 3185, 3193, 3233, 3240, 3260, 3263, 3287, 3322, 3387, 3402, 3407, 3413, 3488, 3491, 3498, 3548, 3591, 3608, 3628, 3635, 3636, 3652, 3672, 3685, 3695, 3727, 3740, 3795, 3802, 3816, 3832, 3852, 3861, 3867, 3913, 3940, 4005, 4010, 4028, 4069, 4114, 4191, 4222, 4240, 4241, 4244, 4277, 4279, 4290, 4328, 4389, 4423, 4431, 4468, 4473, 4499, 4554]","[31, 35, 109, 124, 141, 260, 286, 305, 392, 396, 409, 410, 493, 496, 515, 531, 551, 621, 674, 702, 855, 926, 940, 981, 1014, 1047, 1259, 1518, 1873, 1885, 1887, 1896, 1910, 1965, 2064, 2163, 2217, 2287, 2298, 2303, 2334, 2444, 2459, 2542, 2546, 2740, 2779, 2784, 2810, 2854, 2874, 3000, 3057, 3058, 3063, 3185, 3192, 3260, 3331, 3337, 3413, 3416, 3526, 3565, 3569, 3692, 3760, 3828, 3834, 3845, 3861, 3893, 3899, 3961, 3986, 4005, 4037, 4041, 4239, 4351, 4405, 4458, 4537, 4542]"
303,28,28,[],"[54, 951, 1520, 1822, 2741, 3700, 4119]"
