unique_satellite_id,predicted_gateway,actual_gateway_id,assigned_cells,actual_cell_ids
279,12,12,"[3541, 3574, 3592, 3599, 3613, 3626, 3664, 3687, 3698, 3747, 3748, 3764, 3766, 3769, 3770, 3804, 3829, 3835, 3839, 3842, 3879, 3882, 3894, 3919, 3936, 3997, 4009, 4023, 4029, 4045, 4104, 4106, 4108, 4112, 4129, 4132, 4144, 4149, 4161, 4177, 4199, 4217, 4225, 4229, 4235, 4264, 4276, 4300, 4343, 4360, 4376, 4385, 4445, 4470, 4477, 4478, 4497, 4498, 4512, 4514, 4540, 4558]","[64, 89, 123, 172, 287, 295, 346, 359, 371, 490, 509, 541, 660, 864, 888, 905, 914, 995, 1020, 1263, 1302, 1311, 1314, 1421, 1432, 1500, 1501, 1556, 1565, 1675, 1681, 1729, 1759, 1811, 1832, 1862, 1947, 1975, 2088, 2103, 2130]"
280,33,33,"[10, 28, 53, 208, 211, 225, 237, 277, 457, 581, 606, 685, 780, 785, 814, 823, 955, 1156, 1157, 1160, 1202, 1220, 1665, 1723, 1727, 1961, 1977, 2006, 2044, 2045, 2058, 2069, 2081, 2092, 2124, 2175, 2244, 2250, 2252, 2348, 2350, 2359, 2418, 2473, 2476, 2537, 2602, 2649, 2716, 2774, 2796, 2809, 2856, 2880, 2889, 2892, 2902, 2937, 2966, 3132, 3259, 3261, 3330, 3364, 3480, 3487, 3542, 3551, 3751, 3790, 3814, 3864, 3877, 3990, 3994, 4059, 4103, 4137, 4155, 4469, 4551, 4552, 4568]","[30, 53, 74, 208, 211, 214, 239, 277, 298, 484, 749, 760, 780, 785, 955, 971, 1095, 1098, 1156, 1157, 1160, 1202, 1220, 1256, 1308, 1364, 1379, 1448, 1484, 1519, 1723, 1727, 1798, 1961, 1977, 2006, 2044, 2058, 2081, 2087, 2124, 2175, 2244, 2359, 2410, 2476, 2547, 2649, 2716, 2768, 2795, 2809, 2880, 2889, 2892, 2937, 3132, 3135, 3233, 3259, 3322, 3330, 3364, 3435, 3480, 3487, 3551, 3614, 3635, 3636, 3695, 3751, 3790, 3852, 3970, 3974, 3983, 3990, 4075, 4103, 4191, 4222, 4389, 4412, 4499]"
281,28,28,[],"[1595, 1808, 1904, 2741, 2793, 3016, 3700, 3763, 3987, 4025]"
301,41,18,"[6, 36, 48, 63, 94, 102, 126, 142, 145, 194, 203, 206, 227, 289, 291, 337, 352, 363, 367, 431, 478, 499, 511, 526, 533, 552, 558, 569, 588, 652, 662, 665, 689, 727, 734, 741, 757, 817, 853, 872, 886, 962, 974, 993, 994, 1015, 1019, 1054, 1056, 1065, 1096, 1097, 1168, 1171, 1240, 1343, 1384, 1422, 1423, 1429, 1431, 1434, 1436, 1464, 1530]","[68, 71, 102, 186, 336, 499, 552, 602, 637, 640, 705, 735, 1065, 1240, 1282, 1543, 1576, 1613, 1616, 1652, 2036, 2194, 2453, 2747, 2763, 2926, 2951, 2952, 3104, 3163, 3176, 3303, 3536, 3573, 3603, 3646, 3683, 3783, 4032, 4117, 4124, 4388, 4543]"
302,12,3,"[2442, 2502, 2506, 2508, 2512, 2513, 2527, 2530, 2577, 2621, 2630, 2662, 2682, 2688, 2702, 2704, 2712, 2717, 2781, 2789, 2799, 2814, 2817, 2828, 2837, 2868, 2900, 2906, 2909, 2919, 2933, 2956, 2957, 2994, 3001, 3036, 3064, 3074, 3103, 3197, 3203, 3244, 3272, 3305, 3314, 3321, 3350, 3351, 3371, 3378, 3385, 3394, 3414, 3444, 3483]","[42, 540, 618, 682, 779, 848, 861, 1031, 1176, 1187, 1480, 1506, 1598, 1680, 1814, 1848, 2325, 2353, 2675, 2938, 2950, 3015, 3379, 3470, 3473, 3647, 3985, 4066]"
303,30,31,"[1872, 1903, 2031, 2071, 2120, 2136, 2149, 2170, 2178, 2283, 2285, 2345, 2366, 2441, 2498, 2592, 2601, 2625, 2689, 2706, 2729, 2735, 2962, 2996, 3028, 3030, 3059, 3139, 3205, 3289, 3425, 3478, 3495, 3501, 3529, 3615, 3639, 3661, 3669, 3787, 3821, 3825, 3873, 3886, 3945, 3998, 4052, 4057, 4162, 4173, 4302, 4303, 4356, 4369, 4406, 4408, 4435, 4440, 4482, 4484, 4565]","[9, 17, 59, 307, 400, 503, 508, 565, 577, 679, 716, 721, 746, 765, 770, 777, 788, 862, 923, 927, 928, 966, 991, 1041, 1077, 1215, 1241, 1244, 1250, 1253, 1277, 1455, 1469, 1477, 1489, 1563, 1615, 1640, 1869, 1871, 1901, 1907, 1973, 2094, 2104, 2292, 2350, 2371, 2416, 2555, 2569, 2606, 2927, 2947, 3002, 3130, 3170, 3181, 3196, 3231, 3341, 3399, 3423, 3450, 3629, 3644, 3689, 3725, 3732, 3774, 3781, 3817, 3820, 3890, 3892, 4001, 4143, 4152, 4272, 4357, 4501, 4515, 4535, 4553]"
304,28,28,[],"[261, 672, 1284, 1398, 2556, 2644, 3952, 4278, 4298, 4390]"
324,38,41,"[2280, 2296, 2305, 2330, 2385, 2390, 2404, 2406, 2414, 2426, 2438, 2474, 2486, 2540, 2544, 2567, 2624, 2628, 2641, 2651, 2670, 2674, 2687, 2693, 2694, 2734, 2747, 2754, 2758, 2765, 2833, 2844, 2845, 2849, 2863, 2865, 2869, 2918, 2924, 2989, 3004, 3008, 3019, 3033, 3035, 3044, 3076, 3104, 3117, 3140, 3142, 3152, 3154, 3157, 3174, 3212, 3226, 3230, 3234, 3241, 3243, 3276, 3279, 3290, 3291, 3303, 3325, 3327, 3347, 3384]","[8, 206, 853, 1019, 1429, 1991, 2032, 2048, 2116, 2203, 2237, 2274, 2352, 2607, 2628, 2651, 2756, 3044, 3152, 3153, 3383, 3657, 3830, 3891, 3895, 4116, 4294, 4444]"
325,12,12,"[1254, 1263, 1279, 1302, 1310, 1311, 1314, 1366, 1373, 1391, 1421, 1432, 1449, 1500, 1501, 1539, 1556, 1559, 1565, 1571, 1592, 1606, 1633, 1649, 1675, 1677, 1681, 1698, 1729, 1759, 1811, 1832, 1841, 1862, 1893, 1933, 1947, 1948, 1962, 1972, 1975, 1983, 2042, 2046, 2050, 2068, 2074, 2078, 2088, 2103, 2130, 2139, 2150, 2201, 2216, 2227, 2228, 2247, 2264, 2302, 2322, 2327, 2335, 2354, 2358, 2361, 2383, 2386, 2436]","[2139, 2201, 2302, 2322, 2327, 2354, 2358, 2383, 2386, 2442, 2530, 2682, 2712, 2717, 2837, 3036, 3064, 3197, 3305, 3314, 3378, 3394, 3414, 3444, 3574, 3664, 3748, 3766, 3770, 3835, 3882, 3936, 3997, 4106, 4112, 4229, 4235, 4264, 4300, 4360, 4376, 4385, 4470, 4477, 4512]"
326,19,28,[],"[851, 1522, 1757, 2131, 2226, 2423, 2776, 3085, 3441, 3926]"
347,38,11,"[8, 71, 107, 114, 130, 132, 151, 160, 164, 186, 230, 240, 248, 284, 288, 332, 336, 374, 450, 452, 471, 506, 568, 602, 623, 638, 640, 644, 664, 681, 703, 705, 735, 797, 830, 833, 838, 875, 898, 924, 925, 952, 960, 965, 992, 1003, 1006, 1040, 1050, 1055, 1092, 1101, 1108, 1123, 1140, 1149, 1166, 1170, 1174, 1189, 1206, 1223, 1230, 1246, 1247, 1264, 1281, 1282, 1294, 1300]","[98, 129, 156, 284, 319, 322, 329, 524, 544, 585, 626, 646, 653, 725, 768, 775, 811, 854, 917, 932, 999, 1073, 1153, 1188, 1221, 1310, 1346, 1348, 1354, 1373, 1473, 1474, 1525, 1539, 1552, 1592, 1698, 1740, 1795, 1962, 1983, 2050, 2078, 2145, 2216, 2228, 2320, 2436, 2472, 2502, 2508, 2527, 2618, 2630, 2633, 2645, 2662, 2742, 3073, 3244, 3270, 3299, 3385, 3496, 3541, 3553, 3668, 3698, 3720, 3846, 3919, 4038, 4104, 4144, 4149, 4276, 4288, 4312, 4395, 4481, 4497, 4540]"
348,22,22,"[2318, 2420, 2489, 2570, 2608, 2660, 2708, 2748, 2772, 2815, 2838, 2843, 2929, 2984, 2993, 2995, 3003, 3063, 3102, 3138, 3143, 3144, 3151, 3201, 3263, 3273, 3282, 3372, 3387, 3396, 3402, 3408, 3410, 3413, 3452, 3467, 3528, 3543, 3548, 3594, 3610, 3628, 3668, 3674, 3681, 3688, 3727, 3740, 3757, 3778, 3802, 3803, 3818, 3866, 3880, 3913, 3925, 3946, 3981, 3984, 4005, 4013, 4021, 4027, 4034, 4169, 4228, 4244, 4296, 4328, 4332, 4419, 4423, 4437, 4468, 4485, 4509, 4530, 4548, 4554]","[52, 66, 82, 90, 105, 153, 202, 271, 272, 426, 458, 539, 557, 579, 661, 726, 758, 810, 1059, 1110, 1184, 1288, 1336, 1351, 1377, 1547, 1625, 1735, 1737, 1776, 1809, 1829, 1835, 1846, 1882, 1978, 1981, 2019, 2164, 2173, 2179, 2263, 2374, 2408, 2413, 2420, 2422, 2430, 2462, 2463, 2468, 2489, 2492, 2564, 2570, 2778, 2855, 2891, 2929, 2969, 2970, 3102, 3107, 3144, 3229, 3253, 3317, 3506, 3528, 3585, 3666, 3674, 3681, 3755, 3858, 3925, 3946, 3981, 4027, 4034, 4154, 4399, 4483, 4530]"
349,1,27,"[1750, 2816, 2917]","[275, 425, 714, 806, 841, 843, 929, 967, 1018, 1042, 1057, 1305, 1383, 1609, 1797, 1854, 1872, 2178, 2283, 2405, 2706, 3028, 3059, 3139, 3200, 3255, 3289, 3669, 3787, 4052, 4064, 4303, 4369, 4435, 4482, 4484]"
370,38,38,"[3434, 3471, 3482, 3493, 3536, 3555, 3556, 3580, 3582, 3587, 3627, 3641, 3659, 3679, 3683, 3691, 3694, 3703, 3717, 3738, 3750, 3758, 3767, 3782, 3783, 3792, 3794, 3797, 3833, 3840, 3841, 3859, 3896, 3914, 3931, 3949, 3958, 4032, 4047, 4078, 4089, 4101, 4110, 4116, 4123, 4124, 4140, 4171, 4172, 4205, 4213, 4266, 4294, 4334, 4388, 4393, 4414, 4415, 4429, 4444, 4448, 4459, 4496, 4503, 4505, 4507, 4528, 4533, 4560]","[452, 1149, 1768, 2270, 2404, 2438, 2486, 2544, 2641, 2670, 2693, 2734, 2833, 2869, 2924, 2989, 3004, 3008, 3140, 3142, 3230, 3279, 3290, 3291, 3325, 3434, 3659, 3717, 3738, 3750, 3767, 3794, 3949, 4140, 4205, 4213, 4415, 4429, 4503, 4505, 4507, 4533]"
371,35,25,"[38, 39, 40, 74, 116, 214, 239, 241, 253, 298, 380, 434, 444, 484, 522, 531, 555, 556, 572, 692, 724, 728, 743, 760, 819, 918, 1024, 1078, 1095, 1308, 1364, 1446, 1487, 1515, 1519, 1535, 1578, 1634, 1868, 1881, 1905, 1984, 1997, 2100, 2102, 2125, 2141, 2180, 2195, 2217, 2233, 2287, 2303, 2362, 2415, 2497, 2547, 2557, 2595, 2700, 2727, 2795, 2836, 2867, 3018, 3098, 3120, 3135, 3185, 3193, 3233, 3240, 3260, 3287, 3322, 3331, 3407, 3488, 3491, 3498, 3591, 3608, 3635, 3636, 3652, 3672, 3685, 3695, 3760, 3795, 3816, 3832, 3852, 3861, 3867, 3940, 4010, 4028, 4069, 4114, 4191, 4222, 4240, 4241, 4277, 4279, 4290, 4389, 4431, 4473, 4499]","[121, 167, 241, 356, 370, 418, 455, 489, 497, 549, 573, 619, 624, 696, 700, 743, 786, 809, 937, 1051, 1287, 1329, 1561, 1631, 1800, 1824, 1851, 1861, 1920, 1930, 1937, 1984, 2014, 2037, 2095, 2141, 2172, 2181, 2233, 2339, 2400, 2460, 2608, 2660, 2695, 2708, 2718, 2772, 2838, 2867, 2993, 2995, 3065, 3138, 3143, 3151, 3273, 3372, 3410, 3467, 3543, 3594, 3600, 3608, 3610, 3740, 3778, 3795, 3818, 3856, 3866, 3880, 3913, 4021, 4228, 4241, 4244, 4296, 4332, 4419, 4450, 4468, 4548]"
372,48,48,"[3911, 3952, 3977, 3987, 4086, 4092, 4181, 4278, 4298, 4390, 4396]","[787, 906, 1027, 1272, 1359, 1752, 1772, 2328, 2563, 2857, 3114, 3920, 3982, 4249, 4305, 4366, 4549]"
392,44,18,"[68, 154, 192, 413, 422, 449, 527, 596, 620, 637, 653, 654, 737, 896, 935, 958, 969, 1086, 1111, 1131]","[192, 352, 413, 422, 449, 654, 737, 958, 1086, 1131, 1380, 1384, 1527, 1697, 1746, 1756, 1858, 2082, 2249, 2388, 2427, 2456, 2504, 2586, 2614, 2634, 2671, 2777, 2791, 2982, 2997, 3129, 3278, 3333, 3503, 3596, 3654, 3658, 3756, 4094, 4243, 4349, 4556]"
394,4,4,"[45, 101, 143, 176, 193, 219, 222, 238, 242, 251, 278, 294, 304, 311, 339, 341, 351, 360, 398, 404, 428, 442, 443, 475, 482, 561, 612, 629, 647, 650, 691, 712, 720, 774, 881, 889, 900, 915, 971, 972, 1016, 1099, 1122, 1128, 1179, 1185, 1193, 1231, 1261, 1307, 1330, 1340, 1368, 1379, 1381, 1445, 1453, 1467, 1488, 1494, 1564, 1568, 1593, 1612, 1650, 1689, 1695, 1749, 1754, 1780, 1796, 1813, 1821, 1940, 1944, 1949, 1966, 1969, 2026, 2089, 2142, 2151, 2186, 2199, 2213, 2214, 2225, 2279, 2284]","[2076, 2180, 2279, 2362, 2389, 2407, 2424, 2497, 2560, 2562, 2610, 2620, 2761, 2835, 2877, 3096, 3193, 3312, 3316, 3424, 3559, 3652, 3655, 3672, 3704, 3729, 3744, 3808, 3816, 3907, 3908, 3965, 4063, 4098, 4100, 4120, 4226, 4341, 4462, 4469, 4473]"
395,28,28,[],"[54, 438, 733, 951, 1520, 1822, 2587, 4040, 4086]"
415,44,44,"[3503, 3596, 3654, 3656, 3658, 3756, 3927, 3980, 4007, 4039, 4053, 4070, 4094, 4117, 4139, 4176, 4179, 4243, 4270, 4282, 4284, 4291, 4349, 4491, 4508, 4529, 4556]","[1648, 1793, 1818, 1833, 1845, 1866, 1877, 1923, 1990, 2054, 2123, 2165, 2315, 2426, 2567, 2674, 2687, 2701, 2754, 2863, 3019, 3033, 3109, 3110, 3117, 3471, 3493, 3627, 3679, 3703, 3980, 4053, 4070, 4101, 4176, 4282, 4291, 4393, 4491, 4508, 4528, 4529]"
416,10,10,"[2090, 2157, 2164, 2173, 2179, 2191, 2223, 2238, 2248, 2273, 2293, 2301, 2320, 2336, 2339, 2374, 2399, 2400, 2408, 2413, 2421, 2422, 2430, 2439, 2462, 2463, 2468, 2472, 2492, 2494, 2511, 2526, 2539, 2552, 2553, 2564, 2576, 2581, 2618, 2633, 2645, 2691, 2695, 2713, 2718, 2719, 2722, 2736, 2742, 2767, 2778, 2783, 2788, 2802, 2829, 2855, 2891, 2912, 2921, 2923, 2946, 2963, 2969, 2970, 2973, 2977, 2980, 2998, 3012, 3026, 3048, 3056, 3065, 3069, 3073, 3107, 3119, 3123, 3169, 3186, 3195, 3229, 3245, 3249, 3253, 3257, 3265, 3270, 3286, 3299, 3302, 3317, 3348, 3365, 3380, 3389, 3404, 3412, 3421, 3442, 3461, 3484, 3485, 3486, 3496, 3506, 3511, 3531, 3553, 3562, 3568, 3585, 3588, 3666, 3671, 3708, 3720, 3741, 3746, 3755, 3780, 3788, 3800, 3846, 3847, 3856, 3858, 3897, 3917, 3937, 3939, 3943, 3948, 3963, 3996, 4014, 4019, 4038, 4080, 4154, 4159, 4178, 4189, 4208, 4255, 4258, 4281, 4285, 4288, 4312, 4345, 4365, 4395, 4399, 4410, 4411, 4481, 4483, 4526, 4538]","[19, 26, 97, 118, 162, 282, 378, 415, 461, 473, 567, 576, 592, 693, 772, 801, 805, 871, 874, 879, 990, 1100, 1117, 1142, 1182, 1201, 1243, 1274, 1280, 1356, 1450, 1569, 1585, 1607, 1642, 1668, 1738, 1826, 1849, 1855, 2025, 2090, 2223, 2238, 2248, 2273, 2293, 2539, 2713, 2722, 2788, 2829, 2923, 2963, 2973, 2977, 3056, 3069, 3169, 3245, 3286, 3348, 3380, 3389, 3421, 3461, 3511, 3656, 3741, 3746, 3780, 3897, 3937, 3939, 3963, 3996, 4139, 4178, 4208, 4258, 4281, 4410, 4526, 4538]"
417,16,16,"[65, 199, 201, 205, 256, 263, 290, 315, 402, 407, 425, 470, 486, 517, 595, 671, 678, 697, 718, 776, 791, 821, 831, 913, 929, 968, 983, 1018, 1023, 1057, 1291, 1304, 1320, 1326, 1327, 1370, 1382, 1410, 1463, 1468, 1502, 1601, 1609, 1725, 1743, 1778, 1911, 1959, 1986, 2009, 2011, 2051, 2055, 2096, 2189, 2239, 2300, 2306, 2321, 2324, 2391, 2398, 2402, 2405, 2429, 2433, 2475, 2505, 2516, 2517, 2531, 2534, 2797, 2820, 2899, 2928, 2932, 2948, 2967, 2971, 3045, 3100, 3111, 3133, 3165, 3167, 3189, 3200, 3237, 3247, 3295, 3298, 3320, 3343, 3432, 3576, 3645, 3670, 3701, 3709, 3762, 3811, 3915, 3932, 3955, 3964, 3969, 4064, 4067, 4085, 4138, 4165, 4202, 4234, 4286, 4331, 4339, 4363, 4372, 4382, 4433, 4454, 4492, 4557]","[33, 55, 143, 193, 215, 219, 222, 242, 263, 318, 467, 583, 612, 616, 647, 671, 691, 712, 752, 763, 900, 1122, 1261, 1368, 1381, 1409, 1445, 1466, 1564, 1568, 1612, 1689, 1693, 1701, 1717, 1751, 1813, 1915, 1944, 1949, 1959, 1966, 1969, 2026, 2051, 2154, 2186, 2189, 2199, 2200, 2240, 2284, 2295, 2300, 2313, 2394, 2437, 2464, 2531, 2730, 2785, 2859, 2899, 3067, 3075, 3106, 3124, 3127, 3361, 3454, 3516, 3620, 3857, 3883, 3885, 3906, 4192, 4209, 4247, 4337, 4338, 4344, 4401, 4428, 4449, 4566]"
418,28,28,[],[959]
438,45,45,"[3034, 3184, 3392, 4156]","[268, 358, 528, 547, 594, 659, 677, 778, 808, 812, 860, 989, 1007, 1064, 1111, 1144, 1164, 1167, 1257, 1269, 1296, 1451, 1483, 1562, 1626, 1643, 1654, 1702, 1736, 1739, 1853, 1889, 1890, 1941, 1967, 1989, 2053, 2056, 2061, 2191, 2282, 2336, 2451, 2466, 2511, 2515, 2658, 2691, 2757, 2767, 2802, 2894, 2912, 2915, 2946, 2980, 3009, 3026, 3048, 3055, 3078, 3094, 3119, 3195, 3208, 3213, 3302, 3365, 3484, 3531, 3800, 3927, 4007, 4014, 4019, 4039, 4080, 4179, 4189, 4255, 4261, 4270, 4284, 4311]"
439,47,47,"[436, 489, 570, 786, 1070, 1195, 1258, 1393, 1417, 1512, 1788, 1968, 1974, 2095, 2290, 2343, 2460, 2479, 2543, 2619, 2667, 2882, 3017, 3126, 3148, 3228, 3600, 3713, 3765, 4003, 4008, 4313, 4450, 4495, 4539]","[69, 283, 300, 430, 492, 590, 694, 795, 1010, 1478, 1508, 1534, 1558, 1656, 1834, 1878, 2421, 2552, 2576, 2581, 2719, 2736, 2783, 2998, 3123, 3186, 3404, 3442, 3485, 3486, 3568, 3708, 3917, 3948, 4079, 4090, 4145, 4169, 4285, 4365, 4411]"
440,1,1,"[3313, 3726, 3926, 4049, 4157]","[1463, 2487, 2505, 2517, 2680, 2797, 2801, 2928, 2948, 2967, 2971, 3030, 3045, 3047, 3100, 3111, 3116, 3133, 3165, 3167, 3175, 3189, 3210, 3237, 3247, 3298, 3313, 3320, 3343, 3393, 3478, 3495, 3670, 3762, 3964, 3969, 4138, 4234, 4286, 4363, 4382, 4454, 4557]"
461,36,32,"[3055, 3113, 3121, 3183, 3194, 3208, 3213, 3264, 3293, 3315, 3336, 3338, 3400, 3420, 3428, 3459, 3497, 3524, 3545, 3590, 3643, 3648, 3719, 3737, 3860, 3862, 3863, 3872, 3875, 3878, 3881, 3910, 3934, 3941, 3973, 4006, 4026, 4042, 4051, 4105, 4168, 4198, 4201, 4215, 4230, 4256, 4261, 4268, 4311, 4317, 4355, 4361, 4426, 4451, 4517, 4523]","[51, 150, 155, 314, 324, 419, 423, 441, 462, 472, 480, 501, 615, 633, 739, 799, 842, 867, 921, 939, 1032, 1048, 1049, 1067, 1076, 1169, 1236, 1260, 1369, 1462, 1546, 1669, 1682, 1692, 1774, 1830, 1958, 2043, 2146, 2220, 2301, 2346, 2377, 2446, 2549, 2553, 2579, 2876, 2886, 2888, 2941, 2958, 3034, 3121, 3134, 3150, 3183, 3184, 3265, 3315, 3338, 3392, 3428, 3429, 3524, 3588, 3643, 3715, 3722, 3788, 3863, 3872, 3875, 3910, 4006, 4147, 4156, 4159, 4168, 4268, 4317, 4345, 4355, 4426]"
462,50,50,"[956, 963, 964, 988, 1011, 1025, 1044, 1094, 1146, 1147, 1191, 1238, 1325, 1376, 1438, 1540, 1555, 1602, 1659, 1673, 1685, 1715, 1744, 1799, 1803, 1807, 1816, 1897, 1900, 1919, 1954, 1994, 2049, 2066, 2086, 2111]","[79, 171, 197, 217, 233, 235, 481, 609, 636, 857, 930, 947, 964, 1070, 1082, 1195, 1417, 1807, 1968, 2290, 2312, 2692, 2766, 2882, 2942, 2986, 3126, 3504, 3514, 3558, 3630, 3713, 3736, 3776, 3812, 3850, 4111, 4133, 4322, 4368, 4400]"
463,48,48,"[3010, 3016, 3085, 3087, 3190, 3601, 3602, 3660, 3700, 3763, 3901]","[24, 80, 95, 113, 292, 368, 463, 707, 794, 1252, 1532, 2012, 2127, 2632, 2819, 2907, 3605, 3697]"
484,17,17,"[18, 46, 262, 477, 525, 635, 845, 930, 1198, 1696, 1728, 1805, 1850, 1895, 2681, 2746, 3052, 3288, 3554, 3642, 3812, 3921, 4081, 4111, 4133, 4547]","[18, 169, 180, 216, 262, 393, 477, 487, 513, 525, 635, 708, 731, 845, 1104, 1141, 1145, 1194, 1198, 1278, 1322, 1344, 1420, 1490, 1617, 1618, 1696, 1710, 1760, 1844, 1850, 1857, 1895, 2016, 2230, 2231, 2243, 2245, 2260, 2269, 2338, 2370, 2551, 2677, 2681, 2746, 2826, 2853, 2866, 2881, 2944, 3051, 3052, 3099, 3162, 3168, 3194, 3204, 3264, 3288, 3382, 3390, 3453, 3475, 3497, 3518, 3566, 3642, 3648, 3860, 3921, 3934, 3935, 3941, 3979, 4042, 4081, 4088, 4198, 4346, 4379, 4397, 4451, 4547]"
485,50,50,"[21, 72, 179, 233, 243, 264, 296, 325, 342, 365, 366, 377, 405, 429, 432, 448, 465, 476, 481, 530, 548, 566, 609, 614, 617, 687, 698, 711, 717, 813, 832, 882, 941, 945, 949]","[243, 342, 530, 711, 717, 756, 804, 922, 945, 949, 988, 1376, 1510, 1540, 1799, 1994, 2049, 2077, 2351, 2417, 2434, 2554, 2637, 2759, 2804, 2834, 2872, 2897, 2905, 2954, 3032, 3158, 3281, 3324, 3415, 3734, 4158, 4223, 4274, 4301, 4373, 4387, 4432, 4494]"
486,48,48,"[1284, 1398, 1557, 1595, 1624, 1785, 1808, 1822, 1904, 2060, 2129, 2131, 2226, 2317]","[265, 281, 433, 690, 729, 782, 783, 1372, 2229, 2271, 2593, 2773, 2780, 3462, 3975, 4204, 4362]"
507,42,42,"[5, 27, 50, 79, 85, 125, 134, 135, 140, 173, 184, 185, 197, 198, 224, 232, 235, 326, 335, 357, 385, 411, 545, 571, 608, 755, 756, 759, 856, 857, 903, 922, 957, 986, 1033, 1036, 1058, 1084, 1087, 1089, 1129, 1151, 1165, 1180, 1209, 1211, 1228, 1290, 1318, 1337, 1345, 1353, 1355, 1375, 1387, 1390, 1397, 1399, 1407, 1458, 1475, 1482, 1499, 1503, 1510, 1528, 1536, 1544, 1575, 1583, 1604, 1657, 1666, 1683, 1713, 1732, 1762, 1784, 1810, 1827, 1880, 1888, 1924, 1928, 1935, 1938, 1956, 1963, 1999, 2070, 2077, 2098, 2108, 2117, 2190, 2262, 2281, 2312, 2349, 2355, 2356, 2365, 2401, 2412, 2434, 2448, 2455, 2478, 2490, 2520, 2612, 2631, 2639, 2650, 2668, 2711, 2725, 2762, 2769, 2775, 2832, 2834, 2862, 2872, 2875, 2939, 2981, 2987, 3024, 3029, 3042, 3050, 3061, 3062, 3070, 3071, 3090, 3101, 3131, 3155, 3224, 3277, 3449, 3451, 3466, 3477, 3504, 3519, 3535, 3552, 3558, 3572, 3625, 3712, 3714, 3736, 3771, 3776, 3793, 3796, 3809, 3836, 3838, 3871, 3929, 4102, 4142, 4148, 4163, 4195, 4220, 4237, 4271, 4293, 4335, 4340, 4350, 4368, 4380, 4387, 4391, 4420, 4425, 4436, 4455, 4479]","[5, 46, 50, 134, 135, 184, 246, 306, 357, 385, 389, 411, 545, 571, 755, 856, 957, 1036, 1058, 1089, 1165, 1228, 1290, 1318, 1353, 1355, 1399, 1403, 1426, 1475, 1503, 1536, 1575, 1713, 1728, 1805, 1888, 1938, 1963, 1999, 2023, 2190, 2262, 2496, 2612, 2615, 2631, 2769, 2775, 2862, 2939, 2981, 2987, 3042, 3050, 3061, 3062, 3071, 3090, 3131, 3155, 3439, 3477, 3519, 3535, 3552, 3554, 3625, 3678, 3712, 3793, 3809, 3838, 3871, 3929, 4142, 4195, 4237, 4271, 4340, 4420, 4436, 4455, 4479]"
508,29,29,"[2638, 2920, 2934, 2992, 3020, 3021, 3214, 3292, 3301, 3363, 3430, 3437, 3446, 3505, 3523, 3525, 3577, 3583, 3589, 3616, 3651, 3684, 3696, 3754, 3888, 3962, 3972, 4022, 4091, 4125, 4160, 4238, 4513, 4518]","[327, 440, 610, 745, 909, 997, 1664, 2137, 2212, 2319, 2380, 2728, 3020, 3021, 3214, 3292, 3301, 3363, 3369, 3386, 3430, 3437, 3446, 3505, 3523, 3525, 3589, 3616, 3649, 3651, 3684, 3696, 3754, 3773, 3888, 3972, 4022, 4082, 4125, 4160, 4216, 4238, 4513, 4518]"
509,28,28,[],"[1119, 1785, 2129, 2376, 2528, 2705, 2710, 3660, 3977]"
530,24,37,[],"[173, 224, 326, 465, 903, 1209, 1337, 1397, 1482, 1544, 1602, 1604, 1657, 1673, 1744, 1810, 1935, 2066, 2098, 2349, 2396, 2401, 2478, 2510, 2520, 2599, 2611, 2639, 2762, 2875, 2959, 2968, 3277, 3449, 3534, 3730, 3796, 3889, 4136, 4293, 4335, 4452]"
531,26,26,"[24, 37, 54, 61, 95, 113, 157, 183, 221, 223, 265, 281, 292, 349, 368, 406, 433, 463, 479, 607, 642, 690, 707, 709, 729, 733, 736, 782, 783, 787, 790, 794, 834, 844, 852, 863, 906, 951, 1052, 1214, 1233, 1252, 1272, 1359, 1372, 1394, 1442, 1459, 1522, 1532, 1603, 1688, 1752, 1757, 1764, 1772, 2012, 2127, 2229, 2253, 2271, 2328, 2425, 2487, 2538, 2563, 2591, 2593, 2626, 2632, 2739, 2773, 2776, 2780, 2801, 2807, 2819, 2852, 2857, 2907, 2940, 2972, 2979, 3047, 3114, 3116, 3118, 3238, 3275, 3285, 3297, 3354, 3358, 3441, 3462, 3512, 3597, 3605, 3624, 3653, 3697, 3806, 3884, 3898, 3920, 3950, 3975, 3982, 4025, 4040, 4050, 4096, 4119, 4182, 4204, 4249, 4305, 4347, 4362, 4366, 4424, 4434, 4443, 4460, 4461, 4475, 4500, 4549, 4562]","[20, 37, 73, 93, 205, 221, 276, 372, 406, 456, 470, 485, 495, 505, 601, 607, 748, 821, 831, 870, 911, 968, 983, 1118, 1214, 1216, 1233, 1291, 1327, 1382, 1459, 1468, 1529, 1550, 1734, 1836, 1911, 1945, 2011, 2055, 2184, 2198, 2239, 2291, 2306, 2425, 2597, 2623, 2709, 2798, 2811, 2901, 2979, 3161, 3284, 3353, 3359, 3377, 3479, 3510, 3513, 3581, 3645, 3653, 3663, 3699, 3724, 3826, 3898, 3950, 3955, 4058, 4087, 4118, 4165, 4174, 4194, 4206, 4327, 4347, 4443, 4460, 4461, 4475, 4492]"
