loss,gateway_coverage,cell_coverage
14.955879211425781,0.7222222222222222,0.0028452615451958854
14.903992652893066,0.8148148148148148,0.0024075289997811337
14.857144355773926,0.8888888888888888,0.0015320639089516305
14.791969299316406,0.9444444444444444,0.0017509301816590063
14.792061805725098,0.8703703703703703,0.0017509301816590063
14.782050132751465,0.8888888888888888,0.0026263952724885093
14.752386093139648,0.9259259259259259,0.0026263952724885093
14.753669738769531,0.9444444444444444,0.0035018603633180127
14.746228218078613,0.9259259259259259,0.0024075289997811337
14.713891983032227,0.9814814814814815,0.0026263952724885093
14.70407772064209,0.9444444444444444,0.0024075289997811337
14.710766792297363,0.9444444444444444,0.002188662727073758
14.703262329101562,0.9629629629629629,0.002188662727073758
14.71748161315918,0.9259259259259259,0.001969796454366382
14.699127197265625,0.9259259259259259,0.0013131976362442547
14.728726387023926,0.8888888888888888,0.0026263952724885093
14.69855785369873,0.9629629629629629,0.002188662727073758
14.70584487915039,0.9074074074074074,0.002188662727073758
14.69239616394043,0.9259259259259259,0.0024075289997811337
14.700942993164062,0.9259259259259259,0.0026263952724885093
14.70314884185791,0.8703703703703703,0.0026263952724885093
14.691850662231445,0.9444444444444444,0.0026263952724885093
14.709442138671875,0.8703703703703703,0.003064127817903261
14.723165512084961,0.8888888888888888,0.0028452615451958854
14.688623428344727,0.9629629629629629,0.0024075289997811337
14.689302444458008,0.9629629629629629,0.003282994090610637
14.702406883239746,0.8703703703703703,0.0024075289997811337
14.685441970825195,0.9814814814814815,0.0024075289997811337
14.69140338897705,0.9814814814814815,0.0026263952724885093
14.683476448059082,0.9444444444444444,0.0037207266360253883
14.681354522705078,0.9629629629629629,0.0035018603633180127
14.691301345825195,0.9259259259259259,0.0026263952724885093
14.680458068847656,0.9629629629629629,0.0028452615451958854
14.676909446716309,0.9444444444444444,0.0015320639089516305
14.681066513061523,0.9814814814814815,0.0026263952724885093
14.673895835876465,0.9814814814814815,0.002188662727073758
14.677461624145508,0.9444444444444444,0.0026263952724885093
14.673155784606934,0.9629629629629629,0.003282994090610637
14.673238754272461,0.9814814814814815,0.0028452615451958854
14.671772956848145,1.0,0.0024075289997811337
14.673808097839355,1.0,0.0028452615451958854
14.672077178955078,1.0,0.001969796454366382
14.671860694885254,0.9629629629629629,0.002188662727073758
14.672492027282715,1.0,0.0024075289997811337
14.67513370513916,0.9814814814814815,0.0026263952724885093
14.674448013305664,0.9629629629629629,0.002188662727073758
14.674199104309082,0.9814814814814815,0.0024075289997811337
14.675564765930176,0.9629629629629629,0.001969796454366382
14.691202163696289,0.9444444444444444,0.0026263952724885093
14.711066246032715,0.9074074074074074,0.0028452615451958854
