loss,gateway_coverage,cell_coverage,sat_demand
84.03046417236328,0.6666666666666666,0.1663383672576056,"[ 1.2720884   0.6550024   1.1036153   0.1942029   0.9023048   0.82055885
  1.7480173  -1.5672288   0.55658215 -0.32879186  0.16782087  0.43952742
 -1.0864848   0.8699808   0.3458016   0.43903401  0.00702739  0.09866989
  1.0891986  -0.5548232   0.86920756  0.17971459  0.4560136   0.5195343
  0.45386392  0.42917818  0.51749855  0.82923853  0.5402492   1.214642
  0.8173942   0.9074795   0.65647507  0.28236762  0.13425118  0.9112802
  1.6673138   0.298424    0.          0.73418     0.5252383  -0.01187158
  0.16148591  0.21186182  0.06504822  0.6580813   0.11324567 -0.09371746
  1.6905363   0.85859066  0.7684479   0.34760872  0.6100433  -0.12957227
  0.6929599  -0.08692032  0.30837676  0.10498488  0.67379236  4.491546
 -0.07308042  0.35762405  2.5326254   0.9268329  -0.25711083  1.0293872
  0.15676558  0.8066011   0.6108886   0.42486235 -0.3314367  -0.5104098
 -0.90810007  0.7553278   0.4528479   0.98710126  1.5250455  -0.05945283
  0.22579193  0.45751858 -0.03337353  1.7296684  -0.16487634  0.15176171
  0.22936845 -0.12613495  0.4525472  -2.0128503   0.37548414  0.47062728
 -0.03602976 -0.21845138  0.69135857  0.4777089   0.20274222  0.6570125
  0.13291365  0.09530699 -0.03972644 -0.17537522  2.324029   -0.6918199
  2.5062716  -1.3276632   1.0446221  -0.17230928  0.8676921   0.2203012
 -0.3075176   0.04484725  0.7381793  -1.8330622   1.8717058   1.5090284 ]"
83.65782165527344,0.8148148148148148,0.1591157802582622,"[ 1.9520466   1.0413768   0.53268796  0.23148307  0.8161235   0.9585973
  1.1498339  -1.3931053   0.44415194 -0.40570253  0.23750532  0.3680492
  0.07500836  0.22947687 -0.03666228 -0.8275118   0.0191626  -0.35738432
  1.7478865  -0.29873574 -0.6042571  -0.18203202  0.3931925   0.4954583
  0.6947131   0.39626405  0.35989016 -0.30758768  0.46857208  1.0755237
  0.5604398  -0.7184969   1.012951    0.5113755  -0.31675577 -0.5433718
  0.8524052  -0.22453141  0.          1.0355365   0.3886603   0.60878325
 -0.04458374  0.19426048  0.03950125  0.555618   -0.2570839  -0.14450884
  0.38915068  0.88662565  1.0251045   0.28225476  0.63026106  0.18716127
 -0.07503784 -0.20259339  0.29354227  0.2587039   0.6527078   4.26731
 -0.03715277  0.26668972  2.0639434   0.37617826 -0.33748353  1.4274259
  0.44879973  0.5667382   0.5573616  -0.18433332 -0.23959261 -0.16228819
 -1.0080135   0.6133588   0.33878827  0.7164821   1.7052141  -0.16472316
  0.22200772  0.3568858  -0.15541524  1.5208935  -0.54876006  0.08706254
 -0.13493752 -0.119697    0.337972   -0.7926222   0.30715334  0.50092876
 -0.15780085 -0.63040483  0.73657995  0.3782338  -0.24207008  1.0133325
  0.02790362 -0.13239431 -0.1523909  -0.5994761   0.38653004 -0.594995
  1.7410738  -1.5111316   0.93097836 -0.17432815  0.04447836  0.43375084
 -0.3742332  -1.3463528   0.7734636  -1.9671828   1.1929792   0.17317322]"
83.570556640625,0.8518518518518519,0.16568176843948348,"[ 2.16812825e+00  8.14273715e-01  4.57219124e-01  3.47904384e-01
  7.26938963e-01  9.97037053e-01  6.13418758e-01 -1.53686976e+00
  3.37235808e-01 -2.51192212e-01  2.49693871e-01  2.68449903e-01
  1.42066374e-01 -2.91344523e-03 -8.37354064e-01 -7.74103880e-01
  2.40788758e-02 -5.72664618e-01  1.77899086e+00 -1.34118438e-01
 -6.28188550e-01 -1.56372547e-01  3.11524242e-01  4.40844178e-01
  5.05101919e-01  3.29384744e-01  2.02955484e-01 -4.83832955e-01
  3.71765077e-01  9.35393393e-01  3.55663449e-01 -7.68426657e-01
  1.02625906e+00  5.22110701e-01 -4.09824193e-01 -6.04406714e-01
  6.44039750e-01 -9.10679221e-01  0.00000000e+00  1.03255939e+00
  3.17671120e-01  7.91814685e-01 -7.85076022e-02  1.56446725e-01
 -2.30668783e-02  4.37458217e-01 -8.94561827e-01 -2.95430064e-01
  2.53513217e-01  9.69531357e-01  1.03573442e+00  2.87319034e-01
  3.34660530e-01  3.44242930e-01 -1.04753745e+00 -4.17878151e-01
  2.61474550e-01 -5.08182049e-02  5.86891234e-01  3.76872778e+00
 -3.49008203e-01  1.69511855e-01  1.54579055e+00 -2.14646935e-01
 -4.31981742e-01  1.82106650e+00  6.42591476e-01  3.67444962e-01
  4.74938810e-01 -9.12845254e-01 -3.01222771e-01 -5.06864309e-01
 -9.60759640e-01  4.35963571e-01  4.15457010e-01  6.36496902e-01
  1.50502074e+00 -1.49932981e-01  2.23924622e-01  2.32602626e-01
 -1.45399868e-01  1.05139995e+00 -6.56769991e-01  2.67774463e-02
 -4.15466130e-01 -1.17589265e-01  4.14939523e-01 -7.58164048e-01
  2.12033451e-01  5.15342951e-01 -1.47599757e-01 -1.01818037e+00
  7.65688181e-01  2.55031168e-01 -4.70758796e-01  1.02614129e+00
  3.73426676e-02 -6.97219253e-01 -1.50019825e-01 -7.03406215e-01
  3.43442857e-01 -9.00637865e-01  1.09981179e+00 -1.72806382e+00
  7.39340425e-01 -4.40859556e-01 -5.97286463e-01  7.41243005e-01
 -2.84677327e-01 -1.13323498e+00  4.66345280e-01 -2.00243092e+00
  5.43611169e-01 -6.14504516e-02]"
83.01532745361328,0.8518518518518519,0.17246662289341214,"[ 2.0570035   1.5862834   0.93597823  0.538875    0.4564569   0.92709744
  0.22330302 -0.10630047  0.38795602  0.16086143  0.22151214  0.151696
  0.25005323  0.22952306  0.01844552 -0.6479016   0.02681839 -0.33375943
  1.5743754   0.09211493 -0.2967565   1.2568574   0.20816278  0.39224887
  1.2007532   0.23873657  0.10308373  0.6020573   0.2953546   0.7810701
  0.2927128  -0.677006    1.0158741   0.4788698   0.06278795 -0.24273592
  0.8699568  -0.14840192  0.          1.0160109   0.36701897  1.9722192
  0.09577745  0.107878   -0.1083827   0.3204713   0.32929912 -0.45482385
  1.6388507   1.0236305   1.0055604   0.4675364  -0.0466035   0.9988196
 -0.897907   -0.16866201  0.23789951  1.2693416   0.5007746   3.1080813
  0.9079912   0.13072534  1.0076702  -0.10146332 -0.49949086  1.9830462
  0.7613882   0.29290524  0.40973157 -0.76826054 -0.5088147   0.2973977
 -0.3509665   0.3315056   0.4681973   1.4382776   1.7564938   0.00497955
  0.23017287  0.12942931  0.03401148  0.5347346  -0.37114072  0.02863759
 -0.3368082  -0.1182309   0.4683926  -0.96502316  0.12547925  0.5325233
  0.03259164 -0.8446721   0.7940545   0.15639561 -0.2289629   1.0154505
  0.19019389 -1.9291513   0.00682443 -0.35885155  2.317408    0.26964122
  0.45231527 -0.23533279  0.6032196  -0.77524024  1.8404261   1.1734285
  0.14286089 -0.8374185   0.14486259 -1.8490903  -0.23156345  0.81849134]"
83.3389663696289,0.7037037037037037,0.17596848325673015,"[ 1.3462291   1.8782624   1.3316314   0.5587044   0.4047603   0.58148295
  0.0095166   0.4385134   0.41568083  0.31689233  0.23340762  0.0544315
  0.0357354   0.44112408  0.53362656 -0.95967656  0.03096664  0.16393852
  0.83994776  0.20245576  0.04594249  1.872457    0.1433543   0.33250716
  1.383345    0.16956422  0.07425147  1.2741405   0.21657646  0.6255119
  0.2324208  -0.7913277   0.49910495  0.40536755  0.4465893   0.08788764
  1.1726835   0.34790003  0.          0.52619374  0.46893936  2.3763251
  0.3634271   0.05078545 -0.17680672  0.22769713  0.83538294 -0.46582645
  2.286107    0.9922623   0.48630086  0.8196764  -0.30322278  1.1403592
 -0.27074802  0.2869502   0.19052708  1.7025414   0.4310927   2.4458854
  1.3995819   0.15265155  0.48066413  0.58336747 -0.40219247  1.4381816
  0.9148849   0.2724528   0.3376029  -0.26323482 -0.64910495  0.77397376
 -0.15307254  0.25075758  0.40497357  1.3804848   1.8141171   0.27603817
  0.2348049   0.0345616   0.29078346  0.14482568  0.117571    0.16102183
  0.10178548 -0.12578712  0.40452093 -0.8419784   0.0441407   0.51856863
  0.28894067 -0.13261354  0.79861605  0.06262121  0.25760728  0.49918368
  0.39500183 -2.2984755   0.27732462  0.10221291  2.8295999   0.7789326
 -0.09730828  0.39583898  0.50061953 -1.0693032   2.5942988   1.2096418
  0.30169708 -0.57272696 -0.03842688 -1.4649246  -0.9906746   1.3365782 ]"
83.03864288330078,0.7962962962962963,0.17771941343838915,"[ 1.396241    2.0613925   1.2068377   0.48626092  0.3982255   0.6043213
 -0.2383864   0.59837246  0.41744548  0.27472305  0.12813431  0.05297965
 -0.16683733  0.02742976  0.6519903  -0.64263487  0.06172612  0.76087457
  0.95139325  0.17037964  0.11565244  1.590572    0.17864116  0.4129722
  1.2082529   0.20694664  0.23626122  0.8495534   0.26981583  0.5835906
  0.24131975 -0.6600988   0.74592894  0.5536102   0.53111476  0.16838348
  0.7703781   0.70580703  0.          0.7743804   0.46941024  1.9996061
  0.595442    0.10103637 -0.12955284  0.25742698  0.8519529  -0.24459422
  1.8134344   0.8986444   0.74190485  0.65176237 -0.2933452   0.9932358
  0.60049486  0.39609015  0.25663897  1.3964663   0.5029185   2.0114343
  1.2595795   0.42021716  0.04075313  1.3114538  -0.04055536  1.8474703
  0.9907224   0.4550783   0.4112404   0.24085367 -0.669796    1.2010098
 -0.25522387  0.26825702  0.31932932  1.086089    1.959362    0.5365734
  0.29076076  0.03831604  0.5557661   0.18034852  0.73015267  0.51905906
  0.71412444 -0.11279556  0.31887585 -0.73791087  0.08855787  0.60626996
  0.553923    0.54879606  0.9279654   0.08390391  0.84240246  0.744347
  0.6052974  -2.4366965   0.5358724   0.6770936   2.3935761   0.8746099
 -0.17605013  0.30158818  0.41974938 -1.4004709   1.9550573   1.0009228
  0.2689809  -0.972102   -0.11488789 -0.9267624  -0.9273046   0.9263677 ]"
82.67005157470703,0.8333333333333334,0.17224775662070474,"[ 1.7831593e+00  1.7484288e+00  5.8538318e-01  4.2622936e-01
  8.4548241e-01  5.8455503e-01 -4.7365767e-01  3.4641063e-01
  3.8984382e-01  1.4539567e-01  3.3544302e-03  1.1168781e-01
 -5.7074577e-01 -6.1396849e-01  3.7635306e-01  1.7552692e-01
  1.4240170e-01  1.0552673e+00  1.0774450e+00  4.6322346e-02
  8.9788139e-02  7.3701394e-01  2.6430345e-01  5.2534509e-01
  1.0560009e+00  3.2929891e-01  4.9025029e-01  2.1115839e-02
  3.6909905e-01  5.7980710e-01  2.8809431e-01  1.4846057e-01
  2.8220591e-01  9.1518998e-01  2.1140334e-01  1.4314780e-01
 -7.1430206e-03  6.3065791e-01  0.0000000e+00  3.2576650e-01
  4.1403884e-01  1.5504600e+00  7.0653129e-01  1.9038466e-01
  1.1807680e-04  3.2323945e-01  4.2681777e-01  7.8422725e-02
  1.0414588e+00  8.2798988e-01  3.6464256e-01  1.6337243e-01
 -1.4181119e-01  5.7393813e-01  8.8318884e-01  4.1477919e-02
  3.3934239e-01  1.0072398e+00  7.0679861e-01  1.5017617e+00
  7.8117019e-01  8.5475612e-01 -2.6296842e-01  1.6888227e+00
  4.0762913e-01  1.8567252e+00  8.1759477e-01  8.5568136e-01
  5.3546679e-01  3.7331903e-01 -5.4948127e-01  9.8561013e-01
 -4.2007551e-01  3.5524091e-01  5.2981555e-02  9.2177641e-01
  2.0488627e+00  6.3900000e-01  4.3454266e-01  1.0451192e-01
  6.7202413e-01  3.9669180e-01  1.0407194e+00  9.5582908e-01
  9.9685359e-01 -1.0030526e-01  5.2557170e-02 -5.9962296e-01
  1.8402317e-01  6.9438028e-01  6.7035145e-01  9.0374184e-01
  1.0884938e+00  1.5922844e-01  1.1365047e+00  2.7630201e-01
  6.9469565e-01 -1.7869940e+00  6.3856649e-01  9.9507493e-01
  1.2427456e+00  5.5677247e-01 -1.7528939e-01 -1.8096805e-02
  3.7992138e-01 -1.6114614e+00  9.4030386e-01  8.5483098e-01
  1.7812270e-01 -1.2150685e+00 -3.0640656e-01 -3.2497740e-01
 -7.8606880e-01  2.3642421e-02]"
82.80293273925781,0.8333333333333334,0.1709345589844605,"[ 1.3011878   1.07834     0.3187368   0.4407391   0.7307378   0.12320352
 -0.36051053 -0.41907883  0.4487977   0.13571435  0.01489902  0.20820072
 -0.76196516 -0.86324835 -0.16817355  0.40932962  0.21707845  1.0137503
  0.43199742 -0.1432575   0.13412663 -0.28282934  0.3329765   0.68736005
  0.6920149   0.52473205  0.75969434 -0.5769441   0.5298107   0.6280879
  0.44235528  0.37568238 -0.58694565  1.333563   -0.05348414  0.1566746
 -0.22772986  0.25864398  0.         -0.48694062  0.40092325  0.68215287
  0.6548128   0.32680237  0.20936453  0.36925238 -0.23617196  0.29009834
  0.48312104  0.8880824  -0.5650908  -0.26111    -0.46091092  0.25552768
  0.608922    0.09643447  0.47305244  0.10848475  0.9549669   0.9104657
  0.27369654  1.3389952  -0.4997003   1.5780866   0.8201175   0.27618337
 -0.01597726  0.34974575  0.7279488   0.00659806 -0.40635717  0.24835277
 -0.44551054  0.5236423  -1.5127165   0.76736706  2.0058956   0.57071877
  0.5406802   0.22324157  0.6104416   0.36486983  1.0107279   1.3980533
  0.97557974 -0.08116509 -1.5186534  -0.6241088   0.33651686  0.8032065
  0.60936284  0.83422494  1.3632691   0.28741872  1.0946362  -0.5869556
  0.7035529  -2.234657    0.56526875  0.99067295  0.44249603 -0.20744884
 -0.16886073 -0.52022254  0.4463963  -1.4442501  -0.46928027  0.89338183
  0.11005515 -1.2153292  -0.4622997   0.29206333 -0.63809294 -0.42980862]"
82.60624694824219,0.8333333333333334,0.17312322171153424,"[ 1.3354104   0.3935729   0.48831174  0.46460366  0.918342   -0.271048
  0.06301928 -1.3315141   0.53866804  0.18014628  0.08467507  0.17563587
 -0.4250449  -0.87051606 -0.5554802   0.4711075   0.1701974   0.87494785
  0.37584996 -0.15743744  0.186133   -0.97895324  0.22556396  0.5836561
  0.1709491   0.46521252  0.7690324  -0.8146342   0.47233003  0.6158762
  0.6354946   0.3980972  -1.5217569   1.1035731   0.4604262   0.2087628
 -0.14676374 -0.0343976   0.         -1.4160678   0.5158696  -0.14491367
  0.5108259   0.2390968   0.1558376   0.261756   -0.7573095   0.34965158
  0.13624115  0.9489905  -1.5127498  -0.48687416 -0.5543044   0.51225466
  0.40653217  0.27890995  0.3929926  -0.6897962   0.88193643  0.88668025
 -0.10918069  1.112399   -0.75027394  1.4253613   0.7309861  -0.90751064
  0.5517914   0.19560051  0.64294386 -0.28642792 -0.4028911  -0.4696888
 -0.45620778  0.62000096 -0.38748866  0.6140058   1.8956382   0.4434657
  0.50006545  0.29171467  0.46812338  0.48844302  0.89410055  1.3247502
  0.8610022  -0.11070416 -0.38715065 -0.8973026   0.29845572  0.6833773
  0.46597505  0.67527795  1.2010925   0.28331828  0.9640286  -1.5216756
  0.66047066 -1.2792945   0.44128227  0.8696678   0.03139213 -0.6998433
  0.27402365 -1.297493    0.6114677  -1.3463595  -1.7567468   0.9053994
  0.1096746  -1.03153    -0.2994218  -0.13081062 -0.18805674 -0.15652257]"
82.63695526123047,0.7777777777777778,0.16874589625738673,"[ 1.4405012   0.03750524  0.7305266   0.41772     1.3301907   0.9493824
  0.33841997 -0.8524765   0.67140615  0.13477737  0.1693945   0.05812949
 -0.10373488 -0.7139297  -0.24262536  0.48780048  0.12436274  0.7297922
  0.8234905  -0.40311116  0.32000983 -1.1001102   0.02466813  0.41920558
  0.13811183  0.3615561   0.7537315  -0.96860874  0.3465262   0.5855291
  0.67341495  0.2500432  -0.3132488   0.92016363  1.0605159   0.39685768
  0.1018604   0.0049454   0.         -0.24697614  0.6835011  -0.1784265
  0.30910695  0.09936473  0.06767195  0.07481241 -0.65829283  0.3433733
 -0.20776987  0.9638742  -0.32493997 -0.65716094 -0.8318255   0.8806722
  0.5207503   0.9145392   0.27428037 -0.76162887  0.79956836  0.78195107
 -0.5618948   0.8634224  -0.9178214   1.2098317   0.609131    0.2440921
  1.0422208  -0.09826171  0.49378473 -0.3201053  -0.36087    -0.39101797
 -0.7729064   0.61401546  0.40276802  0.53818506  1.6164875   0.31230593
  0.40396267  0.2507056   0.3242696   0.4156055   0.7751736   1.2956257
  0.56693876 -0.1479476   0.40291664 -1.0489752   0.16128813  0.5401456
  0.32140112  0.37424028  0.9999924   0.22571716  0.85564196 -0.3120731
  0.5887715  -0.7210455   0.31318903  0.719057   -0.5942389  -0.19844025
  0.6036973  -0.9378241   0.6419295  -1.2386951  -1.4834208   0.6595795
  0.04658282 -0.7679095  -0.31293458 -0.4628309   0.09252819  0.19699854]"
