uncovered_cell_id
12
28
45
66
121
241
254
255
259
261
279
284
293
295
311
347
348
398
418
432
444
451
482
545
549
627
644
662
669
689
708
764
787
825
836
848
888
907
914
922
932
940
952
968
976
981
983
985
995
1072
1073
1081
1130
1149
1154
1162
1193
1272
1273
1359
1375
1394
1454
1465
1474
1488
1521
1527
1542
1548
1549
1563
1596
1598
1619
1663
1697
1714
1747
1788
1825
1854
1926
1950
1954
2005
2022
2025
2053
2095
2124
2161
2171
2177
2178
2183
2192
2229
2238
2241
2268
2272
2311
2319
2322
2343
2350
2379
2387
2449
2463
2480
2481
2489
2494
2527
2533
2555
2561
2565
2589
2600
2601
2616
2622
2653
2670
2684
2699
2704
2712
2722
2755
2788
2805
2836
2880
2883
2887
2911
2930
2947
2966
2979
2988
2994
3011
3022
3039
3048
3052
3062
3073
3096
3113
3146
3209
3222
3248
3347
3353
3357
3371
3395
3401
3411
3431
3508
3526
3536
3540
3559
3586
3612
3641
3650
3671
3704
3768
3784
3811
3819
3843
3863
3892
4000
4016
4127
4132
4139
4180
4186
4229
4240
4269
4273
4284
4315
4338
4361
4367
4372
4374
4377
4435
4476
4490
4501
4515
4528
4535
4541
4568
