sat_id,latitude,longitude,altitude,predicted_gateway,predicted_cells
408,39.25979044210969,-102.59220448263142,546.2789835852391,35,[]
136,47.24010988684218,-74.50316360377803,548.0407335555934,15,[]
361,27.900782679259443,-126.9849947021174,544.2153929291537,15,[]
385,39.11576035557198,-107.81916376773924,546.2487874315091,35,[]
591,29.56237585965803,-75.20825421661931,544.4691719909126,15,[]
317,47.60235183973955,-105.19983741184298,548.1235331592446,15,[]
407,28.234975081203327,-116.6340915474044,544.2648590546631,15,[]
1564,21.878663651321485,-72.87817834080012,543.4748808319938,15,[]
203,52.44644977555307,-108.2586383111308,549.2311647184997,15,[]
248,47.28760103902263,-121.09272998051416,548.0516569445374,35,[]
43,52.687372288196016,-124.8818326570952,549.2858299286595,35,[]
226,52.48637854593609,-102.8922371744735,549.2402725103929,15,[]
522,29.066397967019963,-90.74719485791036,544.3913893587301,15,[]
202,47.07393915799613,-131.6820891303262,548.0029124807951,35,[]
339,38.82637748653514,-118.27032448784924,546.1883533078319,35,[]
295,52.599346105943184,-86.78918010368554,549.2660344568046,15,[]
22,38.90656544370163,-82.58208118740247,546.204794922143,15,[]
523,39.97316556850336,-76.44339212118835,546.4296518761687,15,[]
1379,29.38954673489076,-125.33111039334366,544.4424595463056,15,[]
1541,22.05256631710969,-78.03714154910205,543.4920406720784,15,[]
341,52.66894103586576,-76.05076862627482,549.281901179623,15,[]
157,52.36320463110458,-118.98941372757967,549.2121726983133,9,[]
159,47.13331838384678,-69.20842160970284,548.0164072048897,15,[]
204,52.38667202522623,-81.94039413574794,549.2175543282328,15,[]
524,48.50378509941605,-57.45740433327124,548.3297485757852,15,[]
387,52.73393209729049,-65.31008903081533,549.2967156940502,15,[]
1448,28.8928040601598,-109.79397540486724,544.365246281298,15,[]
273,52.25524749099697,-65.84834241207514,549.1876747809627,15,[]
318,52.63471747065928,-81.42026677035315,549.2740990395548,15,[]
227,52.343983679092574,-76.57566182361047,549.2078514314721,15,[]
500,39.83140758561724,-81.67504219690625,546.3995684691554,15,[]
113,47.34614033402976,-79.7990857003851,548.0648960340106,15,[]
89,52.58316438156012,-108.7741335039717,549.2621844273845,15,[]
296,52.20920762201343,-60.485786622524046,549.1772026244033,15,[]
1403,23.265376724433743,-114.1609690466488,543.6190340019731,15,[]
88,52.229925260760375,-135.08026769333176,549.1817549666903,15,[]
1426,23.092613539812067,-108.99920632104627,543.6001704734598,15,[]
21,47.86467258644747,-106.29641288457364,548.1831823054883,15,[]
1583,52.7004883178852,-135.02995687317937,549.2899593465168,15,[]
410,52.764693500369255,-59.93894365603129,549.3037269017362,15,[]
179,46.96597724343297,-136.9750000456006,547.9782980539538,35,[]
592,40.39562164736853,-60.742689380560655,546.5197103158437,15,[]
432,48.11123456467173,-78.68805837648577,548.2398904488314,15,[]
362,38.97128804001898,-113.04520187351774,546.2185764746323,35,[]
364,52.70201360987679,-70.68070340072164,549.2894402623809,15,[]
225,47.18114902138535,-126.38799939973268,548.0273661048168,35,[]
431,39.40337427744835,-97.36431834111778,546.309162347202,35,[]
205,46.91747540802369,-58.622474640249706,547.9672707928191,15,[]
1561,47.90531636585442,-116.41750882875402,548.1936222109853,35,[]
453,28.568249114520537,-106.2810044174296,544.3149900029073,15,[]
1471,28.726742550850982,-104.61606692626556,544.3398178206562,15,[]
272,52.56283022827373,-92.15749111015802,549.257708066785,15,[]
249,52.52517321762999,-97.52518249194983,549.2491205256795,15,[]
294,47.49820828059612,-110.49864943074849,548.099742417062,35,[]
135,52.50797198564202,-98.0386884583097,549.2451121513175,15,[]
