uncovered_cell_id
9
60
88
100
182
285
294
352
392
425
441
446
514
524
649
652
671
718
757
758
763
855
907
1066
1102
1123
1197
1269
1286
1313
1330
1342
1413
1582
1648
1700
1820
1822
1886
1907
1929
1960
1978
2012
2040
2078
2096
2115
2121
2124
2134
2182
2215
2300
2359
2363
2516
2559
2573
2585
2587
2590
2708
2773
2794
2823
2829
2875
2887
2948
2967
3004
3160
3172
3235
3243
3248
3351
3390
3414
3421
3457
3462
3487
3491
3495
3516
3517
3534
3535
3547
3663
3667
3685
3728
3772
3785
3788
3815
3862
3868
3889
4018
4040
4073
4074
4184
4243
4273
4309
4330
4405
4499
4540
