loss,gateway_coverage,cell_coverage
14.899381637573242,0.8148148148148148,0.001969796454366382
14.821192741394043,0.8518518518518519,0.0015320639089516305
14.778706550598145,0.9074074074074074,0.0013131976362442547
14.777410507202148,0.9259259259259259,0.0024075289997811337
14.785324096679688,0.9074074074074074,0.002188662727073758
14.766822814941406,0.8888888888888888,0.0026263952724885093
14.764570236206055,0.8888888888888888,0.0024075289997811337
14.754620552062988,0.8888888888888888,0.0024075289997811337
14.753364562988281,0.9259259259259259,0.002188662727073758
14.742655754089355,0.9444444444444444,0.003282994090610637
14.743752479553223,0.9074074074074074,0.0026263952724885093
14.738381385803223,0.8888888888888888,0.002188662727073758
14.737848281860352,0.9074074074074074,0.0013131976362442547
14.740171432495117,0.9259259259259259,0.002188662727073758
14.747161865234375,0.9444444444444444,0.0017509301816590063
14.734268188476562,0.9259259259259259,0.0015320639089516305
14.736736297607422,0.9074074074074074,0.001969796454366382
14.72780990600586,0.9444444444444444,0.0017509301816590063
14.71648120880127,0.9444444444444444,0.0024075289997811337
14.696447372436523,0.9629629629629629,0.001969796454366382
14.701363563537598,0.9814814814814815,0.0015320639089516305
14.701508522033691,0.9629629629629629,0.0024075289997811337
14.700767517089844,0.9444444444444444,0.002188662727073758
14.69461441040039,0.9814814814814815,0.0017509301816590063
14.693009376525879,0.9629629629629629,0.0017509301816590063
14.690058708190918,1.0,0.001969796454366382
14.698844909667969,0.9814814814814815,0.001969796454366382
14.689435005187988,1.0,0.0017509301816590063
14.691492080688477,0.9259259259259259,0.0013131976362442547
14.689135551452637,0.9629629629629629,0.0015320639089516305
14.69989013671875,0.9444444444444444,0.002188662727073758
14.688685417175293,0.9444444444444444,0.0013131976362442547
14.692595481872559,0.9259259259259259,0.001094331363536879
14.691498756408691,0.9814814814814815,0.001969796454366382
14.690764427185059,0.9629629629629629,0.001969796454366382
14.691006660461426,0.9259259259259259,0.0017509301816590063
14.68968391418457,0.9444444444444444,0.0017509301816590063
14.685747146606445,0.9629629629629629,0.0017509301816590063
14.684497833251953,0.9814814814814815,0.001969796454366382
14.68652057647705,0.9629629629629629,0.0017509301816590063
14.687491416931152,0.9444444444444444,0.0017509301816590063
14.684009552001953,0.9629629629629629,0.0017509301816590063
14.68247127532959,1.0,0.0015320639089516305
14.684998512268066,1.0,0.0015320639089516305
14.685484886169434,1.0,0.0026263952724885093
14.682997703552246,1.0,0.001969796454366382
14.68344497680664,0.9814814814814815,0.0008754650908295032
14.681806564331055,1.0,0.001094331363536879
14.683836936950684,0.9629629629629629,0.0017509301816590063
14.681211471557617,1.0,0.001094331363536879
14.68034553527832,0.9814814814814815,0.0004377325454147516
14.67884349822998,0.9814814814814815,0.0015320639089516305
14.679819107055664,0.9629629629629629,0.0017509301816590063
14.676873207092285,1.0,0.001094331363536879
14.67582893371582,1.0,0.0013131976362442547
14.678436279296875,0.9444444444444444,0.0006565988181221273
14.678252220153809,0.9629629629629629,0.0015320639089516305
14.677582740783691,0.9814814814814815,0.001969796454366382
14.676941871643066,0.9814814814814815,0.001094331363536879
14.67565631866455,1.0,0.0015320639089516305
14.674951553344727,1.0,0.0015320639089516305
14.67529010772705,0.9814814814814815,0.001094331363536879
14.674248695373535,1.0,0.0013131976362442547
14.673523902893066,1.0,0.0017509301816590063
14.676433563232422,0.9444444444444444,0.001094331363536879
14.672796249389648,1.0,0.0013131976362442547
14.672228813171387,1.0,0.0024075289997811337
14.672731399536133,1.0,0.001969796454366382
14.671473503112793,1.0,0.001969796454366382
14.671603202819824,1.0,0.0017509301816590063
14.67119312286377,0.9814814814814815,0.0013131976362442547
14.672430992126465,0.9629629629629629,0.0017509301816590063
14.67441177368164,0.9629629629629629,0.0013131976362442547
14.672882080078125,0.9814814814814815,0.001094331363536879
14.672303199768066,0.9629629629629629,0.0015320639089516305
14.673741340637207,1.0,0.0017509301816590063
14.675141334533691,0.9814814814814815,0.0015320639089516305
14.674994468688965,1.0,0.001094331363536879
14.67471694946289,0.9814814814814815,0.001094331363536879
14.675619125366211,1.0,0.001094331363536879
14.677834510803223,0.9629629629629629,0.0017509301816590063
