loss,gateway_coverage,cell_coverage
14.886605262756348,0.8333333333333334,0.002188662727073758
14.838593482971191,0.9074074074074074,0.0024075289997811337
14.79438591003418,0.9074074074074074,0.004377325454147516
14.77705192565918,0.9074074074074074,0.004377325454147516
14.752102851867676,0.9259259259259259,0.003282994090610637
14.746991157531738,0.9629629629629629,0.003064127817903261
14.737719535827637,0.9629629629629629,0.0028452615451958854
14.750368118286133,0.9259259259259259,0.003282994090610637
14.742254257202148,0.9444444444444444,0.0037207266360253883
14.73299503326416,0.9074074074074074,0.003939592908732764
14.73844051361084,0.9444444444444444,0.0035018603633180127
14.738702774047852,0.9629629629629629,0.003064127817903261
14.720749855041504,0.9629629629629629,0.0026263952724885093
14.719452857971191,0.9259259259259259,0.0035018603633180127
14.709144592285156,0.9444444444444444,0.003282994090610637
14.721373558044434,0.9444444444444444,0.0024075289997811337
14.715460777282715,0.9814814814814815,0.0017509301816590063
14.714944839477539,0.9629629629629629,0.0015320639089516305
14.717846870422363,0.9444444444444444,0.0026263952724885093
14.711594581604004,0.9814814814814815,0.002188662727073758
14.713017463684082,0.9444444444444444,0.003282994090610637
14.706279754638672,0.9074074074074074,0.002188662727073758
14.698634147644043,0.9444444444444444,0.0026263952724885093
14.69591999053955,0.9629629629629629,0.003064127817903261
14.692431449890137,0.9814814814814815,0.0037207266360253883
14.688983917236328,1.0,0.002188662727073758
14.689374923706055,0.9814814814814815,0.003064127817903261
14.688763618469238,0.9814814814814815,0.0026263952724885093
14.685112953186035,1.0,0.001969796454366382
14.684115409851074,1.0,0.0024075289997811337
14.685280799865723,0.9259259259259259,0.001969796454366382
14.685690879821777,0.9814814814814815,0.0017509301816590063
14.683347702026367,0.9814814814814815,0.002188662727073758
14.67999267578125,0.9814814814814815,0.001969796454366382
14.6792573928833,0.9814814814814815,0.0028452615451958854
14.67410659790039,1.0,0.0017509301816590063
14.675402641296387,0.9629629629629629,0.0017509301816590063
14.674939155578613,0.9814814814814815,0.0017509301816590063
14.672231674194336,1.0,0.002188662727073758
14.671232223510742,1.0,0.0028452615451958854
14.67172908782959,0.9629629629629629,0.002188662727073758
14.668572425842285,1.0,0.0017509301816590063
14.66937255859375,0.9814814814814815,0.0024075289997811337
14.668158531188965,0.9814814814814815,0.001094331363536879
14.667140007019043,0.9814814814814815,0.0013131976362442547
14.669266700744629,1.0,0.0013131976362442547
14.671528816223145,1.0,0.0008754650908295032
14.671250343322754,0.9444444444444444,0.0008754650908295032
14.667834281921387,1.0,0.001094331363536879
14.669548988342285,0.9629629629629629,0.0013131976362442547
14.66978645324707,1.0,0.0015320639089516305
14.671662330627441,0.9444444444444444,0.0015320639089516305
14.668691635131836,1.0,0.001094331363536879
14.6724214553833,0.9814814814814815,0.0006565988181221273
14.669209480285645,0.9814814814814815,0.0004377325454147516
